Time,NormalisedFlux
0.0,0.8844159301503733
1.0,0.8473195214142469
2.0,0.8443098151521353
3.0,0.9078230694774142
4.0,0.9044287495538446
5.0,0.9292066944904837
6.0,0.9245630942992998
7.0,0.9468422325888548
8.0,0.9250915201235104
9.0,0.9414904392422568
10.0,0.9354134575761777
11.0,0.9798316114421001
12.0,1.0217220224153114
13.0,1.0103552102394182
14.0,1.0479892917267422
15.0,0.9921358534510166
16.0,1.0287528258372858
17.0,1.0377732922095297
18.0,1.0846410146276733
19.0,1.0625053455947724
20.0,1.0855004567083006
21.0,1.1177534418228012
22.0,1.092693856606609
23.0,1.115395434480971
24.0,1.0835139835420666
25.0,1.118711115457014
26.0,1.1325494087805161
27.0,1.1350432242756752
28.0,1.1198544272635986
29.0,1.1832178707553382
30.0,1.117072270559398
31.0,1.1027935559731563
32.0,1.116157230996099
33.0,1.0883860248335204
34.0,1.0524570655678056
35.0,1.0772779851474172
36.0,1.0593689060215632
37.0,1.0364114606257413
38.0,1.0762478915511555
39.0,1.0000569809997484
40.0,0.9725959405133116
41.0,1.0116185673871254
42.0,0.9681341110930657
43.0,0.9353917607952595
44.0,0.9287529758296794
45.0,0.9019618927178029
46.0,0.8901535853880638
47.0,0.8861409926013953
48.0,0.8886940759900532
49.0,0.9179193879772364
50.0,0.9056356176681665
51.0,0.8495458996975391
52.0,0.8453869650162077
53.0,0.825114630832877
54.0,0.8795841040630205
55.0,0.8748111901782711
56.0,0.8856323064644758
57.0,0.8892417912656516
58.0,0.949033535101414
59.0,0.9182893389478248
60.0,0.9318300395442002
61.0,0.9481972394890988
62.0,0.9361507851636535
63.0,0.9477014436903441
64.0,0.9614326835375613
65.0,0.967077943187578
66.0,0.9849355048069083
67.0,0.9720528443356516
68.0,0.988571491167765
69.0,1.0629795840401897
70.0,1.0381716597837025
71.0,0.9689775484204949
72.0,1.0914424502577562
73.0,1.1152967302840242
74.0,1.087156283655766
75.0,1.077805754473578
76.0,1.1074498747870312
77.0,1.1160595702665104
78.0,1.1361614525807948
79.0,1.173593839134284
80.0,1.127617465699732
81.0,1.1076320841631067
82.0,1.0856570933650778
83.0,1.0616819325205542
84.0,1.0317144497550452
85.0,1.105022830916595
86.0,1.0424305084339622
87.0,1.063246537183677
88.0,1.0428469509688338
89.0,1.0066744010991433
90.0,1.0581215477179842
91.0,1.0037177811223945
92.0,1.0210555086186237
93.0,1.0121725101404246
94.0,0.9632806336284332
95.0,0.9818537167218145
96.0,0.9456164892521005
97.0,0.9721891692971057
98.0,0.9258558259545857
99.0,0.8983538763648641
100.0,0.8583590186468838
101.0,0.9098438676497949
102.0,0.8566996312898127
103.0,0.8618659820410797
104.0,0.8329744683925485
105.0,0.8245641749069702
106.0,0.8401579829069173
107.0,0.849150451803215
108.0,0.895539853768886
109.0,0.897373327231336
110.0,0.8990546763125734
111.0,0.8953066315330652
112.0,0.9428014434771395
113.0,0.9151472993520654
114.0,0.9846266256543281
115.0,0.9588491915828515
116.0,0.9627144492562122
117.0,0.9415973142680466
118.0,1.0270178598195219
119.0,1.0078418206837028
120.0,1.047361554846151
