Time,NormalisedFlux
0.0,0.9929721966723448
1.0,0.9899675967616671
2.0,1.005460222121686
3.0,0.9701347464387979
4.0,0.9754341758230898
5.0,0.9489000931359309
6.0,0.9444052702454516
7.0,0.9265655052727645
8.0,0.8936731014317257
9.0,0.88768708096868
10.0,0.9638228125814913
11.0,1.0466225338856914
12.0,1.1042593663015012
13.0,1.0929399144713956
14.0,1.0277982799167606
15.0,1.0137424082738464
16.0,1.0363874679616976
17.0,1.0361157719954055
18.0,1.0482831575246727
19.0,0.9935585384604184
20.0,1.012808559759821
21.0,0.989591003968957
22.0,0.9620247092364715
23.0,0.9540433379461477
24.0,0.9642587971650974
25.0,0.9677967755063025
26.0,0.9294600707338351
27.0,0.8822322941701422
28.0,0.9214887921989926
29.0,0.9342328791432517
30.0,1.0123053768582837
31.0,1.036530238480251
32.0,1.1160541809458435
33.0,1.0542814377410046
34.0,1.0697902454693144
35.0,1.041118162655737
36.0,1.0394334765595943
37.0,1.036808203469118
38.0,0.9810852912434791
39.0,0.9886982078115835
40.0,0.9756116318847505
41.0,0.985622581328867
42.0,0.9836940957251116
43.0,0.9738664521981953
44.0,0.8971189653003859
45.0,0.945165250963318
46.0,0.946872088163331
47.0,0.8927332601061845
48.0,0.8958311212096667
49.0,0.998056267438813
50.0,1.0500089717539085
51.0,1.0912063583472462
52.0,1.1046090587365252
53.0,1.0523023377666756
54.0,1.0369681917444362
55.0,1.020572349704303
56.0,1.028628034642402
57.0,1.0096778502724542
58.0,1.0220557207986152
59.0,0.9943449092242194
60.0,0.9640319822063277
61.0,0.9781481951347353
62.0,0.9650788754538302
63.0,0.9772796765476552
64.0,0.9565052290949256
65.0,0.9202582450526834
66.0,0.9122634726612175
67.0,0.8711509502190946
68.0,0.9462619387282766
69.0,1.0600536802298615
70.0,1.0783594756115173
71.0,1.0903191665913645
72.0,1.1013047635261703
73.0,1.0140858721777342
74.0,1.0107410502930425
75.0,1.0678679678312457
76.0,1.0345355479202403
77.0,0.9935276582195768
78.0,0.9761182089745063
79.0,1.0257773578915161
80.0,0.9723412041421783
81.0,0.9601889077673903
82.0,0.960749189666442
83.0,0.9506291463206408
84.0,0.9722314975368672
85.0,0.9262664476590524
86.0,0.9077209358077829
87.0,0.9215263517390812
88.0,1.012589902512915
89.0,1.0946288305226681
90.0,1.1240018612867413
91.0,1.0703834685872045
92.0,0.9994715329019602
93.0,1.015946714899062
94.0,1.0335088302389992
95.0,1.0404370810904895
96.0,1.0189378325022356
97.0,1.0094075019511517
98.0,0.9987480875707155
99.0,0.9940013554006067
100.0,0.9710238684071818
101.0,0.955285245445836
102.0,0.9140929121034805
103.0,0.9556166232592348
104.0,0.8954277228086543
105.0,0.8920844717888102
106.0,0.9018185177541769
107.0,0.9853051083217051
108.0,1.0490303115433104
109.0,1.106680292898117
110.0,1.0877021591623601
111.0,1.0498135589411448
112.0,1.0323888695654775
113.0,1.0361322808343723
114.0,1.0280707977085086
115.0,1.0233873915621037
116.0,0.9935495703406643
117.0,1.0012716892982045
118.0,1.0292460191332404
119.0,1.0041397198220883
120.0,0.9363359428301201
