Time,NormalisedFlux
0.0,1.041118276394788
1.0,1.1053354412120582
2.0,1.0618570777982066
3.0,1.116880585646409
4.0,1.1265696944719903
5.0,1.108515401567595
6.0,1.1419351238122983
7.0,1.1306639447926938
8.0,1.1419124888740946
9.0,1.1407719749517085
10.0,1.1100187567131155
11.0,1.1336749468751803
12.0,1.0936528163572798
13.0,1.0810776673712792
14.0,1.0820237918760707
15.0,1.043866235161003
16.0,1.0696480122570238
17.0,1.0261552246133143
18.0,1.0549204514183523
19.0,1.0285888523057274
20.0,1.0303242321650627
21.0,0.985774703602626
22.0,0.9854590142523914
23.0,0.979376002128655
24.0,0.9889282422424311
25.0,0.9368220063221253
26.0,0.9146330582106139
27.0,0.9347509853124816
28.0,0.8859198096891348
29.0,0.942059360963856
30.0,0.9132501547547472
31.0,0.9037838471264217
32.0,0.8408874746374488
33.0,0.8268027837027954
34.0,0.8610341327822565
35.0,0.856465581070902
36.0,0.8561758411510495
37.0,0.8625762344280615
38.0,0.9115650305199677
39.0,0.8835367895636974
40.0,0.9002347095798849
41.0,0.9157782577348549
42.0,0.9235307451848116
43.0,0.9653006762176011
44.0,0.9078657484288203
45.0,0.9332005595954823
46.0,0.9784754898108387
47.0,0.9387600152264037
48.0,1.0187441793270302
49.0,0.9610387263048457
50.0,1.0207410595827526
51.0,1.0399494574577797
52.0,1.0706821640059168
53.0,1.0165505149976763
54.0,1.0548838130345841
55.0,1.0523258212657942
56.0,1.095555557751246
57.0,1.103309191638199
58.0,1.104526104194746
59.0,1.0969660579238216
60.0,1.1225727960373195
61.0,1.1471209770318929
62.0,1.1396763557765366
63.0,1.1595596752819253
64.0,1.1514853765373079
65.0,1.1634003036062142
66.0,1.1344663505057926
67.0,1.1002961437686865
68.0,1.1000922347858182
69.0,1.0786425901659622
70.0,1.075232326600215
71.0,1.0480164942686123
72.0,1.0367860096545656
73.0,1.0076672255869732
74.0,1.0136971836182445
75.0,1.022312632005037
76.0,1.022068600773757
77.0,0.9981386814578397
78.0,0.995989319911214
79.0,0.9490429912293522
80.0,0.968030063343005
81.0,0.939545281799071
82.0,0.9283330254910287
83.0,0.9279624543199724
84.0,0.8821977337061442
85.0,0.913507857361617
86.0,0.8674516818845708
87.0,0.8370353962536199
88.0,0.865486907397928
89.0,0.855351287101806
90.0,0.8843872991774993
91.0,0.875524125903932
92.0,0.9242978674394381
93.0,0.8667707379765242
94.0,0.9263440541622847
95.0,0.8928008913434855
96.0,0.9440330973697147
97.0,0.9663620211954923
98.0,0.9585296484722464
99.0,0.9465241537289104
100.0,0.979857040055181
101.0,0.9684705084217635
102.0,0.9610410343277104
103.0,0.9896051356573916
104.0,1.0035416227134548
105.0,1.0541253408014573
106.0,1.0296908501127884
107.0,1.024267874288348
108.0,1.0492604628683981
109.0,0.9951916430803908
110.0,1.077962060307357
111.0,1.0760392946887074
112.0,1.0781513577642492
113.0,1.116715514710712
114.0,1.1267791237608644
115.0,1.1031203046222875
116.0,1.1730599633459258
117.0,1.1252271998013361
118.0,1.1511628027393512
119.0,1.0856496572530663
120.0,1.137017864807798
