Time,NormalisedFlux
0.0,0.9563397169812426
1.0,0.9872540394380833
2.0,1.0627452447239947
3.0,1.1056816991453975
4.0,1.0379825835652103
5.0,1.0306401168771344
6.0,1.0348003357778144
7.0,1.0711760041112917
8.0,1.030048428681321
9.0,1.020940843275592
10.0,1.0133828203219686
11.0,0.9660950789654927
12.0,0.9904893606686376
13.0,0.9702462533408813
14.0,0.9709544431160311
15.0,0.9436150109177974
16.0,0.9481971137115469
17.0,0.9568675667652572
18.0,0.9409681178119381
19.0,0.8954180832250362
20.0,0.9108475559256286
21.0,1.0097856768299733
22.0,1.039817759879186
23.0,1.0979947141962636
24.0,1.0591593649817708
25.0,1.027753387960807
26.0,1.0075461003639132
27.0,1.0647191831709697
28.0,1.0794325955131951
29.0,1.0445912969147575
30.0,1.0043789706400794
31.0,0.9902307101928818
32.0,0.998978617820827
33.0,0.9871588989295715
34.0,0.9726912409290114
35.0,0.9672359141369895
36.0,0.934478616139392
37.0,0.9852259343435806
38.0,0.9295436962295227
39.0,0.8931517175600993
40.0,0.9242535340067177
41.0,0.9699963619535094
42.0,1.036678986836941
43.0,1.0750815195454175
44.0,1.0834663128601478
45.0,1.0405664288712506
46.0,1.0291278939221007
47.0,1.0312230818016828
48.0,1.0880284039740333
49.0,1.0317769879200187
50.0,1.0118494013656838
51.0,1.0056282970665429
52.0,1.005737740228954
53.0,1.0117237130338488
54.0,0.9705754734929652
55.0,0.9702139252107075
56.0,0.9450173013987841
57.0,0.9646391101212476
58.0,0.925404216129939
59.0,0.911633779371863
60.0,0.8878320470110607
61.0,0.9600926401316532
62.0,1.0276786879904256
63.0,1.094446964870575
64.0,1.1257380684274434
65.0,1.0630081568641199
66.0,1.0471552140756129
67.0,1.0048729637145948
68.0,1.0674725107894676
69.0,1.0162287713830285
70.0,1.0308725701976815
71.0,0.9969866304341214
72.0,0.9957499257591625
73.0,0.9777980572514097
74.0,0.979789415273366
75.0,0.9812945329358715
76.0,0.9724188881614372
77.0,0.9425868616722484
78.0,0.927384688026373
79.0,0.9098592369794789
80.0,0.9349874606101485
81.0,0.938591994402919
82.0,1.0279286163340262
83.0,1.0786576148335096
84.0,1.1076583280081855
85.0,1.0704653574301706
86.0,1.048026038256482
87.0,1.0383310750446424
88.0,1.0187325767729765
89.0,1.0634791171134332
90.0,1.0311734275036841
91.0,1.0289085622922216
92.0,0.9819022943699652
93.0,0.9664377305341861
94.0,0.9535795991757138
95.0,0.9537362450231475
96.0,0.932330643080789
97.0,0.9512565178313277
98.0,0.9662635931186995
99.0,0.9101486958596366
100.0,0.9121844673915694
101.0,0.9692566249203478
102.0,1.011464875459106
103.0,1.0997198928501493
104.0,1.134705380313469
105.0,1.068276718533176
106.0,1.0462631705106071
107.0,1.0600696369879592
108.0,1.068569890299962
109.0,1.0565473718288063
110.0,1.02113657941209
111.0,1.0216619088789711
112.0,0.9658718726546834
113.0,1.011172562581756
114.0,0.9960616907587139
115.0,0.973203841480298
116.0,0.9435105344551034
117.0,0.9662837473557173
118.0,0.9482818319554679
119.0,0.9115666811833804
120.0,0.8907144632074188
