Time,NormalisedFlux
0.0,1.1160894839852424
1.0,1.1620710748257632
2.0,1.1087393764794082
3.0,1.0891698978545923
4.0,1.1278909557199965
5.0,1.0879423515598934
6.0,1.0498260812922804
7.0,1.0520170813759673
8.0,1.042962377460605
9.0,0.9749073284153051
10.0,1.0396095007637525
11.0,0.9824964080484077
12.0,0.9733987971307543
13.0,0.9602273213334882
14.0,0.9721595411608108
15.0,0.9788737512014264
16.0,0.9735777469440533
17.0,0.9105842496086874
18.0,0.9203242098731039
19.0,0.8822905710445559
20.0,0.9064514856126316
21.0,0.872976033878396
22.0,0.8775037578993929
23.0,0.8740248073772097
24.0,0.8498741287704499
25.0,0.846644114889014
26.0,0.8474454757377677
27.0,0.8967950330357228
28.0,0.8724353717166786
29.0,0.8885150804720098
30.0,0.8781708004089326
31.0,0.8878636892268068
32.0,0.9331396064136427
33.0,0.9482053583036467
34.0,0.9723816713200145
35.0,0.9353705533514725
36.0,0.9331708182495492
37.0,1.0136051908757902
38.0,0.9790824384769369
39.0,0.9862120889888553
40.0,0.9873846193656939
41.0,1.0482523789205096
42.0,1.0506151954063394
43.0,1.0270877313660387
44.0,1.0687334273340077
45.0,1.027265890284584
46.0,1.043919624743915
47.0,1.1007237400213412
48.0,1.0626880395923985
49.0,1.1024321469724874
50.0,1.0990396550406316
51.0,1.099560165696686
52.0,1.0640754637374124
53.0,1.1274325660567834
54.0,1.144186562988491
55.0,1.1502508664835702
56.0,1.072985664841482
57.0,1.1386315966777154
58.0,1.0845694323818194
59.0,1.0393759755124246
60.0,1.0773141617840007
61.0,1.1041004004477528
62.0,1.0248220412845097
63.0,1.0505970836663185
64.0,1.0313103571619524
65.0,1.0368955535161368
66.0,1.0090278051133086
67.0,0.9677510337555184
68.0,0.9866427044815255
69.0,0.9610637731954874
70.0,0.9745620096168466
71.0,0.959497073539399
72.0,0.9308432933384261
73.0,0.9324972943719867
74.0,0.9528380159316098
75.0,0.9742928592644985
76.0,0.9407920355966821
77.0,0.8998604156886297
78.0,0.906795294850025
79.0,0.8853361947790048
80.0,0.9059776645105805
81.0,0.8708765095231732
82.0,0.8787862955442398
83.0,0.8628664000807362
84.0,0.8446132860575607
85.0,0.8482042505494529
86.0,0.9223787814754015
87.0,0.9181291471533475
88.0,0.9062458842281865
89.0,0.9074622960934687
90.0,0.9531542168260672
91.0,0.9257288178891752
92.0,0.9789578089020172
93.0,0.9572369084614467
94.0,0.947104616002596
95.0,0.9766234502976381
96.0,0.9860957062974035
97.0,0.9870216732835867
98.0,1.0287702131763667
99.0,1.0471033085126746
100.0,1.0285006382414463
101.0,1.0099468777616292
102.0,1.0586749353982268
103.0,1.0801214098025267
104.0,1.1064525142081478
105.0,1.0964504249718874
106.0,1.1204446071392646
107.0,1.1161040551353176
108.0,1.130718077205876
109.0,1.1311873961965864
110.0,1.1258273523186322
111.0,1.1782126410628664
112.0,1.1547682694229053
113.0,1.1209389003990753
114.0,1.1237185158418885
115.0,1.1254225315730477
116.0,1.118913947382272
117.0,1.0661115871904876
118.0,1.0480142828725894
119.0,1.0426449888321316
120.0,1.0347929810993393
