"Unnamed: 0" Name X Y BlueF GreenF RedF Size RadialVelocity Radius
165 LeftDG1285 -0.8823 13.0274 5.875e-17 4.609e-17 1.636e-17 182.4835 -1060.72 40.1522674805313
166 LeftDG1286 -0.7988 13.0881 2.22e-17 1.634e-17 8.335e-18 74.0332 -1060.51 40.1522674805313
167 LeftDG1287 -0.6286 13.1457 2.422e-17 1.721e-17 8.322e-18 75.7468 -1060.48 40.1522674805313
168 LeftDG1288 -0.8558 12.777 2.102e-17 1.698e-17 7.647e-18 60.5517 -1060.65 40.1522674805313
169 LeftDG1289 -1.148 13.2172 2.13e-17 1.689e-17 7.689e-18 67.1507 -1060.43 40.1522674805313
170 LeftDG1290 -1.0276 13.085 1.44e-17 1.142e-17 5.239e-18 148.2112 -1060.4 40.1522674805313
171 LeftDG1291 -0.6287 13.0364 1.579e-17 1.249e-17 5.366e-18 105.3849 -1060.75 40.1522674805313
172 LeftDG1292 -0.9937 13.2318 2.149e-17 1.786e-17 7.852e-18 66.5351 -1060.74 40.1522674805313
173 LeftDG1293 -0.9417 12.9936 2.293e-17 1.998e-17 9.548e-18 69.7316 -1060.75 40.1522674805313
174 LeftDG1294 -0.7196 13.3772 2.393e-17 1.822e-17 8.546e-18 76.0531 -1060.36 40.1522674805313
175 LeftDG1295 -1.0771 13.1635 2.09e-17 1.832e-17 6.84e-18 56.9341 -1060.51 40.1522674805313
176 LeftDG1296 -0.8362 12.9301 2.546e-17 1.892e-17 8.68e-18 76.9562 -1060.65 40.1522674805313
177 LeftDG1297 -0.8841 12.9796 2.269e-17 1.707e-17 7.358e-18 56.0553 -1060.56 40.1522674805313
178 LeftDG1298 -0.8919 13.1503 2.091e-17 1.563e-17 6.952e-18 64.8736 -1060.34 40.1522674805313
181 LeftDG1301 -1.0486 13.2452 2.21e-17 1.735e-17 7.542e-18 54.0304 -1060.39 40.1522674805313
182 LeftDG1302 -0.9 13.1691 2.413e-17 1.831e-17 8.752e-18 74.9311 -1060.89 40.1522674805313
183 LeftDG1303 -0.7708 13.3504 2.129e-17 1.569e-17 7.275e-18 64.9844 -1060.73 40.1522674805313
