Time,NormalisedFlux
0.0,0.900623641757906
1.0,0.9925482040357051
2.0,1.0860218051802746
3.0,1.0848162214046035
4.0,1.0982498568827208
5.0,1.075309136820659
6.0,1.0312356276625771
7.0,1.040491968087564
8.0,1.03931058921015
9.0,1.0171455157426998
10.0,1.0046009993007607
11.0,0.991154363586431
12.0,0.9955865961072699
13.0,0.9891343950021978
14.0,1.0012440103579436
15.0,0.943242109909486
16.0,0.9701480285699364
17.0,0.9719068257132489
18.0,0.9359197036493593
19.0,0.9887724841569986
20.0,0.9137083640473823
21.0,0.9166687399118978
22.0,0.9474539572247918
23.0,1.0244832776463377
24.0,1.0850815231331619
25.0,1.109436603912651
26.0,1.085000289206819
27.0,1.0348937103872307
28.0,1.048101926442356
29.0,1.062392046070066
30.0,1.0719830339667822
31.0,1.015509828536055
32.0,1.000067376381884
33.0,1.0437556313421863
34.0,0.9999726895908299
35.0,1.0001740497504947
36.0,0.9783730101668622
37.0,0.9459925524093027
38.0,0.9521830660583096
39.0,0.9753801068826424
40.0,0.9475366730345754
41.0,0.9252940233217459
42.0,0.9118151402376335
43.0,0.8941992220827641
44.0,0.9540155870825968
45.0,1.0047503816273935
46.0,1.0922752480127822
47.0,1.1073093954539928
48.0,1.053145464187163
49.0,1.0662130431227812
50.0,1.0730094417041693
51.0,1.0565398591788229
52.0,1.0288125357848525
53.0,1.0054813544019214
54.0,1.000882080713221
55.0,1.030880245150188
56.0,1.014088223499652
57.0,0.9464473833908057
58.0,0.9828765005893222
59.0,0.9666146155608489
60.0,0.9256896099458345
61.0,0.9781947232214907
62.0,0.9445080690416143
63.0,0.9031907389536052
64.0,0.9109625819511686
65.0,0.9385631419493724
66.0,0.9828470439456842
67.0,1.0371834508807622
68.0,1.087702521977819
69.0,1.0802377416467461
70.0,1.0625142304895574
71.0,1.046113858386464
72.0,1.0527790487201312
73.0,1.0485688157566162
74.0,1.0636479094263687
75.0,1.0144976442887368
76.0,1.030615964460246
77.0,0.9940716611752864
78.0,0.9912793792190607
79.0,0.9643196225501729
80.0,0.9576751018305749
81.0,0.9765214886795267
82.0,0.9482652557570984
83.0,0.9479414374810646
84.0,0.9571126077818043
85.0,0.9268313219434261
86.0,0.8990198392887617
87.0,0.9750405367390382
88.0,1.0295764262208473
89.0,1.0663039977167188
90.0,1.075386627057608
91.0,1.085605102262379
92.0,1.0643719716936402
93.0,1.0453921986749635
94.0,1.0578190431799988
95.0,1.047524512166677
96.0,1.0382354045523592
97.0,1.022528959254616
98.0,0.9940739996799447
99.0,1.0063636872889548
100.0,1.0050591281865142
101.0,0.9665432622257528
102.0,0.9421415038700272
103.0,0.9592781920463993
104.0,0.945962037559876
105.0,0.9457532897043276
106.0,0.9297355949505774
107.0,0.8991034057548184
108.0,0.9078734985429401
109.0,0.9684957607383574
110.0,1.0556165628504377
111.0,1.0944213999588908
112.0,1.0724894383316532
113.0,1.0537849431625355
114.0,1.02907126476725
115.0,1.04442696430231
116.0,1.050706485064342
117.0,1.0368301839293887
118.0,1.0414955839539808
119.0,0.9929327803260669
120.0,1.0062229504939524
