Time,NormalisedFlux
0.0,1.1041091549867976
1.0,1.0441002444211076
2.0,1.0890061207318513
3.0,1.0349314578355489
4.0,1.0721526533146093
5.0,1.0577952412113583
6.0,1.0613082507648208
7.0,1.0529623623049844
8.0,1.0509619608593639
9.0,1.0027066994154825
10.0,0.9947065246459181
11.0,1.0103512093097544
12.0,0.9326823682382794
13.0,0.9539822728911741
14.0,0.9491206694750548
15.0,0.9786002908735364
16.0,0.9599932606598932
17.0,0.9324585591305617
18.0,0.9055591887519592
19.0,0.8992343533381174
20.0,0.876912847422466
21.0,0.8641527871732322
22.0,0.8325049296934178
23.0,0.8397285679056176
24.0,0.8597996195667147
25.0,0.9093898086869788
26.0,0.8307344781415478
27.0,0.9111283425075415
28.0,0.8875525776291103
29.0,0.9591821988786058
30.0,0.8756287494766613
31.0,0.9730778836561077
32.0,0.958572918894371
33.0,0.9684046482676252
34.0,0.9537167631747215
35.0,0.9876147871465557
36.0,1.0316508203018544
37.0,1.0149394630484556
38.0,1.0155052057515073
39.0,1.0433564252320762
40.0,1.0490724343552922
41.0,1.0836379482035006
42.0,1.055302020928172
43.0,1.1235635762166294
44.0,1.076452363588438
45.0,1.1298385593382347
46.0,1.101171483718218
47.0,1.153309535480365
48.0,1.1409689986829836
49.0,1.1612548052327785
50.0,1.1610337742757966
51.0,1.145985646159023
52.0,1.1095627038308187
53.0,1.1366267803767585
54.0,1.0967433588934417
55.0,1.0281621172870727
56.0,1.0645225050660205
57.0,1.047401656150298
58.0,1.0325754069695192
59.0,1.0348448976685933
60.0,1.039330421525618
61.0,1.0327983919981012
62.0,0.9746762064366409
63.0,0.9977267593221715
64.0,0.9847202881765098
65.0,0.9380166659848732
66.0,0.9466608160542159
67.0,0.9491328772991772
68.0,0.9323536091488631
69.0,0.9234449021688165
70.0,0.8820043310738189
71.0,0.8765915656685056
72.0,0.8543195714822172
73.0,0.8787227215758969
74.0,0.8910052005818756
75.0,0.8753490792168284
76.0,0.8500334765004616
77.0,0.8632862785786664
78.0,0.8705802477191378
79.0,0.884950499560701
80.0,0.9141379031690076
81.0,0.9375984071586967
82.0,0.8922319130187419
83.0,0.9541002941196353
84.0,0.9437832044737926
85.0,0.981637770592415
86.0,0.96574128683951
87.0,1.0147572167403076
88.0,0.9736978080141407
89.0,1.0014304536194407
90.0,1.0163560969840488
91.0,1.019442282636712
92.0,1.0282439646490111
93.0,1.060254990305237
94.0,1.0840566256509225
95.0,1.078315750830891
96.0,1.1009816714668619
97.0,1.1335010688326435
98.0,1.1219222090126033
99.0,1.0962854898101047
100.0,1.1524757219084665
101.0,1.1668206111160035
102.0,1.1295013433493142
103.0,1.119765209459304
104.0,1.1296799534468804
105.0,1.1492680008058438
106.0,1.1145748020386157
107.0,1.056865114095382
108.0,1.0669027860251292
109.0,1.0684131954518883
110.0,1.071214952809425
111.0,1.038971143875893
112.0,1.0005749067226182
113.0,1.0397399451167675
114.0,1.007725014129149
115.0,1.0056861172578075
116.0,1.0191035136879778
117.0,0.9766774683928031
118.0,0.9241283195369242
119.0,0.9549073209368537
120.0,0.9365389656303452
