Time,NormalisedFlux
0.0,1.0442708628011264
1.0,0.9903455300462339
2.0,1.0224636643871357
3.0,0.9981591052601345
4.0,0.9907312192517227
5.0,0.9724459997960186
6.0,0.9336752844307392
7.0,0.9664016078891158
8.0,0.9256068706643293
9.0,0.9248384945318778
10.0,0.8898849619512437
11.0,0.9270898552400861
12.0,0.9939420118995705
13.0,1.0712072235011136
14.0,1.1255590594898606
15.0,1.079807137660324
16.0,1.0432751204046646
17.0,1.0494204885524345
18.0,1.0851327221234095
19.0,1.0183693646034166
20.0,1.0326972766484075
21.0,1.015233583992391
22.0,0.981022849719226
23.0,1.0059786702416165
24.0,0.9958488100557297
25.0,0.956658128442423
26.0,0.9465479801676223
27.0,0.9414150171877972
28.0,0.9744735517665106
29.0,0.8977112438141549
30.0,0.9003913740007401
31.0,0.9494679719391941
32.0,0.9937992642649178
33.0,1.0747206333581916
34.0,1.1077525499871796
35.0,1.0896580309528818
36.0,1.0546507081487142
37.0,1.0528426209810637
38.0,1.0548360521798836
39.0,1.046943603410221
40.0,1.0208272068766422
41.0,1.0054278863796784
42.0,0.9654940098215563
43.0,0.9991031763946802
44.0,0.9778118445053704
45.0,0.9886310753738325
46.0,0.9335237662755085
47.0,0.9420798532608913
48.0,0.9563327986116141
49.0,0.9280758708176419
50.0,0.9152184278896959
51.0,0.9129765352486908
52.0,0.9909191560016009
53.0,1.0323047208426581
54.0,1.1010413413737492
55.0,1.0847020014303832
56.0,1.0595515832021578
57.0,1.0247243715947154
58.0,1.0483362671877317
59.0,1.0431577872158642
60.0,1.033787955428807
61.0,0.9979146272898068
62.0,1.015716738451375
63.0,1.0038755394152887
64.0,0.9933200901239188
65.0,0.929520554085558
66.0,0.9824611857586246
67.0,0.9747784394026417
68.0,0.9376273509701687
69.0,0.9324193337113603
70.0,0.8926504027258656
71.0,0.9016075288535739
72.0,0.9947275621902524
73.0,1.057132282972933
74.0,1.058717554074274
75.0,1.070405080980682
76.0,1.0417345236510769
77.0,1.0488519967703986
78.0,1.0586762486243235
79.0,1.0178289052530523
80.0,0.983343694553147
81.0,1.023661763612333
82.0,0.9923541855775312
83.0,1.0238926704811966
84.0,0.9954513991436135
85.0,0.9344924580325448
86.0,0.960077545633709
87.0,0.9530296990423128
88.0,0.9409856760469921
89.0,0.9356755167621215
90.0,0.8659789989165908
91.0,0.9151378720007117
92.0,1.0285655997297052
93.0,1.020159078915421
94.0,1.1063451042137642
95.0,1.075731485574028
96.0,1.0447619317732402
97.0,1.0643485513329525
98.0,1.036315072281025
99.0,1.043667398562249
100.0,1.0303820738970813
101.0,0.9987413463604466
102.0,1.0053682332087612
103.0,1.003225853496962
104.0,0.97451627547286
105.0,0.9599693300569659
106.0,1.0011980940639593
107.0,0.9477335398932913
108.0,0.9654274035636408
109.0,0.9391695628959827
110.0,0.9144192402576848
111.0,0.9235704661223224
112.0,0.9861821651483216
113.0,1.0579580665874653
114.0,1.1099203441544723
115.0,1.1093761428378073
116.0,1.101109827336127
117.0,1.030871422576581
118.0,1.058543983082943
119.0,1.040824242263266
120.0,1.0264733217855568
