Time,NormalisedFlux
0.0,0.9882793596820203
1.0,0.9114263021363972
2.0,0.8861395574256954
3.0,0.9480904299521699
4.0,1.0134329214122573
5.0,1.088471958609398
6.0,1.1048453788750117
7.0,1.0805080427809377
8.0,1.04134532348853
9.0,1.0453808883328266
10.0,1.0234138957415906
11.0,1.0546327659748032
12.0,1.0123147241629435
13.0,1.034084059790491
14.0,1.005017168603421
15.0,0.9937308485736077
16.0,1.0033360412925316
17.0,0.9747941484797858
18.0,0.9469195141178655
19.0,0.9517038535828427
20.0,0.9644515328320534
21.0,0.9294295376808417
22.0,0.9102578895347592
23.0,0.9091711897437846
24.0,0.9798792518579312
25.0,1.0420682697800578
26.0,1.0814950942000479
27.0,1.100953051181314
28.0,1.0661771655738945
29.0,1.0682472660703792
30.0,1.026883309847714
31.0,1.0643014616516904
32.0,0.9844691678736972
33.0,1.0032836400935796
34.0,1.0198643717801306
35.0,1.0089544130017718
36.0,1.0302081446335665
37.0,0.9916312207788827
38.0,0.991896195725577
39.0,0.9641687771504489
40.0,0.9818104307699455
41.0,0.952863667740768
42.0,0.9082208523232671
43.0,0.8779980983107607
44.0,0.9032460811082812
45.0,0.930281414159299
46.0,1.0580116296612174
47.0,1.085946926209698
48.0,1.0713681544944618
49.0,1.0618874700916259
50.0,1.0428115723462401
51.0,1.0359007230576052
52.0,1.0722084605927527
53.0,1.0163340815368704
54.0,1.026302239576948
55.0,0.9953050013159852
56.0,0.9938965724705258
57.0,1.001718659109285
58.0,0.961037161733131
59.0,0.9253644341717467
60.0,0.9665610767229306
61.0,0.9807851462736792
62.0,0.9354094183283892
63.0,0.8864168289126267
64.0,0.8766904714720128
65.0,0.9095178377744227
66.0,0.9894611219651183
67.0,1.1055320522144725
68.0,1.118332589585793
69.0,1.064837733716412
70.0,1.0617140616430476
71.0,1.0447079480859285
72.0,1.0507694688122236
73.0,1.0646032955687346
74.0,1.0155471725463563
75.0,0.990717451513714
76.0,1.0167481100517135
77.0,0.9937062678177986
78.0,1.0132120247373666
79.0,0.9867401571363678
80.0,0.9946779673084273
81.0,0.9529846646839298
82.0,0.9671892514074353
83.0,0.9604593068767823
84.0,0.907429840928359
85.0,0.8878903066855337
86.0,0.970387957690968
87.0,1.047285542449339
88.0,1.07459865293118
89.0,1.0823382778769015
90.0,1.055802933709835
91.0,1.0159945248094107
92.0,1.0283160785757475
93.0,1.0182159325503586
94.0,1.024631446560391
95.0,1.0257780883495435
96.0,1.0058926552166012
97.0,1.0149107889604876
98.0,1.009191804932866
99.0,0.9806393987683905
100.0,0.9364283456422482
101.0,0.9380069279248342
102.0,0.9493577418093899
103.0,0.9861934737293659
104.0,0.917399159381624
105.0,0.9048393786133859
106.0,0.9407375055929114
107.0,0.9845729173414867
108.0,1.0758093808709794
109.0,1.0817347013248713
110.0,1.106533830250544
111.0,1.046292038922504
112.0,1.0835009677760914
113.0,1.0441591684542961
114.0,1.0548951803611768
115.0,1.068878128153118
116.0,1.0076144731227643
117.0,1.016619299758272
118.0,1.0287806634074506
119.0,1.0109631237807764
120.0,0.9988138409875343
