Time,NormalisedFlux
0.0,1.0500217559124165
1.0,1.0582976683379328
2.0,1.0343440516641131
3.0,1.0061626934051013
4.0,1.0010768296143358
5.0,1.0065725429585133
6.0,1.0063081937772878
7.0,0.9870938454014991
8.0,0.9902924901095403
9.0,0.9904772768955272
10.0,0.9622912999241577
11.0,0.9526036045951167
12.0,0.9527506503657228
13.0,0.949760623614793
14.0,0.9094350845144314
15.0,0.9421027147108934
16.0,0.9802108460169909
17.0,1.0464112091285638
18.0,1.0644510207970599
19.0,1.0927879453556213
20.0,1.0652127951756702
21.0,1.0209176381448408
22.0,1.0427462225920996
23.0,1.0414089329198428
24.0,1.047349199201656
25.0,1.022785670094849
26.0,0.9912298017939613
27.0,1.021219868688058
28.0,0.9675266170472642
29.0,0.9748536645515924
30.0,0.9587279973560869
31.0,0.9718683254473796
32.0,0.9396734010003821
33.0,0.9589429309011502
34.0,0.9593580044305206
35.0,0.901799223071548
36.0,0.8992401834953355
37.0,0.9488932613816948
38.0,1.0641152665790403
39.0,1.0921796411260618
40.0,1.0915076613381471
41.0,1.0550080009734735
42.0,1.04779729945327
43.0,1.0419262919143737
44.0,1.0459214848895544
45.0,1.0240746084630383
46.0,1.0021119037397803
47.0,0.9874019732540811
48.0,1.038509192510165
49.0,1.0017614669992465
50.0,1.0045446524049169
51.0,0.9697681031390947
52.0,0.9809484488110889
53.0,0.9623708525449759
54.0,0.973737178418141
55.0,0.9335106570647567
56.0,0.9181395348920081
57.0,0.9100748680262413
58.0,0.9928973354924758
59.0,1.0286220555429364
60.0,1.100641892359878
61.0,1.1097561612070725
62.0,1.0793509646765083
63.0,1.0354618549184678
64.0,1.0467360823854257
65.0,1.05079557943475
66.0,1.0466440666729966
67.0,0.9948443976428526
68.0,1.0115828139657732
69.0,1.0082298559585066
70.0,1.0030034647195074
71.0,0.9679084353074807
72.0,0.9528958689869215
73.0,0.9651313301710441
74.0,0.9627344168081029
75.0,0.9237624362943352
76.0,0.9129439106390655
77.0,0.9110492250806516
78.0,0.8991371329312463
79.0,0.968930445383252
80.0,1.0468455879453704
81.0,1.0540180023233152
82.0,1.0617782534563358
83.0,1.0375497555765452
84.0,1.0550822732290632
85.0,1.0500982189879264
86.0,1.0374920768818214
87.0,1.0522667329437114
88.0,1.0347025945989496
89.0,1.0037106092672692
90.0,0.9959990130625824
91.0,0.9459671544824396
92.0,0.9741379051087188
93.0,0.9446841839632887
94.0,0.9578956728201771
95.0,0.9541233330540686
96.0,0.9575876251336017
97.0,0.9168674948479177
98.0,0.9326776657580104
99.0,0.9225124440012155
100.0,0.9608372119119132
101.0,1.0276512123143473
102.0,1.129329419764846
103.0,1.0816499278709606
104.0,1.0301010068904284
105.0,1.0248584595047738
106.0,1.0199491283948012
107.0,0.9900314345491701
108.0,1.0195361081726237
109.0,1.0157338213474285
110.0,0.993172739375889
111.0,1.0127873097585416
112.0,0.975964201630245
113.0,0.9745802752717128
114.0,0.9685383292710229
115.0,0.9666731774312967
116.0,0.9779555219770969
117.0,0.9488218456263089
118.0,0.9505908675028312
119.0,0.9209439519761482
120.0,0.9461747643370854
