Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
BottomS068604 259.6017 139.1034 8.048e-20 9.854e-20 1.112e-19 0.0 -97.39 0
BottomS068605 259.4665 139.1128 5.996e-19 6.496e-19 5.571e-19 0.0 -95.92 0
BottomS068606 259.5952 139.106 4.781e-19 5.026e-19 3.852e-19 -0.0 -97.48 0
BottomS068611 259.4791 139.1241 2.028e-19 2.247e-19 2.014e-19 0.0 -95.93 0
BottomS068617 259.5418 139.1744 6.249e-19 6.15e-19 4.297e-19 -0.0 -95.38 0
BottomS068619 259.5671 139.124 1.435e-13 1.002e-13 3.518e-14 0.001 -96.61 0
BottomS068622 259.5717 139.1237 7.197e-20 9.248e-20 1.061e-19 0.0 -96.8 0
BottomS068624 259.5448 139.1244 1.042e-18 1.036e-18 7.437e-19 -0.0 -95.74 0
BottomS068629 259.5627 139.1199 1.767e-13 1.294e-13 4.933e-14 -0.0 -97.11 0
BottomS068635 259.516 139.1667 2.539e-18 2.386e-18 1.525e-18 0.0 -94.91 0
BottomS068636 259.6604 139.0671 2.229e-20 2.9e-20 3.703e-20 -0.001 -97.4 0
BottomS068638 259.6781 139.0636 1.069e-20 1.505e-20 2.249e-20 0.001 -97.36 0
BottomS068642 259.5646 139.1268 1.7960000000000002e-20 2.348e-20 2.9910000000000005e-20 -0.0 -97.14 0
BottomS068648 259.5452 139.1672 3.095e-18 7.362e-18 3.323e-17 0.0 -95.27 0
BottomS068652 259.5239 139.1361 2.067e-17 1.652e-17 7.613e-18 0.0 -95.12 0
BottomS068653 259.5714 139.1962 2.208e-19 2.592e-19 2.618e-19 -0.0 -95.23 0
BottomS068654 259.6253 139.0654 9.308e-19 9.03e-19 6.414e-19 -0.001 -97.53 0
BottomS068657 259.6044 139.1618 2.26e-13 1.67e-13 6.388e-14 -0.0 -95.57 0
BottomS068658 259.6109 139.1093 2.073e-19 2.33e-19 2.096e-19 -0.001 -97.59 0
BottomS068661 259.5918 139.1213 1.097e-17 8.98e-18 4.462e-18 -0.002 -97.37 0
BottomS068663 259.5857 139.1397 3.132e-18 2.796e-18 1.579e-18 -0.0 -96.24 0
BottomS068664 259.5573 139.1563 1.026e-17 8.201e-18 3.833e-18 -0.0 -95.02 0
BottomS068666 259.5729 139.1175 2.969e-18 4.368e-18 7.083e-18 0.001 -96.7 0
BottomS068669 259.5875 139.1031 2.204e-18 4.09e-18 1.087e-17 -0.001 -97.42 0
BottomS068670 259.4879 139.1326 3.367e-18 5.85e-18 1.379e-17 0.0 -94.97 0
BottomS068674 259.5548 139.0885 3.1230000000000004e-20 4.161e-20 5.433e-20 -0.0 -97.22 0
BottomS068676 259.5574 139.0947 4.538e-18 3.958e-18 2.074e-18 0.0 -97.13 0
BottomS068679 259.5715 139.1349 3.324e-19 3.587e-19 3.085e-19 -0.0 -95.81 0
BottomS068680 259.5858 139.1099 1.954e-19 2.308e-19 2.301e-19 0.001 -97.44 0
BottomS068681 259.5646 139.0915 6.375e-19 6.531e-19 4.77e-19 0.0 -97.14 0
BottomS068683 259.498 139.1177 1.605e-13 1.215e-13 5.02e-14 0.0 -95.34 1
BottomS068684 259.5724 139.1263 1.976e-17 1.569e-17 7.261e-18 0.0 -97.29 0
BottomS068685 259.5733 139.0904 8.819e-18 7.63e-18 4.132e-18 0.0 -97.6 0
BottomS068687 259.5444 139.1417 5.584e-18 1.354e-17 6.261e-17 0.0 -95.22 0
BottomS068689 259.5437 139.1306 1.248e-17 9.815e-18 4.539e-18 0.0 -95.34 0
BottomS068690 259.5543 139.1232 1.201e-18 1.273e-18 1.005e-18 0.0 -96.27 0
BottomS068692 259.5975 139.1152 2.498e-20 3.3840000000000005e-20 4.505e-20 0.0 -97.49 0
BottomS068693 259.6154 139.1403 7.395e-18 6.241e-18 3.155e-18 0.0 -97.18 0
BottomS068695 259.5467 139.1484 2.716e-19 2.712e-19 1.954e-19 0.0 -95.34 0
BottomS068698 259.506 139.1453 5.674e-18 4.65e-18 2.261e-18 0.001 -95.24 0
BottomS068701 259.5577 139.1083 1.083e-16 7.849e-17 3.029e-17 -0.0 -96.96 0
BottomS068704 259.5403 139.1096 4.219e-17 3.249e-17 1.394e-17 0.0 -96.39 1
BottomS068705 259.545 139.1364 5.455e-20 6.782000000000001e-20 8.059000000000001e-20 -0.0 -95.37 0
BottomS068706 259.6141 139.1118 5.503e-19 5.701e-19 4.223e-19 0.001 -97.24 0
BottomS068707 259.5248 139.1363 1.315e-18 1.233e-18 7.586e-19 -0.0 -95.42 0
BottomS068711 259.5241 139.1162 5.502e-19 5.65e-19 4.291e-19 0.0 -95.13 0
BottomS068713 259.5492 139.0699 1.759e-18 2.717e-18 4.801e-18 -0.001 -97.12 0
BottomS068714 259.5025 139.1169 1.492e-19 1.757e-19 1.729e-19 -0.0 -95.65 0
BottomS068716 259.6166 139.122 2.72e-17 2.068e-17 8.852e-18 0.001 -97.22 1
BottomS068718 259.5302 139.1071 1.247e-17 1.976e-17 3.625e-17 0.0 -96.31 0
BottomS068719 259.5928 139.1089 6.307000000000001e-20 8.113000000000001e-20 9.611e-20 0.0 -97.42 0
BottomS068724 259.6058 139.1119 3.321e-20 4.319e-20 5.39e-20 -0.0 -97.18 0
BottomS068726 259.5656 139.098 1.906e-19 2.11e-19 1.951e-19 -0.0 -97.49 0
BottomS068728 259.56 139.15 6.483e-19 7.045e-19 5.904e-19 -0.001 -95.38 0
BottomS068729 259.4833 139.1193 9.789e-19 9.854e-19 6.989e-19 -0.001 -95.14 0
BottomS068730 259.5859 139.1572 4.161e-20 5.622000000000001e-20 7.309e-20 -0.001 -95.72 0
BottomS068731 259.5715 139.1492 4.733e-19 4.936e-19 3.741e-19 0.0 -95.01 0
BottomS068733 259.5662 139.1402 2.66e-18 4.567e-18 9.884e-18 -0.0 -96.04 0
BottomS068735 259.5675 139.0998 1.37e-18 1.324e-18 8.928e-19 0.001 -97.01 0
BottomS068736 259.5674 139.1258 4.539e-18 4.047e-18 2.294e-18 0.0 -96.54 0
BottomS068737 259.6144 139.1273 7.08e-19 6.969e-19 4.653e-19 -0.001 -97.49 0
BottomS068742 259.5217 139.147 1.865e-18 1.722e-18 1.05e-18 0.0 -95.13 0
BottomS068744 259.5547 139.0851 5.253e-18 4.676e-18 2.62e-18 0.001 -97.61 0
BottomS068748 259.5392 139.1068 6.019e-19 6.348e-19 5.152e-19 -0.001 -96.65 0
BottomS068749 259.5586 139.0878 4.068e-19 4.287e-19 3.558e-19 -0.0 -97.53 0
BottomS068750 259.6038 139.1101 1.625e-13 1.115e-13 3.95e-14 -0.0 -97.64 0
BottomS068751 259.6104 139.1161 5.692e-14 3.902e-14 1.281e-14 0.001 -97.02 0
BottomS068753 259.5318 139.1356 1.119e-13 1.091e-13 7.672e-14 -0.001 -95.31 1
BottomS068754 259.5514 139.1072 8.078e-17 6.11e-17 2.49e-17 0.001 -96.74 1
BottomS068756 259.62 139.1149 8.394e-19 8.277e-19 5.854e-19 -0.001 -97.1 0
BottomS068759 259.4938 139.0809 2.783e-15 1.814e-15 5.698e-16 0.001 -97.47 0
BottomS068760 259.5671 139.0927 9.347e-18 2.265e-17 9.79e-17 0.001 -97.21 0
BottomS068761 259.5797 139.0641 1.3290000000000002e-20 1.922e-20 2.8750000000000004e-20 0.0 -97.58 0
BottomS068762 259.4853 139.0981 4.964e-18 8.225e-18 1.723e-17 0.0 -95.69 0
BottomS068764 259.5604 139.1255 1.274e-19 1.516e-19 1.502e-19 -0.0 -96.33 0
BottomS068765 259.6125 139.1153 8.153e-19 8.629e-19 7.141e-19 0.001 -97.12 0
BottomS068766 259.5391 139.1266 5.014e-19 5.244e-19 4.032e-19 -0.001 -95.53 0
BottomS068768 259.5675 139.1593 8.768e-18 2.259e-17 1.177e-16 0.0 -95.6 0
BottomS068771 259.5645 139.0867 1.405e-20 1.988e-20 2.94e-20 -0.001 -97.5 0
