Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
BackS028004 42.4321 62.2845 1.128e-18 2.212e-18 6.321e-18 0.0 -113.08 0
BackS028006 42.4417 62.294 6.944e-19 1.349e-18 3.978e-18 0.001 -115.14 0
BackS028009 42.4532 62.3189 4.0400000000000005e-20 4.852e-20 5.0190000000000006e-20 -0.0 -115.22 0
BackS028010 42.4321 62.3165 1.633e-18 2.776e-18 6.103e-18 0.0 -114.79 0
BackS028011 42.422 62.2564 1.451e-19 1.672e-19 1.594e-19 0.0 -112.18 0
BackS028013 42.4585 62.2989 7.004000000000001e-20 8.043000000000001e-20 8.014000000000001e-20 -0.0 -115.14 0
BackS028015 42.4201 62.2971 6.327e-19 5.921e-19 3.877e-19 0.001 -114.18 0
BackS028016 42.4408 62.2883 5.382e-20 6.154e-20 6.03e-20 -0.001 -113.41 0
BackS028017 42.4055 62.2818 2.067e-19 2.181e-19 1.761e-19 -0.001 -112.65 0
BackS028019 42.4569 62.3088 3.374e-17 2.522e-17 1.003e-17 0.001 -114.23 0
BackS028020 42.4337 62.3185 1.936e-18 3.214e-18 6.528e-18 -0.0 -114.77 0
BackS028022 42.4482 62.3312 4.739e-18 4.119e-18 2.213e-18 0.0 -115.15 0
BackS028023 42.4238 62.2954 1.212e-18 1.155e-18 7.665e-19 -0.0 -114.03 0
BackS028024 42.414 62.28 5.301e-19 1.059e-18 3.264e-18 0.0 -113.17 0
BackS028027 42.4005 62.2864 5.681e-19 5.522e-19 3.822e-19 0.0 -113.4 0
BackS028028 42.4323 62.3308 4.382e-18 6.458e-18 1.028e-17 -0.0 -115.14 0
BackS028029 42.4323 62.2858 4.19e-19 4.241e-19 3.035e-19 -0.0 -112.92 0
BackS028031 42.4487 62.2736 2.075e-14 2.3e-14 2.138e-14 -0.001 -112.65 0
BackS028033 42.4089 62.3455 2.01e-19 2.133e-19 1.762e-19 -0.001 -115.07 0
BackS028034 42.3916 62.2879 5.537000000000001e-20 6.236e-20 5.924e-20 -0.0 -113.58 0
BackS028037 42.423 62.3231 1.334e-18 1.186e-18 6.631e-19 0.0 -114.95 0
BackS028038 42.4413 62.2789 9.992e-19 9.516e-19 6.214e-19 0.001 -112.01 0
BackS028039 42.4148 62.3076 2.753e-19 2.701e-19 1.835e-19 0.001 -114.31 0
BackS028041 42.4352 62.2898 2.373e-20 2.9500000000000004e-20 3.224e-20 -0.001 -113.34 0
BackS028042 42.437 62.2935 2.412e-18 1.994e-18 9.962e-19 0.0 -114.21 0
BackS028043 42.4209 62.2605 1.604e-20 2.087e-20 2.529e-20 -0.0 -112.04 0
BackS028044 42.4118 62.3146 7.006e-19 1.247e-18 2.929e-18 -0.0 -115.02 0
BackS028048 42.4363 62.3264 2.945e-20 3.5290000000000005e-20 3.5080000000000005e-20 0.001 -114.71 0
BackS028052 42.4215 62.3423 8.172e-20 9.045e-20 7.962e-20 -0.001 -115.02 0
BackS028053 42.3975 62.2708 2.112e-20 2.621e-20 2.8820000000000003e-20 -0.0 -112.15 0
BackS028055 42.4311 62.2585 6.461e-18 5.341e-18 2.643e-18 0.0 -112.05 0
BackS028057 42.4046 62.2649 1.309e-19 1.362e-19 1.024e-19 0.0 -112.04 0
BackS028058 42.4227 62.2601 3.675e-20 4.3570000000000006e-20 4.4270000000000005e-20 -0.0 -112.57 0
BackS028061 42.417 62.2907 3.306e-19 3.141e-19 2.054e-19 0.0 -113.6 0
BackS028063 42.4262 62.2478 1.282e-20 1.718e-20 2.2270000000000003e-20 0.0 -112.25 0
BackS028064 42.4365 62.3047 3.692e-20 4.244e-20 4.085e-20 -0.001 -114.8 0
BackS028065 42.4093 62.2781 3.947e-18 9.171e-18 3.735e-17 0.0 -112.18 0
BackS028066 42.4438 62.3257 2.176e-19 2.205e-19 1.637e-19 -0.0 -115.16 0
BackS028067 42.4297 62.2586 7.767e-18 6.248e-18 2.801e-18 0.0 -112.45 1
BackS028069 42.4318 62.3221 8.119e-19 7.852e-19 5.361e-19 0.0 -115.11 0
BackS028070 42.3832 62.2601 1.167e-20 1.5200000000000002e-20 1.924e-20 -0.0 -112.52 0
BackS028071 42.4009 62.2801 2.067e-20 2.615e-20 2.931e-20 0.001 -113.09 0
BackS028072 42.417 62.3163 2.33e-18 2.066e-18 1.197e-18 0.0 -115.17 0
BackS028074 42.4297 62.2924 4.883e-14 3.56e-14 1.391e-14 0.0 -113.61 0
BackS028076 42.4127 62.2809 5.092e-18 4.082e-18 1.901e-18 0.0 -113.16 0
BackS028081 42.4223 62.2989 1.725e-18 1.642e-18 1.054e-18 0.0 -114.77 0
BackS028086 42.4136 62.3131 1.411e-18 1.266e-18 7.355e-19 -0.0 -115.18 0
