Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS011816 280.1516 86.5594 1.308e-17 1.036e-17 4.624e-18 0.001 -144.17 1
RightS011817 280.1508 86.5545 2.082e-18 4.132e-18 1.266e-17 0.0 -144.18 0
RightS011818 280.1501 86.5493 6.229e-17 4.617e-17 1.834e-17 0.001 -144.1 0
RightS011819 280.1495 86.5405 8.465e-20 9.674e-20 9.267e-20 -0.0 -144.02 0
RightS011820 280.1503 86.5384 1.308e-18 1.132e-18 5.976e-19 0.0 -144.01 0
RightS011821 280.0899 86.7022 8.666e-18 6.74e-18 2.971e-18 0.001 -145.41 0
RightS011822 280.0907 86.7169 3.035e-17 2.337e-17 1.028e-17 0.0 -145.52 0
RightS011823 280.1472 86.5158 7.14e-17 5.188e-17 2.016e-17 -0.0 -143.82 0
RightS011824 280.0905 86.7234 1.245e-16 4.292e-16 3.99e-15 -0.0 -145.59 0
RightS011825 280.1471 86.5012 1.254e-18 1.149e-18 7.064e-19 -0.0 -143.71 0
RightS011826 280.1459 86.4952 1.121e-18 1.041e-18 6.321e-19 -0.0 -143.71 0
RightS011827 280.1443 86.4917 6.565e-17 4.709e-17 1.751e-17 0.0 -143.67 0
RightS011828 280.0952 86.7421 7.576e-18 6.147e-18 2.937e-18 0.0 -145.69 0
RightS011829 280.0931 86.7426 7.34e-19 6.952e-19 4.439e-19 0.001 -145.75 0
RightS011830 280.0964 86.75 6.061e-18 4.733e-18 2.094e-18 -0.0 -145.81 0
RightS011831 280.0952 86.7596 1.155e-16 8.202e-17 3.011e-17 0.0 -145.83 0
RightS011832 280.0949 86.7653 2.681e-18 2.266e-18 1.186e-18 -0.001 -145.82 0
RightS011833 280.1361 86.4722 2.16e-17 1.624e-17 6.52e-18 0.001 -143.44 0
RightS011834 280.1372 86.4612 1.309e-18 2.16e-18 4.295e-18 0.0 -143.45 0
RightS011835 280.1008 86.7711 2.019e-18 1.748e-18 9.364e-19 -0.001 -145.94 0
RightS011836 280.1344 86.4578 2.572e-18 2.227e-18 1.187e-18 0.0 -143.42 0
RightS011837 280.133 86.4562 1.801e-20 2.27e-20 2.587e-20 -0.001 -143.36 0
RightS011838 280.1066 86.7719 9.07e-19 1.432e-18 2.678e-18 -0.0 -146.02 0
RightS011839 280.1055 86.7744 1.341e-17 1.04e-17 4.629e-18 0.001 -146.01 1
RightS011840 280.1286 86.4573 2.754e-18 2.227e-18 1.076e-18 0.0 -143.36 0
RightS011841 280.1291 86.4461 1.456e-17 1.136e-17 4.977e-18 0.001 -143.39 1
RightS011842 280.11 86.6179 3.229e-17 2.463e-17 1.036e-17 0.001 -144.74 1
RightS011843 280.1027 86.6187 1.836e-19 1.915e-19 1.506e-19 -0.001 -144.75 0
RightS011844 280.1333 86.6101 7.938e-18 6.39e-18 2.992e-18 -0.0 -144.53 0
RightS011845 280.1316 86.6083 1.111e-18 9.943e-19 5.653e-19 -0.0 -144.51 0
RightS011846 280.1318 86.6085 1.114e-17 8.809e-18 4.103e-18 0.0 -144.53 0
RightS011847 280.1338 86.6068 8.477e-17 5.934e-17 2.077e-17 -0.0 -144.51 0
RightS011848 280.1045 86.6314 2.155e-20 2.614e-20 2.7160000000000004e-20 0.0 -145.0 0
RightS011849 280.1306 86.5955 7.809e-19 1.357e-18 3.014e-18 -0.0 -144.34 0
RightS011850 280.1031 86.6351 2.048e-14 1.414e-14 4.792e-15 -0.0 -144.99 0
RightS011851 280.1033 86.642 7.48e-17 5.377e-17 1.981e-17 -0.001 -145.22 0
RightS011852 280.1313 86.5941 1.35e-16 9.31e-17 3.227e-17 0.001 -144.22 0
RightS011853 280.1317 86.5947 1.457e-18 2.847e-18 8.209e-18 0.0 -144.24 0
RightS011855 280.1034 86.6445 1.447e-19 1.473e-19 1.103e-19 0.0 -145.2 0
RightS011856 280.1058 86.6433 1.445e-18 1.242e-18 6.722e-19 -0.001 -145.21 0
RightS011857 280.1024 86.6537 8.09e-19 1.458e-18 3.65e-18 -0.0 -145.29 0
RightS011859 280.1327 86.5792 2.849e-19 4.751e-19 9.74e-19 0.001 -144.0 0
RightS011861 280.1323 86.57 1.187e-19 1.267e-19 1.046e-19 -0.0 -143.87 0
RightS011863 280.1358 86.5705 4.702e-19 8.474e-19 2.029e-18 0.0 -143.88 0
RightS011864 280.1024 86.6707 4.631e-19 6.904e-19 1.133e-18 -0.001 -145.56 0
RightS011865 280.1054 86.6591 1.99e-17 1.553e-17 6.975e-18 0.0 -145.49 1
RightS011866 280.104 86.6837 6.028e-19 5.934e-19 4.331e-19 0.0 -145.67 0
RightS011867 280.1301 86.5481 1.569e-19 1.762e-19 1.595e-19 -0.0 -143.63 0
RightS011868 280.1305 86.549 4.568e-18 3.951e-18 2.162e-18 0.0 -143.6 0
RightS011869 280.1327 86.5405 2.746e-19 2.731e-19 2.017e-19 -0.0 -143.55 0
RightS011870 280.1065 86.6844 1.558e-18 1.381e-18 7.561e-19 0.001 -145.75 0
RightS011871 280.1042 86.6847 2.286e-17 1.737e-17 7.503e-18 0.001 -145.78 1
RightS011872 280.1309 86.553 6.158e-19 1.053e-18 2.289e-18 0.0 -143.58 0
RightS011873 280.1309 86.5462 1.132e-18 1.003e-18 5.665e-19 0.001 -143.55 0
RightS011874 280.1279 86.5379 4.458e-19 8.183e-19 2.096e-18 0.0 -143.48 0
RightS011875 280.1076 86.698 4.332e-19 4.204e-19 2.811e-19 0.0 -145.84 0
RightS011876 280.1143 86.6767 7.884e-19 7.022e-19 3.955e-19 0.001 -145.81 0
RightS011878 280.1077 86.7014 1.999e-19 2.164e-19 1.821e-19 -0.0 -145.94 0
RightS011879 280.1102 86.699 3.498e-19 5.888e-19 1.295e-18 -0.0 -145.96 0
RightS011882 280.1234 86.5263 3.846e-18 3.07e-18 1.45e-18 -0.0 -143.35 0
RightS011885 280.1255 86.5257 8.404e-20 1.022e-19 1.078e-19 0.0 -143.33 0
RightS011886 280.1119 86.7099 4.727e-19 8.167e-19 1.878e-18 0.0 -146.01 0
RightS011887 280.1166 86.7027 1.441e-18 1.271e-18 7.198e-19 -0.0 -146.03 0
RightS011888 280.1118 86.7126 1.079e-19 1.129e-19 8.693000000000001e-20 -0.0 -146.01 0
RightS011889 280.1198 86.524 5.915e-14 4.133e-14 1.488e-14 -0.0 -143.32 0
RightS011890 280.1218 86.5184 1.462e-18 1.335e-18 7.796e-19 -0.0 -143.38 0
RightS011891 280.1228 86.5174 1.427e-18 2.18e-18 3.637e-18 -0.001 -143.33 0
RightS011892 280.1201 86.5221 4.765e-19 7.915e-19 1.628e-18 -0.0 -143.35 0
RightS011895 280.1213 86.7175 4.4600000000000006e-20 5.059e-20 4.85e-20 0.0 -145.96 0
RightS011896 280.1221 86.7058 1.607e-18 2.92e-18 7.358e-18 0.0 -146.0 0
RightS011897 280.1147 86.5319 5.1e-17 3.643e-17 1.364e-17 0.001 -143.39 0
RightS011898 280.1135 86.5133 2.506e-19 2.523e-19 1.882e-19 0.0 -143.4 0
RightS011899 280.1182 86.5214 2.629e-16 1.85e-16 6.587e-17 0.001 -143.44 0
RightS011900 280.1174 86.512 7.576e-20 8.595000000000001e-20 7.978e-20 0.0 -143.4 0
RightS011901 280.1218 86.7089 1.732e-19 1.855e-19 1.542e-19 0.001 -145.87 0
RightS011902 280.1181 86.5079 1.701e-14 1.14e-14 3.771e-15 0.0 -143.41 0
RightS011903 280.1127 86.5269 2.727e-19 2.906e-19 2.322e-19 0.001 -143.5 0
RightS011904 280.1133 86.5247 7.548e-17 5.515e-17 2.087e-17 -0.0 -143.5 0
RightS011905 280.1228 86.7171 4.169e-20 4.9640000000000006e-20 4.9780000000000006e-20 0.0 -145.83 0
RightS011906 280.1263 86.7021 1.791e-20 2.321e-20 2.9700000000000005e-20 -0.0 -145.79 0
RightS011907 280.124 86.7022 4.226e-18 3.654e-18 1.879e-18 0.0 -145.8 0
RightS011908 280.1108 86.5162 2.178e-18 4.761e-18 1.751e-17 0.001 -143.54 0
RightS011909 280.129 86.6995 4.726e-20 5.086e-20 4.263e-20 0.0 -145.7 0
RightS011910 280.1281 86.6998 8.032e-16 5.311e-16 1.712e-16 -0.0 -145.7 0
RightS011911 280.1069 86.54 6.507e-18 1.273e-17 3.623e-17 -0.0 -143.72 0
RightS011914 280.1337 86.6891 2.802e-18 5.062e-18 1.254e-17 0.0 -145.56 0
RightS011917 280.1323 86.6786 3.436e-17 2.58e-17 1.059e-17 0.001 -145.44 1
RightS011921 280.1358 86.6787 5.135e-19 9.609e-19 2.502e-18 0.001 -145.4 0
RightS011922 280.1382 86.6618 1.667e-18 1.505e-18 8.8e-19 0.0 -145.22 0
RightS011925 280.1356 86.6597 1.6690000000000002e-20 2.035e-20 2.242e-20 0.0 -145.15 0
RightS011926 280.1407 86.6624 3.035e-18 2.59e-18 1.375e-18 -0.0 -145.11 0
RightS011927 280.1392 86.6585 9.927e-19 9.216e-19 5.865e-19 0.0 -145.23 0
RightS011928 280.1392 86.653 3.215e-18 5.381e-18 1.183e-17 -0.001 -145.1 0
RightS011929 280.1408 86.6481 5.862e-18 4.482e-18 1.952e-18 0.001 -145.03 0
RightS011931 280.1 86.5928 2.0200000000000003e-20 2.491e-20 2.677e-20 -0.0 -144.4 0
RightS011932 280.1408 86.6379 1.217e-19 1.305e-19 1.1e-19 -0.0 -144.96 0
RightS011933 280.1438 86.6387 5.121e-18 4.344e-18 2.313e-18 -0.0 -144.87 0
RightS011936 280.1403 86.6229 3.934e-14 2.761e-14 1.003e-14 -0.001 -144.74 0
RightS011937 280.1418 86.6205 1.987e-19 2.009e-19 1.508e-19 -0.0 -144.73 0
RightS011938 280.0953 86.6163 1.363e-17 1.041e-17 4.289e-18 -0.001 -144.72 1
RightS011939 280.1005 86.6217 1.055e-16 7.58e-17 2.856e-17 0.0 -144.78 0
RightS011940 280.1437 86.608 3.788e-20 4.617e-20 4.873e-20 0.001 -144.57 0
RightS011941 280.1409 86.601 1.038e-18 1.742e-18 3.622e-18 -0.001 -144.51 0
RightS011944 280.1488 86.5911 2.839e-17 2.125e-17 8.739e-18 -0.001 -144.42 0
RightS011945 280.1466 86.5849 1.55e-17 1.21e-17 5.191e-18 -0.0 -144.37 1
RightS011947 280.1385 86.5746 7.683e-18 5.762e-18 2.352e-18 -0.0 -144.13 0
RightS011948 280.0913 86.6585 3.049e-17 2.263e-17 9.329e-18 0.0 -145.18 0
RightS011949 280.144 86.5858 7.987e-18 6.416e-18 2.982e-18 0.0 -144.31 0
RightS011952 280.0896 86.6671 1.146e-17 9.121e-18 4.244e-18 -0.001 -145.16 0
RightS011953 280.0892 86.6701 1.087e-19 1.211e-19 1.049e-19 0.001 -145.21 0
RightS011955 280.1428 86.5423 6.329e-18 5.1e-18 2.305e-18 -0.0 -143.95 0
RightS011957 280.1438 86.5445 4.534e-19 8.139e-19 1.97e-18 0.0 -143.98 0
RightS011959 280.1428 86.5404 1.291e-18 2.653e-18 8.6e-18 0.0 -143.93 0
RightS011960 280.0941 86.7018 2.575e-19 2.516e-19 1.763e-19 0.0 -145.54 0
RightS011961 280.1007 86.6877 1.424e-14 9.538e-15 3.137e-15 0.001 -145.54 0
RightS011962 280.0957 86.7057 4.141e-14 2.844e-14 1.009e-14 0.0 -145.57 0
RightS011963 280.1002 86.7193 2.156e-16 1.491e-16 5.186e-17 0.0 -145.69 0
RightS011964 280.1402 86.5208 4.724e-18 3.892e-18 1.899e-18 -0.0 -143.69 0
RightS011965 280.1007 86.7087 9.709e-19 1.591e-18 3.256e-18 0.0 -145.7 0
RightS011966 280.0968 86.7232 1.062e-19 1.128e-19 9.57e-20 0.0 -145.71 0
RightS011967 280.1003 86.7169 3.273e-17 2.479e-17 9.954e-18 -0.0 -145.73 0
RightS011968 280.1387 86.5082 1.95e-17 1.476e-17 6.201e-18 -0.0 -143.66 1
RightS011970 280.1019 86.7374 4.224e-20 5.009e-20 5.065e-20 -0.001 -145.87 0
RightS011972 280.1344 86.5044 1.96e-17 1.489e-17 6.232e-18 -0.0 -143.54 1
RightS011974 280.1058 86.7357 7.439e-17 5.411e-17 2.13e-17 0.001 -145.86 0
RightS011976 280.1338 86.4768 2.048e-19 2.055e-19 1.51e-19 0.0 -143.42 0
RightS011978 280.1317 86.487 5.606e-19 5.223e-19 3.302e-19 0.0 -143.45 0
RightS011982 280.1091 86.753 2.948e-18 2.397e-18 1.1e-18 -0.001 -145.95 0
RightS011983 280.1227 86.4887 9.072e-19 8.591e-19 5.736e-19 0.001 -143.38 0
RightS011984 280.1271 86.4774 3.098e-19 3.052e-19 2.069e-19 0.0 -143.38 0
RightS011985 280.1242 86.4698 3.107e-14 2.153e-14 7.495e-15 -0.0 -143.37 0
RightS011986 280.1218 86.4683 1.568e-18 1.353e-18 7.266e-19 -0.0 -143.35 0
RightS011987 280.1166 86.7783 3.066e-19 2.964e-19 2.081e-19 0.0 -146.01 0
RightS011988 280.1238 86.4766 2.96e-18 6.023e-18 1.947e-17 -0.001 -143.35 0
RightS011989 280.1207 86.4636 1.242e-16 8.587e-17 2.999e-17 0.001 -143.38 0
RightS011990 280.1193 86.7545 2.338e-14 1.63e-14 5.553e-15 -0.001 -145.98 0
RightS011992 280.1152 86.4902 2.386e-20 2.9920000000000004e-20 3.424e-20 0.001 -143.42 0
RightS011993 280.1221 86.7534 5.461e-17 4.06e-17 1.653e-17 0.0 -145.98 0
RightS011994 280.1135 86.4843 1.959e-18 1.703e-18 9.367e-19 0.0 -143.42 0
RightS011995 280.1227 86.7564 7.8e-19 7.392e-19 4.879e-19 -0.001 -145.95 0
RightS011997 280.1224 86.7572 1.343e-18 1.196e-18 6.654e-19 -0.0 -145.97 0
RightS011998 280.1149 86.4871 2.544e-19 2.548e-19 1.899e-19 -0.0 -143.47 0
RightS011999 280.1275 86.7444 6.662e-19 1.127e-18 2.324e-18 0.0 -145.85 0
RightS012000 280.1264 86.7432 4.091e-18 7.302e-18 1.715e-17 0.0 -145.87 0
RightS012001 280.1112 86.4857 7.09e-19 6.898e-19 4.728e-19 0.0 -143.51 0
RightS012003 280.1287 86.7412 1.683e-20 2.1230000000000003e-20 2.493e-20 -0.0 -145.87 0
RightS012004 280.1053 86.5126 5.705e-18 4.438e-18 1.937e-18 -0.0 -143.67 0
RightS012005 280.1323 86.7347 7.422e-17 5.456e-17 2.118e-17 -0.001 -145.73 0
RightS012006 280.1031 86.4996 3.604e-18 3.095e-18 1.637e-18 -0.0 -143.65 0
RightS012007 280.1332 86.7301 2.524e-14 1.707e-14 5.637e-15 -0.0 -145.75 0
RightS012008 280.0979 86.5014 2.008e-18 4.255e-18 1.465e-17 -0.0 -143.72 0
RightS012009 280.135 86.7236 1.825e-18 2.817e-18 4.864e-18 -0.0 -145.66 0
RightS012010 280.1408 86.7139 3.417e-18 7.106e-18 2.396e-17 0.001 -145.53 0
RightS012011 280.1002 86.5175 1.943e-18 3.338e-18 7.381e-18 0.0 -143.79 0
RightS012013 280.0992 86.5164 1.973e-20 2.5230000000000003e-20 2.989e-20 0.0 -143.82 0
RightS012014 280.1419 86.6971 1.616e-19 1.701e-19 1.394e-19 -0.001 -145.46 0
RightS012015 280.1 86.5321 1.456e-18 2.524e-18 5.514e-18 0.0 -143.92 0
