Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
BackS020118 30.7166 60.8996 1.068e-20 1.459e-20 2.074e-20 0.0 -113.62 0
BackS020119 30.7287 60.8841 6.437e-19 1.252e-18 3.606e-18 0.0 -113.53 0
BackS020120 30.7233 60.8736 1.368e-18 2.466e-18 6.035e-18 0.0 -113.59 0
BackS020121 30.741 60.8837 5.539e-19 1.036e-18 2.653e-18 -0.0 -113.62 0
BackS020122 30.7385 60.8946 1.929e-18 1.703e-18 9.129e-19 0.0 -113.55 0
BackS020124 30.7428 60.8849 6.735e-18 5.373e-18 2.407e-18 -0.0 -113.51 1
BackS020126 30.8548 61.0792 1.03e-18 2.094e-18 6.475e-18 0.001 -115.75 0
BackS020127 30.8441 61.093 9.658e-18 7.525e-18 3.239e-18 -0.0 -115.83 1
BackS020129 30.7486 60.87 2.195e-18 1.947e-18 1.106e-18 -0.001 -113.63 0
BackS020130 30.8385 61.0871 1.179e-19 1.211e-19 9.450000000000001e-20 -0.0 -115.78 0
BackS020131 30.8355 61.0823 7.564e-19 6.901e-19 4.023e-19 -0.0 -115.74 0
BackS020133 30.7587 60.862 2.447e-17 1.848e-17 7.606e-18 0.0 -113.65 1
BackS020134 30.7607 60.8816 9.407e-19 1.551e-18 3.083e-18 -0.001 -113.59 0
BackS020135 30.8252 61.0748 2.132e-18 3.524e-18 7.211e-18 0.0 -115.82 0
BackS020136 30.8238 61.0862 5.46e-19 4.92e-19 2.842e-19 0.001 -115.7 0
BackS020137 30.821 61.0949 4.347e-18 3.661e-18 1.856e-18 -0.0 -115.68 0
BackS020138 30.8212 61.099 3.035e-20 3.718e-20 4.024e-20 -0.0 -115.76 0
BackS020139 30.7795 60.8814 3.285e-18 2.685e-18 1.316e-18 -0.0 -113.74 0
BackS020142 30.8061 61.103 3.2250000000000005e-20 3.9490000000000006e-20 4.347e-20 0.001 -115.57 0
BackS020143 30.7954 60.8907 1.448e-17 1.142e-17 5.288e-18 0.001 -113.8 1
