Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS075578 1.2476 -5.9273 1.9230000000000003e-20 2.602e-20 3.512e-20 0.001 -43.82 0
RightS075580 1.2896 -5.9016 1.437e-18 1.314e-18 7.972e-19 0.001 -45.02 0
RightS075581 1.4767 -5.8717 8.426000000000001e-20 9.846e-20 9.477e-20 0.001 -44.0 0
RightS075582 1.1318 -5.8646 6.885e-19 6.602e-19 4.4e-19 -0.001 -43.33 0
RightS075583 1.3223 -5.9898 6.384e-18 5.514e-18 2.939e-18 -0.0 -45.0 0
RightS075587 1.3574 -5.8706 8.669000000000001e-20 1.01e-19 1.003e-19 0.0 -44.99 0
RightS075589 1.3148 -5.8176 5.632e-18 4.719e-18 2.352e-18 -0.0 -43.31 0
RightS075592 1.3494 -5.6915 7.854e-20 9.157e-20 9.343e-20 -0.0 -43.85 0
RightS075596 1.4001 -5.9321 2.782e-18 4.416e-18 8.182e-18 -0.0 -44.33 0
RightS075597 1.3382 -5.7807 1.6380000000000002e-20 2.273e-20 3.1090000000000004e-20 0.001 -44.48 0
RightS075599 1.3764 -5.772 1.6230000000000003e-20 2.255e-20 3.154e-20 0.0 -44.86 0
RightS075603 1.3961 -5.9743 2.348e-19 2.671e-19 2.537e-19 0.0 -44.69 0
RightS075604 1.4956 -6.0118 1.949e-19 3.809e-19 1.101e-18 -0.0 -44.16 0
RightS075607 1.3071 -5.8967 1.388e-19 1.658e-19 1.739e-19 -0.0 -43.65 0
RightS075611 1.4486 -5.8947 4.857e-20 6.133e-20 6.912e-20 -0.0 -43.62 0
RightS075612 1.1527 -5.9631 5.929e-20 7.099e-20 7.276e-20 0.0 -44.59 0
RightS075613 1.3028 -5.7509 1.173e-20 1.628e-20 2.4230000000000003e-20 0.001 -44.36 0
RightS075614 1.1579 -5.9188 2.66e-18 5.895e-18 2.176e-17 -0.0 -44.98 0
RightS075616 1.2338 -5.895 5.967e-18 4.865e-18 2.27e-18 -0.0 -43.88 0
RightS075621 1.4754 -5.9863 9.197e-20 1.061e-19 1.003e-19 0.002 -44.6 0
RightS075624 1.2266 -6.0259 8.072e-20 9.718e-20 9.788e-20 -0.0 -44.9 0
RightS075629 1.2346 -5.9 5.45e-15 8.866e-15 1.719e-14 -0.0 -44.47 0
RightS075632 1.3469 -5.838 4.027e-18 8.218e-18 2.695e-17 0.0 -44.14 0
RightS075635 1.397 -6.1306 2.501e-20 3.203e-20 3.917e-20 -0.001 -44.03 0
RightS075636 1.1874 -5.8258 6.883e-15 4.447e-15 1.398e-15 0.0 -43.27 0
RightS075637 1.2534 -5.8447 1.8470000000000003e-20 2.487e-20 3.4180000000000006e-20 -0.001 -43.43 0
RightS075642 1.2184 -5.9396 1.205e-19 1.365e-19 1.264e-19 -0.0 -45.04 0
RightS075644 1.4665 -5.7651 3.768e-18 7.606e-18 2.248e-17 0.0 -43.87 0
RightS075645 1.2188 -5.7935 2.78e-19 3.043e-19 2.682e-19 -0.0 -44.04 0
RightS075648 1.3182 -5.7541 1.2340000000000002e-20 1.75e-20 2.6090000000000004e-20 0.0 -44.54 0
