Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
BottomS066058 3.0762 -39.2688 4.967e-20 5.88e-20 6.040000000000001e-20 -0.0 -96.45 0
BottomS066059 3.2277 -39.4582 1.631e-17 3.825e-17 1.61e-16 -0.001 -95.78 0
BottomS066060 3.2284 -39.4518 2.949e-17 2.426e-17 1.172e-17 -0.001 -95.8 0
BottomS066061 3.0755 -39.2763 6.978e-18 6.015e-18 3.266e-18 -0.0 -96.44 0
BottomS066062 3.2251 -39.3963 3.941e-18 7.536e-18 2.174e-17 0.0 -96.0 0
BottomS066064 3.0699 -39.3088 5.748e-19 6.003e-19 4.626e-19 -0.001 -96.3 0
BottomS066065 3.0712 -39.3058 9.397e-19 9.746e-19 7.56e-19 0.001 -96.33 0
BottomS066067 3.0781 -39.3098 1.22e-17 9.818e-18 4.623e-18 -0.001 -96.28 0
BottomS066068 3.2449 -39.3907 3.717e-18 6.857e-18 1.778e-17 -0.0 -96.08 0
BottomS066070 3.0595 -39.3322 3.892e-20 5.25e-20 7.306000000000001e-20 -0.0 -96.25 0
BottomS066072 3.0723 -39.3213 3.609e-17 2.987e-17 1.496e-17 0.0 -96.25 0
BottomS066073 3.2381 -39.343 1.47e-17 1.155e-17 5.424e-18 0.0 -96.25 0
BottomS066074 3.0731 -39.3547 4.239e-18 7.698e-18 1.936e-17 -0.001 -96.15 0
BottomS066075 3.0615 -39.3635 8.648000000000001e-20 1.035e-19 1.107e-19 -0.0 -96.1 0
BottomS066076 3.061 -39.3627 2.148e-18 4.468e-18 1.464e-17 -0.0 -96.12 0
BottomS066077 3.068 -39.3404 1.261e-18 1.181e-18 7.381e-19 -0.001 -96.16 0
BottomS066079 3.054 -39.4073 5.386e-18 4.981e-18 2.969e-18 0.001 -95.96 0
BottomS066080 3.0598 -39.4102 1.538e-17 1.268e-17 6.149e-18 0.001 -95.97 0
BottomS066081 3.0607 -39.4061 1.827e-20 2.477e-20 3.382e-20 0.0 -95.95 0
BottomS066082 3.2415 -39.2821 1.775e-19 2.02e-19 1.932e-19 -0.0 -96.44 0
BottomS066083 3.241 -39.2913 3.81e-18 6.977e-18 1.814e-17 0.0 -96.4 0
BottomS066084 3.0601 -39.4355 6.479e-14 5.088e-14 2.236e-14 -0.001 -95.87 0
BottomS066085 3.248 -39.2429 2.31e-19 2.568e-19 2.324e-19 0.001 -96.53 0
BottomS066086 3.074 -39.4242 8.429e-18 7.493e-18 4.278e-18 0.0 -95.84 0
BottomS066087 3.2434 -39.2193 2.057e-18 1.94e-18 1.237e-18 0.0 -96.6 0
BottomS066088 3.2357 -39.2314 3.771e-18 3.573e-18 2.293e-18 0.001 -96.65 0
BottomS066089 3.2349 -39.2069 4.787e-18 7.192e-18 1.196e-17 0.0 -96.69 0
BottomS066090 3.0452 -39.5278 2.281e-19 2.644e-19 2.515e-19 -0.0 -95.7 0
BottomS066091 3.242 -39.1884 1.682e-17 4.093e-17 1.819e-16 0.0 -96.72 0
BottomS066092 3.2282 -39.1978 1.509e-17 1.174e-17 5.334e-18 -0.0 -96.77 0
