Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
BackS025092 35.5529 55.7161 1.99e-18 1.719e-18 9.03e-19 -0.001 -117.78 0
BackS025093 35.6647 55.5888 2.385e-18 1.948e-18 9.855e-19 0.0 -115.73 0
BackS025094 35.5609 55.7259 1.767e-17 1.34e-17 5.757e-18 -0.001 -117.74 1
BackS025095 35.6547 55.5798 6.153e-18 5.098e-18 2.567e-18 -0.0 -115.91 0
BackS025096 35.5724 55.7328 1.339e-18 1.216e-18 7.12e-19 0.001 -117.69 0
BackS025097 35.6425 55.5751 1.282e-17 9.995e-18 4.438e-18 -0.001 -115.99 1
BackS025098 35.6322 55.5743 9.439e-19 1.868e-18 5.487e-18 0.0 -115.97 0
BackS025099 35.6218 55.5778 1.068e-16 7.609e-17 2.867e-17 0.0 -116.07 0
BackS025100 35.6029 55.7363 2.43e-19 4.406e-19 1.072e-18 0.001 -117.41 0
BackS025101 35.6066 55.5738 1.016e-18 1.897e-18 4.897e-18 0.0 -116.06 0
BackS025102 35.6199 55.7298 1.158e-18 1.111e-18 7.241e-19 0.0 -117.23 0
BackS025103 35.6263 55.7333 3.172e-18 2.712e-18 1.426e-18 0.0 -117.27 0
BackS025104 35.5809 55.5838 3.428e-17 2.51e-17 9.454e-18 0.001 -116.36 0
BackS025105 35.6485 55.725 8.042e-19 1.452e-18 3.624e-18 -0.001 -116.98 0
BackS025106 35.6546 55.7204 7.278e-14 5.208e-14 1.968e-14 0.0 -116.91 0
BackS025107 35.5584 55.5985 7.592e-19 7.175e-19 4.579e-19 0.001 -116.54 0
BackS025108 35.5503 55.6025 5.911e-17 4.363e-17 1.72e-17 0.0 -116.67 0
BackS025109 35.6847 55.7073 3.258e-14 2.33e-14 8.409e-15 0.0 -116.73 0
BackS025110 35.6796 55.6942 1.533e-16 1.087e-16 4.162e-17 0.0 -116.66 0
BackS025111 35.6865 55.6877 1.251e-19 1.3e-19 1.009e-19 -0.0 -116.55 0
BackS025112 35.5229 55.6309 9.66e-19 8.721e-19 5.242e-19 0.0 -117.13 0
BackS025113 35.705 55.6744 1.163e-17 8.875e-18 3.62e-18 -0.0 -116.49 1
