Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
BackS016375 35.6069 60.9525 2.3680000000000003e-20 3.1570000000000004e-20 4.041e-20 -0.0 -109.59 0
BackS016376 35.5955 61.0078 7.686e-20 8.349000000000001e-20 7.376000000000001e-20 -0.001 -110.06 0
BackS016377 35.5689 60.968 6.061000000000001e-20 7.272e-20 7.522e-20 -0.001 -110.06 0
BackS016379 35.6083 61.0199 2.303e-18 2.001e-18 1.061e-18 -0.001 -109.51 0
BackS016380 35.5967 61.0979 1.87e-18 4.02e-18 1.394e-17 0.0 -109.03 0
BackS016383 35.5364 61.0218 6.439e-20 7.3e-20 6.834e-20 -0.001 -110.14 0
BackS016384 35.6006 60.9992 1.63e-19 1.722e-19 1.395e-19 0.0 -109.88 0
BackS016386 35.6063 61.0467 1.305e-18 1.159e-18 6.794e-19 0.0 -109.19 0
BackS016387 35.5495 61.0385 6.882e-14 4.936e-14 1.903e-14 0.001 -110.74 0
BackS016388 35.643 61.0197 2.958e-18 7.416e-18 3.646e-17 -0.0 -108.68 0
BackS016390 35.5375 61.0124 1.181e-20 1.566e-20 1.9470000000000003e-20 0.0 -110.67 0
BackS016392 35.5376 60.9879 5.661e-19 5.376e-19 3.605e-19 0.001 -110.39 0
BackS016397 35.5869 61.0183 1.4510000000000002e-20 1.805e-20 2.0160000000000003e-20 -0.001 -109.06 0
BackS016400 35.5781 60.9822 3.684e-20 4.312e-20 4.324e-20 0.002 -108.95 0
BackS016403 35.5681 61.0514 3.708e-19 3.749e-19 2.751e-19 -0.0 -109.34 0
BackS016404 35.5697 60.977 5.644e-19 5.493e-19 3.783e-19 0.0 -109.0 0
BackS016409 35.6278 61.0467 1.059e-20 1.305e-20 1.469e-20 -0.0 -109.09 0
BackS016410 35.5454 61.013 2.575e-18 2.14e-18 1.085e-18 -0.0 -109.71 0
BackS016412 35.6227 60.9915 1.108e-18 1.737e-18 3.13e-18 0.0 -109.79 0
BackS016414 35.6 60.9655 1.986e-19 2.045e-19 1.586e-19 -0.0 -108.65 0
BackS016415 35.5753 61.0145 4.096e-18 6.103e-18 1.002e-17 -0.0 -109.03 0
BackS016418 35.6198 60.9665 1.499e-19 1.515e-19 1.151e-19 0.0 -108.7 0
BackS016419 35.5771 61.0351 1.117e-19 1.192e-19 9.368000000000001e-20 0.001 -109.88 0
BackS016421 35.5793 60.967 5.484e-19 5.302e-19 3.594e-19 -0.0 -109.13 0
BackS016423 35.5926 60.9681 5.3360000000000007e-20 5.951000000000001e-20 5.497e-20 -0.001 -109.43 0
BackS016424 35.6337 61.0221 1.888e-20 2.287e-20 2.433e-20 -0.0 -110.1 0
BackS016425 35.5789 61.028 1.32e-20 1.7480000000000002e-20 2.1850000000000003e-20 0.001 -110.72 0
BackS016426 35.5112 61.0023 1.743e-20 2.2890000000000003e-20 2.822e-20 -0.0 -110.22 0
BackS016428 35.581 61.0204 2.763e-18 5.249e-18 1.455e-17 -0.0 -110.08 0
BackS016430 35.5592 60.928 1.676e-18 3.341e-18 9.741e-18 0.0 -109.28 0
BackS016432 35.5304 61.0279 4.337e-18 7.915e-18 2.022e-17 -0.0 -108.67 0
BackS016435 35.5629 61.009 8.478e-19 1.332e-18 2.459e-18 -0.0 -110.37 0
