Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
BottomS064111 254.7143 139.7032 3.629e-16 2.498e-16 8.563e-17 0.001 -98.97 0
BottomS064112 254.7187 139.7105 8.686e-18 7.34e-18 3.84e-18 -0.0 -98.94 0
BottomS064113 254.7219 139.7061 4.82e-17 3.773e-17 1.634e-17 -0.0 -98.95 1
BottomS064114 254.6869 139.4799 8.534e-17 6.306e-17 2.553e-17 0.0 -101.12 0
BottomS064115 254.6853 139.4755 4.79e-16 3.359e-16 1.192e-16 -0.0 -101.11 0
BottomS064116 254.7169 139.7101 2.441e-17 1.972e-17 9.228e-18 -0.0 -98.89 0
BottomS064117 254.6856 139.4783 2.248e-17 1.863e-17 9.547e-18 0.001 -101.12 0
BottomS064118 254.7184 139.7191 7.6e-17 5.601e-17 2.251e-17 0.001 -98.86 0
BottomS064119 254.7191 139.717 4.873e-16 3.438e-16 1.195e-16 -0.0 -98.87 0
BottomS064121 254.7234 139.7233 2.152e-16 1.563e-16 6.184e-17 0.0 -98.8 0
BottomS064122 254.7271 139.7225 3.404e-18 6.783e-18 2.04e-17 0.0 -98.84 0
BottomS064123 254.7203 139.7242 1.735e-16 1.297e-16 5.188e-17 0.001 -98.84 0
BottomS064124 254.6803 139.458 1.837e-17 1.479e-17 7.106e-18 0.0 -101.26 0
BottomS064125 254.7202 139.723 6.682e-18 1.334e-17 4.205e-17 0.0 -98.82 0
BottomS064126 254.7229 139.7307 8.909e-19 1.444e-18 2.88e-18 0.0 -98.77 0
BottomS064127 254.6777 139.463 1.306e-15 8.817e-16 2.987e-16 0.0 -101.25 0
BottomS064128 254.6827 139.461 2.648e-17 2.073e-17 9.362e-18 -0.0 -101.27 1
BottomS064129 254.7254 139.7365 3.279e-16 2.262e-16 8.023e-17 0.001 -98.74 0
BottomS064130 254.7207 139.7297 5.657e-16 3.946e-16 1.365e-16 0.001 -98.79 0
BottomS064131 254.6821 139.4538 1.752e-16 1.268e-16 4.97e-17 -0.001 -101.3 0
BottomS064132 254.6791 139.4552 9.64e-17 7.01e-17 2.655e-17 -0.001 -101.29 0
BottomS064133 254.7241 139.7455 5.55e-17 4.129e-17 1.671e-17 -0.001 -98.7 0
BottomS064134 254.6781 139.4473 5.631e-18 4.865e-18 2.585e-18 -0.001 -101.34 0
BottomS064135 254.7222 139.7271 1.641e-13 1.183e-13 4.29e-14 -0.0 -98.78 0
BottomS064136 254.6827 139.4518 1.898e-17 1.599e-17 7.877e-18 -0.0 -101.34 0
BottomS064137 254.7221 139.7399 4.001e-18 6.223e-18 1.157e-17 0.0 -98.7 0
BottomS064138 254.6816 139.443 1.395e-16 1.018e-16 3.858e-17 -0.0 -101.33 0
BottomS064139 254.723 139.739 1.481e-17 1.226e-17 6.133e-18 0.0 -98.72 0
BottomS064140 254.6778 139.4358 6.334e-17 4.761e-17 1.984e-17 0.001 -101.34 1
BottomS064141 254.7276 139.745 3.497e-16 2.475e-16 8.797e-17 0.001 -98.68 0
BottomS064142 254.7251 139.7444 5.197e-17 4.044e-17 1.75e-17 -0.0 -98.67 1
BottomS064143 254.6793 139.4415 1.204e-17 1.022e-17 5.26e-18 0.0 -101.36 0
BottomS064144 254.7175 139.7399 2.072e-16 1.538e-16 5.867e-17 0.001 -98.7 0
BottomS064145 254.6759 139.4572 3.728e-14 2.522e-14 8.525e-15 0.0 -101.32 0
BottomS064146 254.7228 139.7466 6.661e-18 5.866e-18 3.165e-18 -0.0 -98.7 0
BottomS064147 254.7234 139.7489 1.705e-13 1.241e-13 4.614e-14 -0.0 -98.72 0
BottomS064148 254.683 139.4454 1.257e-20 1.78e-20 2.629e-20 -0.0 -101.32 0
BottomS064149 254.7307 139.7485 8.484e-14 5.731e-14 1.919e-14 0.001 -98.71 0
BottomS064150 254.6801 139.4408 1.704e-16 1.26e-16 4.987e-17 -0.0 -101.32 0
BottomS064151 254.6766 139.4409 2.552e-18 4.764e-18 1.241e-17 0.0 -101.31 0
BottomS064152 254.6766 139.4481 5.857e-17 4.31e-17 1.675e-17 0.001 -101.3 0
BottomS064153 254.6773 139.4427 3.253e-17 2.518e-17 1.088e-17 0.0 -101.31 1
BottomS064154 254.7219 139.7454 9.31e-18 7.216e-18 3.055e-18 0.001 -98.76 0
BottomS064155 254.7242 139.7407 1.578e-17 1.34e-17 6.901e-18 0.0 -98.77 0
BottomS064156 254.721 139.7437 3.036e-17 2.395e-17 1.06e-17 0.0 -98.76 1
BottomS064157 254.725 139.7458 3.31e-18 2.772e-18 1.404e-18 -0.0 -98.76 0
BottomS064158 254.7223 139.7353 1.267e-18 1.269e-18 9.28e-19 0.0 -98.78 0
BottomS064159 254.6806 139.4489 2.768e-17 2.152e-17 9.571e-18 0.0 -101.22 1
BottomS064160 254.7192 139.7469 3.169e-16 2.153e-16 7.286e-17 -0.0 -98.77 0
BottomS064161 254.6768 139.4552 9.542e-17 7.034e-17 2.8e-17 -0.0 -101.22 0
BottomS064162 254.6799 139.4558 5.331e-18 4.875e-18 2.986e-18 -0.001 -101.19 0
BottomS064163 254.6824 139.4548 6.805e-14 4.789e-14 1.682e-14 -0.0 -101.18 0
BottomS064164 254.723 139.7347 1.142e-17 9.623e-18 5.038e-18 -0.0 -98.89 0
BottomS064165 254.6818 139.4526 1.084e-17 9.037e-18 4.635e-18 -0.0 -101.14 0
BottomS064166 254.7251 139.7327 1.507e-17 1.27e-17 6.218e-18 0.0 -98.91 0
BottomS064167 254.7249 139.7287 2.145e-17 1.631e-17 6.963e-18 0.0 -98.94 0
BottomS064168 254.7215 139.7273 3.226e-16 2.235e-16 7.907e-17 0.0 -98.92 0
BottomS064169 254.722 139.7235 1.306e-16 9.746e-17 3.836e-17 0.0 -98.97 0
BottomS064170 254.6815 139.4738 2.989e-16 2.134e-16 7.664e-17 0.0 -101.02 0
BottomS064171 254.682 139.4728 4.374e-16 3.039e-16 1.079e-16 -0.0 -101.0 0
BottomS064172 254.718 139.7117 3.348e-18 3.012e-18 1.749e-18 -0.0 -99.05 0
BottomS064173 254.72 139.7217 1.192e-17 1.06e-17 6.01e-18 -0.001 -99.05 0
BottomS064174 254.7181 139.7133 2.962e-20 4.076e-20 5.642e-20 -0.0 -99.1 0
BottomS064175 254.7137 139.7027 1.028e-16 7.375e-17 2.791e-17 0.0 -99.14 0
BottomS064176 254.7178 139.7101 1.972e-16 1.408e-16 5.169e-17 0.0 -99.16 0
BottomS064177 254.685 139.49 1.63e-17 1.343e-17 6.74e-18 -0.0 -100.83 0
BottomS064178 254.7184 139.698 9.518e-18 7.697e-18 3.542e-18 0.0 -99.23 0
BottomS064179 254.6887 139.5026 1.063e-16 7.655e-17 2.961e-17 -0.001 -100.75 0
BottomS064181 254.6875 139.507 7.289e-17 5.679e-17 2.437e-17 0.0 -100.69 1
BottomS064182 254.7141 139.6735 8.657e-16 5.828e-16 1.899e-16 0.0 -99.39 0
BottomS064183 254.7133 139.6749 5.332e-19 5.726e-19 4.578e-19 0.001 -99.42 0
BottomS064184 254.6923 139.5266 1.138e-16 8.686e-17 3.717e-17 0.0 -100.54 1
BottomS064185 254.6933 139.518 7.685e-18 1.753e-17 6.988e-17 0.0 -100.55 0
BottomS064186 254.6931 139.5326 9.935e-18 7.982e-18 3.738e-18 0.001 -100.49 0
BottomS064187 254.6959 139.5384 1.904e-18 3.76e-18 1.143e-17 -0.001 -100.44 0
BottomS064188 254.6948 139.5377 1.917e-17 1.559e-17 7.549e-18 -0.0 -100.43 0
BottomS064189 254.7072 139.6407 9.107e-17 6.785e-17 2.707e-17 0.0 -99.68 0
BottomS064190 254.6951 139.5451 5.929e-17 4.393e-17 1.776e-17 0.0 -100.37 0
BottomS064191 254.7101 139.6345 2.274e-16 1.674e-16 6.408e-17 -0.001 -99.72 0
BottomS064192 254.696 139.5663 4.933e-16 3.522e-16 1.341e-16 -0.0 -100.23 0
BottomS064193 254.6988 139.5677 2.647e-16 1.859e-16 6.842e-17 -0.001 -100.22 0
BottomS064194 254.7017 139.6092 1.379e-16 9.894e-17 3.695e-17 0.0 -99.92 0
BottomS064195 254.7018 139.5839 3.221e-16 2.264e-16 7.856e-17 0.0 -100.1 0
BottomS064196 254.6995 139.5987 3.754e-18 7.254e-18 2.121e-17 -0.0 -99.99 0
