Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
BackS038333 33.5688 27.6373 1.419e-19 1.547e-19 1.295e-19 0.0 -110.92 0
BackS038336 33.5667 27.6202 1.418e-18 1.276e-18 7.499e-19 0.0 -110.78 0
BackS038339 33.6317 27.5945 4.7790000000000005e-20 5.860000000000001e-20 6.322e-20 -0.0 -110.26 0
BackS038340 33.5695 27.5959 2.038e-19 2.086e-19 1.568e-19 -0.0 -109.74 0
BackS038342 33.6051 27.575 2.802e-19 2.873e-19 2.098e-19 -0.0 -110.57 0
BackS038345 33.5795 27.5812 5.597e-19 5.188e-19 3.303e-19 0.0 -109.8 0
BackS038347 33.6172 27.5971 6.649e-20 7.913e-20 8.059000000000001e-20 0.0 -109.4 0
BackS038348 33.5646 27.5415 1.395e-18 2.077e-18 3.471e-18 0.0 -111.18 0
BackS038349 33.6125 27.633 1.298e-19 1.487e-19 1.391e-19 -0.0 -109.88 0
BackS038351 33.5838 27.5861 1.715e-18 3.284e-18 9.305e-18 -0.0 -109.97 0
BackS038353 33.5846 27.6135 3.275e-14 2.352e-14 8.512e-15 -0.0 -110.24 0
BackS038355 33.5856 27.5869 5.299e-20 6.079e-20 5.722000000000001e-20 0.001 -109.64 0
BackS038356 33.6003 27.6092 2.665e-19 2.563e-19 1.712e-19 -0.0 -109.56 0
BackS038357 33.5845 27.6061 1.157e-20 1.584e-20 2.1540000000000003e-20 0.001 -111.49 0
BackS038359 33.5747 27.6269 2.291e-14 1.56e-14 5.299e-15 -0.0 -109.56 0
BackS038361 33.5851 27.5771 9.717e-19 2.089e-18 7.155e-18 -0.0 -111.23 0
BackS038363 33.5791 27.5948 1.156e-13 8.939e-14 3.994e-14 0.0 -110.75 1
BackS038364 33.5881 27.6119 1.086e-18 2.028e-18 5.314e-18 -0.0 -111.05 0
BackS038366 33.6207 27.6008 2.469e-20 2.9560000000000005e-20 3.176e-20 -0.0 -111.21 0
BackS038367 33.5547 27.577 3.315e-19 3.363e-19 2.529e-19 0.0 -110.06 0
BackS038369 33.6006 27.605 3.71e-15 5.46e-15 8.887e-15 -0.0 -110.55 0
BackS038370 33.553 27.6166 1.374e-19 1.419e-19 1.091e-19 0.001 -110.45 0
BackS038371 33.5195 27.5645 9.636e-19 1.835e-18 4.82e-18 0.001 -109.56 0
BackS038374 33.5623 27.6073 1.115e-18 2.157e-18 6.1e-18 -0.0 -110.84 0
BackS038377 33.5571 27.6036 1.092e-18 1.764e-18 3.447e-18 -0.0 -110.28 0
BackS038378 33.5637 27.5897 3.293e-20 4.093e-20 4.6130000000000005e-20 0.001 -109.85 0
BackS038379 33.5932 27.6081 1.631e-19 1.723e-19 1.359e-19 0.0 -110.78 0
BackS038380 33.5669 27.5745 7.69e-20 9.195000000000001e-20 9.573e-20 0.0 -109.66 0
BackS038381 33.6001 27.5839 2.958e-19 3.046e-19 2.389e-19 -0.001 -110.95 0
BackS038385 33.6102 27.5742 3.188e-19 3.338e-19 2.697e-19 -0.0 -109.88 0
BackS038386 33.5876 27.592 1.553e-18 1.452e-18 9.016e-19 0.0 -111.39 0
BackS038387 33.5795 27.601 1.082e-19 1.163e-19 9.895e-20 -0.001 -111.35 0
BackS038391 33.5507 27.5421 1.98e-20 2.5170000000000003e-20 2.856e-20 -0.001 -110.4 0
BackS038394 33.573 27.5882 6.715e-18 4.988e-18 1.997e-18 0.001 -110.35 0
