Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
TopS046248 269.8344 30.4302 8.255e-14 6.3e-14 2.736e-14 0.0 -87.7 1
TopS046251 269.889 30.4283 1.714e-18 3.141e-18 8.026e-18 0.0 -85.93 0
TopS046253 269.914 30.4499 8.892000000000001e-20 9.974000000000001e-20 9.006000000000001e-20 0.0 -86.09 0
TopS046256 269.8291 30.4522 1.794e-18 1.568e-18 8.625e-19 0.0 -87.93 0
TopS046257 269.8951 30.4242 1.342e-18 1.169e-18 6.503e-19 0.001 -85.93 0
TopS046259 269.8461 30.4649 3.41e-19 3.341e-19 2.29e-19 0.0 -88.4 0
TopS046262 269.8901 30.4255 1.359e-20 1.821e-20 2.322e-20 -0.001 -86.45 0
TopS046263 269.9125 30.4363 9.011e-19 8.249e-19 4.988e-19 0.0 -86.01 0
TopS046264 269.8592 30.4397 5.1990000000000006e-20 6.277000000000001e-20 6.601e-20 0.0 -87.54 0
TopS046265 269.8328 30.4481 1.288e-19 1.371e-19 1.145e-19 -0.0 -88.0 0
TopS046267 269.7953 30.4472 1.877e-19 2.04e-19 1.694e-19 -0.001 -88.51 0
TopS046268 269.9567 30.4496 1.07e-14 7.131e-15 2.276e-15 -0.001 -85.8 0
TopS046270 269.9057 30.4399 3.815e-18 3.421e-18 1.946e-18 -0.0 -86.2 0
TopS046273 269.9164 30.4504 2.206e-19 2.269e-19 1.748e-19 0.0 -85.89 0
TopS046275 269.8468 30.4451 2.6100000000000003e-20 3.278e-20 3.759e-20 -0.0 -87.48 0
TopS046276 269.827 30.4531 2.707e-19 2.795e-19 2.117e-19 -0.0 -87.87 0
TopS046277 269.8187 30.4432 7.662e-18 6.461e-18 3.398e-18 -0.0 -88.39 0
TopS046278 269.8338 30.4434 2.3e-19 2.333e-19 1.699e-19 0.0 -88.48 0
TopS046283 269.8643 30.4238 5.08e-19 8.714e-19 1.898e-18 0.0 -87.01 0
TopS046284 269.8591 30.4592 7.782e-19 1.54e-18 4.642e-18 0.0 -87.55 0
TopS046289 269.8741 30.479 1.046e-18 1.975e-18 5.366e-18 0.0 -86.45 0
TopS046292 269.876 30.4265 3.191e-14 2.194e-14 7.618e-15 -0.0 -86.76 0
TopS046293 269.8277 30.4394 7.051e-19 7.111e-19 5.314e-19 0.0 -88.28 0
TopS046294 269.8376 30.4283 2.129e-19 2.203e-19 1.68e-19 0.0 -88.25 0
TopS046295 269.8149 30.4326 1.499e-18 1.343e-18 7.912e-19 -0.0 -88.27 0
TopS046298 269.8551 30.42 1.024e-18 1.8e-18 4.219e-18 0.0 -87.31 0
TopS046299 269.865 30.4289 3.146e-18 2.7e-18 1.488e-18 -0.0 -87.08 0
TopS046300 269.8342 30.4691 3.566e-20 4.553e-20 5.426e-20 0.001 -88.52 0
TopS046306 269.8691 30.4725 1.468e-19 1.466e-19 1.066e-19 0.0 -86.95 0
TopS046307 269.841 30.4506 2.18e-18 3.767e-18 8.469e-18 -0.0 -88.07 0
TopS046308 269.9014 30.425 9.323e-20 1.027e-19 9.262e-20 0.0 -86.05 0
TopS046309 269.8772 30.4427 4.578e-18 9.897e-18 3.451e-17 -0.001 -86.31 0
TopS046311 269.8321 30.4454 2.244e-19 2.347e-19 1.904e-19 -0.001 -88.39 0
TopS046314 269.8148 30.4426 1.804e-17 1.365e-17 5.826e-18 -0.0 -88.4 1
TopS046315 269.9027 30.4367 1.888e-18 3.796e-18 1.198e-17 -0.0 -85.99 0
TopS046317 269.909 30.4372 4.963e-14 3.637e-14 1.406e-14 0.001 -85.96 0
TopS046318 269.8145 30.4392 3.395e-20 4.318e-20 5.134e-20 0.001 -88.48 0
TopS046321 269.9504 30.4381 7.938e-18 6.462e-18 3.042e-18 -0.001 -85.78 0
TopS046322 269.8852 30.4421 3.411e-17 2.494e-17 9.592e-18 -0.001 -86.06 0
TopS046325 269.8282 30.4449 1.038e-20 1.356e-20 1.773e-20 0.0 -88.47 0
TopS046326 269.8055 30.4454 5.452e-20 6.456e-20 6.550000000000001e-20 -0.001 -88.39 0
TopS046327 269.9263 30.4319 2.768e-18 2.456e-18 1.407e-18 -0.0 -85.95 0
TopS046328 269.896 30.4369 5.117e-18 9.802e-18 2.653e-17 -0.0 -85.99 0
TopS046329 269.8043 30.4342 5.66e-14 4.158e-14 1.681e-14 0.0 -88.47 0
TopS046330 269.805 30.4365 1.103e-19 1.28e-19 1.249e-19 0.001 -88.44 0
TopS046332 269.829 30.4341 1.744e-18 1.523e-18 8.71e-19 -0.0 -88.45 0
TopS046333 269.8046 30.4446 9.935e-19 1.451e-18 2.311e-18 -0.0 -88.39 0
TopS046334 269.8997 30.436 2.535e-19 2.721e-19 2.22e-19 -0.0 -86.03 0
TopS046336 269.8398 30.4338 1.271e-18 1.119e-18 6.306e-19 -0.0 -88.34 0
