Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
BackS026354 33.3506 25.2429 1.674e-18 2.814e-18 6.209e-18 0.001 -112.82 0
BackS026355 33.3376 25.2345 2.543e-18 4.029e-18 7.639e-18 0.0 -114.04 0
BackS026357 33.3501 25.2606 6.336e-14 4.966e-14 2.268e-14 -0.0 -113.02 1
BackS026358 33.3721 25.2361 3.514e-20 4.121e-20 4.1e-20 0.0 -115.43 0
BackS026361 33.3127 25.3072 2.995e-19 3.03e-19 2.254e-19 0.0 -113.17 0
BackS026366 33.3627 25.2428 1.232e-20 1.601e-20 1.964e-20 0.0 -115.34 0
BackS026373 33.3562 25.2186 2.822e-20 3.6000000000000003e-20 4.2940000000000006e-20 0.0 -114.53 0
BackS026378 33.3169 25.2752 1.235e-18 1.066e-18 5.81e-19 -0.001 -113.03 0
BackS026386 33.3837 25.2525 1.9820000000000003e-20 2.6620000000000003e-20 3.554e-20 -0.001 -114.5 0
BackS026388 33.2968 25.2671 2.539e-19 2.549e-19 1.854e-19 -0.001 -113.36 0
BackS026389 33.3422 25.2272 1.226e-19 1.454e-19 1.514e-19 0.001 -114.24 0
BackS026398 33.3032 25.3489 3.8e-20 4.423e-20 4.3360000000000006e-20 -0.0 -113.48 0
BackS026400 33.3835 25.2061 3.573e-19 3.239e-19 1.862e-19 -0.001 -115.16 0
BackS026403 33.3585 25.2453 1.5540000000000003e-20 1.988e-20 2.463e-20 0.0 -114.51 0
BackS026405 33.3576 25.2492 8.337e-19 2.042e-18 9.267e-18 -0.0 -113.66 0
BackS026410 33.3388 25.2426 1.084e-20 1.453e-20 1.9e-20 0.0 -113.64 0
BackS026411 33.3865 25.2199 1.147e-18 1.028e-18 6.091e-19 -0.0 -115.57 0
BackS026412 33.361 25.2397 2.119e-19 2.04e-19 1.409e-19 -0.0 -115.2 0
BackS026414 33.2863 25.2803 9.324e-19 1.549e-18 3.15e-18 0.0 -113.17 0
BackS026415 33.3552 25.2406 7.361e-19 6.816e-19 4.209e-19 0.0 -114.36 0
BackS026416 33.3565 25.2405 3.231e-19 3.234e-19 2.307e-19 0.001 -114.42 0
BackS026417 33.3719 25.2311 7.049e-19 6.651e-19 4.179e-19 -0.0 -115.46 0
BackS026428 33.3385 25.2543 3.759e-20 4.438e-20 4.373e-20 -0.0 -113.23 0
BackS026430 33.3643 25.2216 7.534e-19 7.211e-19 4.818e-19 0.001 -115.16 0
