Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS059994 -16.5505 16.6544 4.289e-18 4.144e-18 2.722e-18 -0.001 -78.68 0
RightS059995 -16.953 16.4777 1.055e-20 1.732e-20 3.493e-20 0.001 -79.8 0
RightS059996 -16.9431 16.4973 2.75e-17 7.014e-17 3.561e-16 0.001 -79.73 0
RightS059997 -16.9437 16.4754 4.671e-19 5.148e-19 4.656e-19 -0.0 -79.77 0
RightS059998 -16.9381 16.461 9.053e-14 6.221e-14 2.116e-14 -0.001 -79.93 0
RightS059999 -16.9607 16.4404 8.229e-19 8.85e-19 7.358e-19 -0.001 -79.73 0
RightS060002 -16.9394 16.4357 9.039e-18 1.574e-17 3.693e-17 -0.0 -79.84 0
RightS060003 -16.6155 16.7168 8.116e-16 5.678e-16 1.995e-16 -0.0 -78.69 0
RightS060004 -16.936 16.4396 5.39e-16 3.972e-16 1.564e-16 -0.0 -79.82 0
RightS060006 -16.6054 16.7568 8.815e-18 7.415e-18 3.919e-18 0.001 -78.72 0
RightS060007 -16.6299 16.7529 1.193e-17 1.013e-17 5.369e-18 0.0 -78.77 0
RightS060008 -16.8858 16.3642 1.599e-16 1.151e-16 4.336e-17 -0.0 -79.79 0
RightS060009 -16.6342 16.7358 1.314e-17 1.129e-17 6.17e-18 0.0 -78.66 0
RightS060010 -16.6324 16.7581 4.126e-18 8.07e-18 2.329e-17 -0.001 -78.66 0
RightS060011 -16.6516 16.7816 5.355e-18 4.974e-18 3.067e-18 0.0 -78.78 0
RightS060013 -16.6591 16.8099 1.311e-17 1.157e-17 6.364e-18 -0.0 -78.6 0
RightS060014 -16.6735 16.7503 1.763e-17 1.429e-17 6.834e-18 0.0 -78.7 0
RightS060016 -16.8314 16.333 3.066e-19 3.341e-19 2.857e-19 -0.001 -79.78 0
RightS060017 -16.6988 16.7818 1.381e-13 9.43e-14 3.166e-14 0.001 -78.73 0
RightS060018 -16.7054 16.7855 5.499e-19 5.743e-19 4.53e-19 0.001 -78.75 0
RightS060019 -16.7072 16.8192 8.896e-19 8.928e-19 6.51e-19 0.0 -78.77 0
RightS060020 -16.7983 16.3425 1.55e-18 1.509e-18 1.047e-18 0.0 -79.75 0
RightS060021 -16.7354 16.7898 1.92e-18 1.873e-18 1.297e-18 0.0 -78.82 0
RightS060022 -16.7839 16.3354 5.657e-19 6.069e-19 5.043e-19 0.001 -79.75 0
RightS060024 -16.7653 16.3307 1.5620000000000002e-20 2.221e-20 3.327e-20 0.0 -79.7 0
RightS060025 -16.754 16.3336 1.201e-17 1.143e-17 7.456e-18 -0.001 -79.69 0
RightS060026 -16.7435 16.2976 3.325e-16 2.367e-16 8.399e-17 0.001 -79.63 0
RightS060027 -16.7804 16.8034 6.99e-19 7.416e-19 5.9e-19 0.0 -78.86 0
RightS060028 -16.7925 16.8057 1.84e-18 1.762e-18 1.163e-18 0.001 -78.95 0
RightS060029 -16.7217 16.2952 2.917e-18 2.538e-18 1.348e-18 -0.001 -79.66 0
RightS060030 -16.7973 16.8413 2.848e-19 3.307e-19 3.237e-19 0.0 -78.91 0
RightS060031 -16.7068 16.3449 1.1700000000000002e-20 1.82e-20 3.237e-20 0.0 -79.68 0
RightS060032 -16.8414 16.8059 8.174e-18 7.109e-18 3.833e-18 0.0 -78.97 0
RightS060033 -16.8309 16.7735 6.053e-17 4.653e-17 1.984e-17 0.0 -79.05 1
RightS060034 -16.6671 16.347 2.376e-20 3.328e-20 4.919e-20 0.001 -79.56 0
RightS060036 -16.6581 16.3398 4.891e-19 5.221e-19 4.409e-19 -0.0 -79.46 0
RightS060037 -16.637 16.3401 5.779e-18 1.079e-17 2.801e-17 0.0 -79.52 0
RightS060038 -16.6382 16.3801 6.263e-17 4.644e-17 1.928e-17 -0.0 -79.47 0
RightS060039 -16.6434 16.3482 1.032e-20 1.6340000000000002e-20 3.121e-20 -0.0 -79.52 0
RightS060040 -16.6142 16.3646 9.189e-18 8.429e-18 5.094e-18 0.0 -79.43 0
RightS060041 -16.906 16.7728 1.847e-18 1.814e-18 1.259e-18 -0.0 -79.16 0
RightS060042 -16.6613 16.3747 1.736e-13 1.212e-13 4.321e-14 -0.0 -79.39 0
RightS060043 -16.9289 16.752 5.937e-19 6.449e-19 5.285e-19 0.0 -79.26 0
RightS060044 -16.9178 16.7499 6.24e-19 6.745e-19 5.533e-19 -0.0 -79.28 0
