Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
LeftS005990 19.0915 -9.493 1.39e-19 1.422e-19 1.064e-19 -0.0 -126.62 0
LeftS005991 18.9728 -9.6383 7.586e-19 6.978e-19 4.205e-19 -0.0 -124.99 0
LeftS005992 18.98 -9.6412 6.188e-19 5.747e-19 3.475e-19 0.0 -124.99 0
LeftS005993 18.978 -9.6514 2.514e-17 1.843e-17 7.236e-18 0.0 -124.99 0
LeftS005994 19.0835 -9.4803 7.433e-19 6.865e-19 4.208e-19 0.001 -126.71 0
LeftS005995 18.9848 -9.6591 1.436e-19 2.272e-19 4.24e-19 0.0 -125.07 0
LeftS005996 18.9869 -9.6613 4.715e-19 4.67e-19 3.359e-19 0.0 -124.83 0
LeftS005997 18.9846 -9.6604 7.392e-18 5.837e-18 2.603e-18 0.0 -124.98 0
LeftS005998 19.0744 -9.4733 3.739e-17 2.703e-17 1.004e-17 0.0 -126.7 0
LeftS005999 18.9929 -9.6602 4.9e-16 3.419e-16 1.19e-16 0.0 -125.0 0
LeftS006000 19.0698 -9.4664 1.366e-18 2.72e-18 8.414e-18 0.0 -126.77 0
LeftS006002 19.0643 -9.4612 6.128e-19 5.82e-19 3.733e-19 -0.0 -126.76 0
LeftS006003 19.0613 -9.4606 1.749e-17 1.314e-17 5.424e-18 0.001 -126.8 1
LeftS006004 19.0079 -9.6792 5.277e-17 3.717e-17 1.306e-17 0.0 -124.89 0
LeftS006005 19.0122 -9.6812 7.423e-19 7.267e-19 4.949e-19 0.0 -124.92 0
LeftS006006 19.0138 -9.6763 7.567e-19 1.653e-18 6.019e-18 0.0 -124.89 0
LeftS006007 19.0173 -9.676 7.329e-14 6.011e-14 2.915e-14 0.0 -124.85 1
LeftS006008 19.0206 -9.6754 2.308e-18 2.093e-18 1.249e-18 0.0 -124.84 0
LeftS006009 19.0428 -9.4483 2.142e-18 1.898e-18 1.047e-18 -0.001 -126.78 0
LeftS006010 19.0276 -9.6843 6.488e-14 4.674e-14 1.826e-14 0.0 -124.88 0
LeftS006011 19.0361 -9.4464 4.083e-17 2.911e-17 1.048e-17 0.0 -126.79 0
LeftS006012 19.0337 -9.6818 8.443e-19 1.457e-18 3.154e-18 0.0 -124.96 0
LeftS006013 19.0244 -9.5591 2.283e-14 1.514e-14 5.067e-15 -0.001 -126.22 0
LeftS006014 19.0263 -9.5594 3.115e-18 4.577e-18 7.276e-18 -0.0 -126.14 0
LeftS006015 19.0236 -9.5587 1.067e-16 7.435e-17 2.706e-17 0.001 -126.35 0
LeftS006016 19.0428 -9.5725 1.168e-17 9.12e-18 3.93e-18 -0.001 -125.53 1
LeftS006017 19.0226 -9.5591 4.446e-14 3.14e-14 1.134e-14 -0.0 -126.12 0
LeftS006018 19.0438 -9.573 2.654e-18 2.329e-18 1.292e-18 -0.0 -125.63 0
LeftS006020 19.0423 -9.5714 3.426e-19 3.294e-19 2.224e-19 0.001 -125.54 0
LeftS006021 19.0226 -9.5601 1.57e-19 1.673e-19 1.351e-19 0.0 -126.1 0
LeftS006022 19.0208 -9.5617 2.856e-20 3.252e-20 3.141e-20 0.002 -125.91 0
LeftS006023 19.0178 -9.5607 2.051e-18 1.675e-18 8.177e-19 0.0 -125.88 0
LeftS006024 19.0486 -9.5713 1.029e-18 9.041e-19 4.953e-19 0.0 -125.77 0
LeftS006025 19.019 -9.5618 5.536e-14 4.293e-14 1.811e-14 0.0 -125.87 1
LeftS006026 19.0201 -9.5619 3.253e-18 2.798e-18 1.446e-18 -0.001 -125.92 0
LeftS006027 19.0182 -9.5626 1.85e-18 1.54e-18 7.633e-19 0.0 -125.81 0
LeftS006028 19.0474 -9.5686 1.21e-18 1.05e-18 5.705e-19 -0.0 -125.89 0
LeftS006030 19.0522 -9.5672 7.466e-18 5.802e-18 2.563e-18 -0.0 -126.08 1
LeftS006031 19.0174 -9.5652 6.718e-18 1.389e-17 4.519e-17 -0.0 -125.75 0
LeftS006032 19.052 -9.5657 8.492e-19 1.64e-18 4.405e-18 0.001 -126.02 0
LeftS006033 19.0526 -9.5657 8.17e-18 6.466e-18 2.819e-18 0.0 -126.06 0
LeftS006034 19.05 -9.5646 6.6e-14 5.15e-14 2.246e-14 0.0 -126.06 1
LeftS006035 19.0113 -9.5682 1.209e-20 1.6270000000000002e-20 2.102e-20 0.0 -125.62 0
LeftS006036 19.0529 -9.5626 5.107e-20 5.651e-20 5.044e-20 -0.0 -126.2 0
LeftS006037 19.0114 -9.5698 7.013e-18 5.649e-18 2.612e-18 0.0 -125.45 0
LeftS006038 19.054 -9.5609 2.487e-18 2.093e-18 1.078e-18 -0.0 -126.25 0
LeftS006039 19.056 -9.5604 1.68e-19 1.826e-19 1.52e-19 -0.0 -126.29 0
LeftS006040 19.0547 -9.5604 2.218e-17 1.63e-17 6.589e-18 -0.001 -126.35 0
LeftS006041 19.0528 -9.5585 3.297e-17 2.353e-17 8.514e-18 -0.0 -126.44 0
LeftS006042 19.0136 -9.5749 1.017e-18 9.247e-19 5.505e-19 -0.0 -125.31 0
LeftS006043 19.0079 -9.5758 6.883e-20 7.434000000000001e-20 6.156e-20 -0.001 -125.13 0
LeftS006044 19.0529 -9.554 4.217e-17 3.064e-17 1.168e-17 -0.001 -126.68 0
LeftS006045 19.0545 -9.554 2.186e-18 4.934e-18 1.976e-17 -0.0 -126.58 0
LeftS006046 19.0122 -9.5783 1.787e-18 1.474e-18 7.405e-19 0.001 -125.13 0
LeftS006048 19.0591 -9.551 3.335e-19 3.368e-19 2.483e-19 0.001 -126.55 0
LeftS006049 19.0569 -9.551 9.562e-19 1.702e-18 4.08e-18 -0.0 -126.58 0
LeftS006052 19.0134 -9.5864 1.151e-16 7.868e-17 2.652e-17 0.001 -125.01 0
LeftS006053 19.0105 -9.5866 3.926e-18 3.256e-18 1.696e-18 0.0 -124.96 0
LeftS006054 19.0058 -9.5888 2.407e-18 1.988e-18 9.909e-19 -0.0 -125.12 0
LeftS006055 19.01 -9.5902 1.077e-18 1.854e-18 3.98e-18 0.0 -124.9 0
LeftS006058 19.0094 -9.5921 1.635e-19 1.779e-19 1.494e-19 0.0 -124.88 0
LeftS006059 19.0542 -9.5341 3.119e-17 2.326e-17 9.427e-18 0.0 -126.9 0
LeftS006060 19.0553 -9.5355 1.589e-19 1.633e-19 1.235e-19 -0.0 -126.82 0
LeftS006061 19.0114 -9.5974 1.664e-14 1.113e-14 3.714e-15 0.001 -124.87 0
LeftS006062 19.013 -9.5943 1.035e-18 1.665e-18 3.242e-18 0.001 -124.68 0
LeftS006063 19.011 -9.599 3.644e-19 3.499e-19 2.244e-19 -0.0 -124.83 0
LeftS006064 19.0514 -9.531 5.026e-18 3.87e-18 1.65e-18 0.0 -126.89 0
LeftS006066 19.0137 -9.6043 4.759e-19 4.581e-19 3.008e-19 -0.0 -124.72 0
LeftS006068 19.0149 -9.6024 6.624e-19 6.423e-19 4.297e-19 0.0 -124.68 0
LeftS006073 19.0494 -9.52 1.359e-18 1.158e-18 6.194e-19 -0.0 -126.96 0
LeftS006074 19.0489 -9.5155 5.891e-18 4.873e-18 2.408e-18 0.001 -126.91 0
LeftS006076 19.0448 -9.517 1.217e-18 1.052e-18 5.617e-19 -0.0 -126.96 0
LeftS006080 19.0413 -9.5142 1.585e-18 1.375e-18 7.534e-19 0.0 -126.95 0
LeftS006081 19.0412 -9.5104 1.109e-19 1.184e-19 9.367e-20 0.001 -127.05 0
LeftS006082 19.0285 -9.6225 2.923e-18 2.573e-18 1.423e-18 0.0 -124.67 0
LeftS006083 19.0279 -9.6215 4.371e-18 3.741e-18 1.978e-18 -0.001 -124.81 0
LeftS006084 19.0388 -9.5095 4.245e-19 8.356e-19 2.385e-18 0.0 -126.97 0
LeftS006085 19.037 -9.5249 1.425e-18 2.496e-18 5.894e-18 0.0 -127.07 0
LeftS006086 19.0332 -9.62 2.231e-18 1.87e-18 9.795e-19 -0.0 -124.82 0
LeftS006087 19.0335 -9.5169 1.934e-18 1.653e-18 9.039e-19 0.0 -126.94 0
LeftS006088 19.0365 -9.6209 1.744e-16 5.96e-16 5.433e-15 0.001 -124.8 0
LeftS006089 19.0315 -9.5226 1.322e-18 1.238e-18 7.637e-19 0.0 -126.95 0
LeftS006090 19.0383 -9.6275 2.543e-19 2.422e-19 1.585e-19 0.0 -124.9 0
LeftS006092 19.0401 -9.6239 8.951e-18 6.952e-18 2.917e-18 0.0 -124.8 1
LeftS006094 19.0421 -9.6234 2.084e-18 1.842e-18 1.056e-18 -0.001 -124.84 0
LeftS006096 19.0436 -9.6222 6.26e-19 5.973e-19 3.949e-19 0.0 -124.86 0
LeftS006097 19.0201 -9.5115 1.05e-17 8.395e-18 3.806e-18 -0.0 -126.74 1
LeftS006098 19.0482 -9.621 8.158e-19 1.341e-18 2.685e-18 -0.0 -124.96 0
LeftS006099 19.0493 -9.6202 4.816e-18 4.154e-18 2.127e-18 0.0 -124.97 0
LeftS006100 19.0501 -9.6253 5.702e-19 5.391e-19 3.574e-19 -0.0 -124.92 0
LeftS006101 19.014 -9.5124 2.539e-18 2.092e-18 1.041e-18 -0.0 -126.6 0
LeftS006102 19.0515 -9.6148 3.924e-17 2.783e-17 1.02e-17 0.0 -125.03 0
