Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS012933 7.1489 1.3838 2.07e-17 1.549e-17 6.301e-18 0.0 -146.58 0
RightS012934 7.0768 1.3403 5.739e-18 4.704e-18 2.276e-18 -0.0 -145.24 0
RightS012935 7.0761 1.3405 1.002e-20 1.3820000000000002e-20 1.922e-20 0.0 -145.2 0
RightS012936 7.079 1.3407 8.454e-18 6.621e-18 2.827e-18 0.0 -145.24 1
RightS012937 7.0825 1.3419 9.248e-19 8.738e-19 5.624e-19 0.001 -145.35 0
RightS012938 7.1384 1.3816 5.487e-19 1.004e-18 2.468e-18 0.0 -146.39 0
RightS012939 7.0848 1.3432 1.611e-17 1.234e-17 5.177e-18 -0.001 -145.38 1
RightS012940 7.1372 1.3799 1.894e-18 3.565e-18 9.522e-18 0.0 -146.37 0
RightS012941 7.135 1.3812 4.441e-18 3.64e-18 1.766e-18 0.0 -146.3 0
RightS012942 7.0894 1.3448 1.447e-17 1.154e-17 5.19e-18 0.001 -145.45 1
RightS012943 7.0901 1.3458 8.006e-18 6.392e-18 3.041e-18 0.001 -145.45 0
RightS012944 7.0925 1.3444 6.673e-17 4.927e-17 1.878e-17 0.001 -145.53 0
RightS012945 7.0897 1.3445 1.577e-16 1.086e-16 3.75e-17 0.001 -145.46 0
RightS012946 7.1259 1.3774 1.843e-18 1.733e-18 1.073e-18 0.0 -146.19 0
RightS012947 7.1233 1.3779 3.114e-16 2.12e-16 7.249e-17 0.0 -146.15 0
RightS012948 7.1188 1.3777 5.727e-19 1.117e-18 3.268e-18 0.001 -146.06 0
RightS012949 7.1191 1.3754 6.85e-14 5.386e-14 2.464e-14 0.0 -146.05 1
RightS012950 7.1053 1.3478 1.175e-17 9.14e-18 3.847e-18 0.001 -145.74 1
RightS012951 7.1039 1.3493 4.307e-17 2.999e-17 1.058e-17 0.0 -145.69 0
RightS012952 7.1165 1.3745 2.649e-17 1.961e-17 7.68e-18 0.001 -146.02 0
RightS012953 7.1094 1.3719 1.867e-20 2.277e-20 2.446e-20 0.0 -145.9 0
RightS012954 7.1115 1.3518 7.082e-16 4.677e-16 1.501e-16 -0.001 -145.83 0
RightS012955 7.1145 1.3533 1.793e-18 1.556e-18 8.167e-19 0.0 -145.88 0
RightS012956 7.115 1.3523 5.393e-17 3.831e-17 1.411e-17 -0.0 -145.85 0
RightS012957 7.1038 1.3692 1.377e-16 9.451e-17 3.358e-17 -0.0 -145.8 0
RightS012958 7.1194 1.3532 5.612e-16 3.779e-16 1.26e-16 0.001 -145.93 0
RightS012959 7.0992 1.3692 7.845e-18 6.126e-18 2.646e-18 0.0 -145.73 0
RightS012960 7.1242 1.3558 3.014e-19 3.059e-19 2.204e-19 -0.0 -146.01 0
RightS012961 7.0939 1.3671 9.556e-17 7.245e-17 2.882e-17 -0.0 -145.66 0
RightS012962 7.0892 1.3658 3.026e-17 2.232e-17 8.893e-18 -0.0 -145.6 0
RightS012963 7.1327 1.3574 7.961000000000001e-20 8.738e-20 7.860000000000001e-20 -0.0 -146.13 0
RightS012964 7.0857 1.3652 2.038e-16 1.341e-16 4.191e-17 -0.0 -145.56 0
RightS012966 7.1396 1.3604 9.048e-19 1.242e-18 1.772e-18 -0.001 -146.26 0
RightS012967 7.0776 1.3612 1.071e-16 7.662e-17 2.803e-17 0.001 -145.42 0
RightS012968 7.1452 1.3632 3.12e-16 2.109e-16 7.061e-17 0.0 -146.32 0
RightS012969 7.1462 1.3638 7.651e-17 5.601e-17 2.152e-17 -0.0 -146.38 0
RightS012970 7.0709 1.3594 3.482e-18 3.009e-18 1.637e-18 -0.0 -145.34 0
RightS012971 7.1511 1.3664 3.448e-19 3.449e-19 2.428e-19 0.0 -146.45 0
RightS012972 7.1555 1.3669 1.31e-18 2.329e-18 5.389e-18 0.0 -146.48 0
RightS012973 7.0632 1.3554 1.246e-17 1.027e-17 5.011e-18 0.001 -145.22 0
RightS012974 7.0609 1.3541 3.207e-14 2.197e-14 7.559e-15 -0.0 -145.2 0
RightS012975 7.1612 1.3693 1.399e-16 9.698e-17 3.291e-17 0.001 -146.59 0
RightS012976 7.1653 1.3707 2.856e-18 2.499e-18 1.438e-18 0.001 -146.63 0
RightS012977 7.0527 1.3505 6.971e-19 1.19e-18 2.515e-18 -0.0 -145.11 0
RightS012978 7.0496 1.3508 1.911e-16 1.339e-16 4.664e-17 0.0 -145.05 0
RightS012979 7.0473 1.3489 5.667e-17 4.268e-17 1.785e-17 -0.0 -145.01 0
RightS012980 7.177 1.3752 2.467e-17 1.799e-17 6.994e-18 -0.0 -146.72 0
RightS012981 7.0435 1.3474 5.993e-18 1.559e-17 8.323e-17 0.001 -144.94 0
RightS012982 7.1747 1.3862 6.377e-18 4.848e-18 2.059e-18 0.001 -147.12 0
RightS012983 7.1677 1.3865 2.172e-18 1.862e-18 1.015e-18 0.0 -147.07 0
RightS012984 7.0527 1.3389 2.169e-20 2.6090000000000004e-20 2.6890000000000003e-20 0.0 -144.66 0
RightS012986 7.055 1.3379 9.276e-19 2.002e-18 7.339e-18 -0.001 -144.67 0
RightS012987 7.1695 1.3856 1.452e-18 1.287e-18 7.468e-19 0.001 -147.11 0
RightS012989 7.1727 1.3863 9.257e-19 8.717e-19 5.591e-19 -0.0 -147.05 0
RightS012991 7.1613 1.3831 1.793e-19 1.883e-19 1.47e-19 -0.001 -146.98 0
RightS012992 7.1636 1.3844 8.368000000000001e-20 8.992000000000001e-20 7.727000000000001e-20 0.001 -146.99 0
RightS012993 7.0526 1.3339 6.445e-18 5.389e-18 2.647e-18 0.0 -144.74 0
RightS012996 7.0599 1.3368 1.015e-19 1.187e-19 1.175e-19 -0.001 -144.78 0
RightS012998 7.165 1.3862 4.727e-20 5.807e-20 6.203e-20 -0.0 -146.9 0
RightS013000 7.0624 1.3399 2.825e-19 2.717e-19 1.877e-19 0.0 -144.85 0
RightS013002 7.068 1.3407 1.029e-20 1.439e-20 2.035e-20 0.0 -144.89 0
RightS013003 7.0567 1.3393 3.957e-19 7.885e-19 2.409e-18 -0.001 -144.88 0
RightS013004 7.0742 1.3433 4.954e-18 4.253e-18 2.256e-18 -0.0 -145.04 0
RightS013007 7.0573 1.3369 3.284e-20 4.036e-20 4.416e-20 -0.001 -144.83 0
RightS013010 7.1489 1.3832 2.257e-18 3.645e-18 6.901e-18 -0.0 -146.69 0
RightS013013 7.1544 1.3846 7.32e-19 6.705e-19 4.216e-19 -0.0 -146.77 0
RightS013016 7.1646 1.3893 1.523e-19 1.617e-19 1.295e-19 0.0 -146.78 0
RightS013017 7.147 1.3841 1.311e-17 1.038e-17 4.516e-18 -0.0 -146.55 1
RightS013019 7.1511 1.3854 5.079e-17 3.805e-17 1.54e-17 -0.0 -146.62 0
RightS013020 7.1495 1.3821 5.3010000000000013e-20 6.373e-20 6.621e-20 0.0 -146.6 0
RightS013021 7.1372 1.381 2.703e-18 6.232e-18 2.614e-17 0.0 -146.44 0
RightS013023 7.0766 1.3408 5.787e-18 4.466e-18 1.976e-18 -0.001 -145.17 1
RightS013024 7.0768 1.3424 1.205e-18 2.797e-18 1.155e-17 0.001 -145.22 0
RightS013025 7.0771 1.34 1.041e-18 1.422e-18 1.896e-18 -0.0 -145.23 0
RightS013026 7.0846 1.3418 3.665e-18 6.042e-18 1.223e-17 0.0 -145.32 0
