Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
BottomS069106 7.1336 -38.1341 3.644e-18 6.151e-18 1.268e-17 -0.0 -95.12 0
BottomS069108 6.9811 -38.4744 2.205e-14 1.484e-14 4.798e-15 -0.0 -97.36 0
BottomS069109 7.1408 -38.1075 1.428e-20 2.073e-20 3.216e-20 -0.0 -95.11 0
BottomS069110 7.0002 -38.4639 1.917e-20 2.605e-20 3.5570000000000005e-20 0.0 -97.41 0
BottomS069112 7.1327 -38.1054 1.729e-18 1.632e-18 1.009e-18 -0.0 -95.08 0
BottomS069113 7.1262 -38.0956 6.591e-17 4.806e-17 1.918e-17 0.0 -95.14 0
BottomS069114 7.1358 -38.1083 2.004e-17 1.612e-17 7.532e-18 0.001 -95.06 0
BottomS069115 6.9862 -38.4903 1.108e-16 8.119e-17 3.124e-17 0.0 -97.45 0
BottomS069116 6.9846 -38.5047 1.821e-19 1.985e-19 1.693e-19 -0.0 -97.45 0
BottomS069117 7.1239 -38.0982 3.788e-19 4.095e-19 3.493e-19 0.0 -95.1 0
BottomS069118 7.1171 -38.1269 2.153e-13 1.703e-13 7.649e-14 0.0 -95.17 1
BottomS069119 7.1196 -38.1168 2.043e-16 1.445e-16 4.987e-17 0.0 -95.15 0
BottomS069120 7.1195 -38.0896 1.117e-18 1.077e-18 7.435e-19 -0.001 -95.09 0
BottomS069121 7.1162 -38.099 3.825e-19 4.297e-19 4.051e-19 -0.0 -95.13 0
BottomS069122 7.1096 -38.0699 2.176e-18 3.903e-18 9.576e-18 -0.0 -95.19 0
BottomS069123 7.0104 -38.4861 2.32e-18 4.876e-18 1.608e-17 0.001 -97.41 0
BottomS069124 7.0138 -38.4981 1.455e-18 2.482e-18 5.392e-18 -0.001 -97.43 0
BottomS069125 7.0156 -38.5098 6.747e-19 7.051e-19 5.51e-19 0.001 -97.44 0
BottomS069126 7.0186 -38.5069 2.371e-18 2.176e-18 1.364e-18 -0.0 -97.33 0
BottomS069127 7.1049 -38.0599 3.261e-17 2.559e-17 1.099e-17 0.001 -95.17 1
