Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
TopS044259 268.8347 29.1066 6.428e-19 6.271e-19 4.308e-19 0.0 -89.68 0
TopS044260 268.9247 29.1027 2.565e-14 1.751e-14 6.012e-15 -0.001 -89.74 0
TopS044263 268.8457 29.1169 1.92e-18 1.598e-18 8.038e-19 -0.0 -89.5 0
TopS044266 268.8281 29.0632 7.702e-19 7.205e-19 4.541e-19 -0.0 -90.53 0
TopS044267 268.8967 29.0705 3.092e-18 2.579e-18 1.322e-18 -0.0 -90.62 0
TopS044268 268.9605 29.1102 1.081e-18 9.963e-19 5.973e-19 0.0 -89.72 0
TopS044271 268.8897 29.0527 2.3400000000000003e-20 2.713e-20 2.775e-20 0.0 -90.71 0
TopS044272 268.9013 29.1118 2.118e-18 3.942e-18 1.05e-17 0.0 -89.49 0
TopS044273 268.8646 29.0552 4.706e-14 4.251e-14 2.491e-14 0.0 -90.69 1
TopS044274 268.7797 29.0587 2.26e-18 6.193e-18 3.479e-17 0.0 -90.59 0
TopS044275 268.8591 29.0941 9.915e-19 9.034e-19 5.449e-19 0.001 -89.83 0
TopS044276 268.831 29.0821 1.956e-18 1.699e-18 9.118e-19 -0.0 -90.06 0
TopS044277 268.9461 29.1014 1.089e-19 1.245e-19 1.138e-19 0.001 -89.7 0
TopS044278 268.9362 29.0888 8.585e-19 1.712e-18 5.255e-18 -0.0 -89.88 0
TopS044279 268.8997 29.077 2.987e-19 3.163e-19 2.587e-19 -0.0 -90.25 0
TopS044282 268.9021 29.0394 4.28e-18 3.647e-18 1.844e-18 -0.001 -90.61 0
TopS044285 268.8946 29.111 1.85e-20 2.386e-20 2.8740000000000004e-20 0.001 -89.55 0
TopS044286 268.9373 29.0924 4.84e-19 8.578e-19 1.969e-18 -0.0 -89.74 0
TopS044287 268.8661 29.0773 9.284e-15 6.282e-15 2.017e-15 -0.0 -90.41 0
TopS044288 268.8586 29.098 7.208e-19 6.551e-19 4.013e-19 0.0 -89.7 0
