Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS060789 -18.9321 18.2289 1.347e-17 2.79e-17 9.012e-17 -0.001 -82.53 0
RightS060790 -18.9616 18.2002 5.043e-17 3.791e-17 1.574e-17 0.001 -81.45 0
RightS060791 -18.9618 18.2006 2.407e-16 1.715e-16 6.414e-17 -0.0 -81.42 0
RightS060792 -18.9659 18.2014 2.573e-16 1.835e-16 7.027e-17 -0.0 -81.46 0
RightS060793 -18.9676 18.2045 4.87e-17 3.994e-17 1.933e-17 0.0 -81.49 0
RightS060794 -18.9192 18.2247 3.347e-17 2.74e-17 1.315e-17 -0.0 -82.41 0
RightS060795 -18.9678 18.2068 5.544e-17 4.453e-17 2.042e-17 -0.0 -81.6 0
RightS060796 -18.9152 18.2207 1.358e-14 2.082e-14 3.738e-14 0.0 -82.28 0
RightS060797 -18.9722 18.2109 2.19e-15 1.479e-15 4.998e-16 -0.0 -81.64 0
RightS060798 -18.9144 18.216 8.439e-16 5.902e-16 2.112e-16 0.0 -82.31 0
RightS060799 -18.9098 18.2132 7.676e-16 5.307e-16 1.869e-16 0.001 -82.13 0
RightS060800 -18.9802 18.2195 6.165e-16 4.373e-16 1.611e-16 -0.001 -81.74 0
RightS060801 -18.9071 18.2067 1.803e-16 1.311e-16 5.198e-17 -0.0 -81.99 0
RightS060802 -18.984 18.2261 2.142e-17 1.787e-17 9.132e-18 -0.001 -81.94 0
RightS060803 -18.9819 18.2302 4.313e-17 3.315e-17 1.463e-17 0.0 -82.03 1
RightS060804 -18.9833 18.2344 1.118e-16 8.36e-17 3.478e-17 -0.001 -82.09 1
RightS060805 -18.9036 18.1925 1.735e-15 1.134e-15 3.513e-16 -0.001 -81.77 0
RightS060806 -18.9061 18.1863 3.462e-16 2.444e-16 9.122e-17 0.0 -81.73 0
RightS060807 -18.9082 18.1851 7.096e-16 4.856e-16 1.701e-16 0.0 -81.63 0
RightS060808 -18.9816 18.2506 9.164e-19 1.003e-18 8.855e-19 0.0 -82.49 0
RightS060809 -18.9089 18.1728 9.453e-16 6.488e-16 2.268e-16 -0.0 -81.51 0
RightS060810 -18.9109 18.1737 9.876e-17 7.125e-17 2.795e-17 0.001 -81.43 0
RightS060811 -18.9782 18.2611 8.245e-19 8.508e-19 6.414e-19 0.0 -82.5 0
RightS060812 -18.9732 18.2621 4.025e-17 3.334e-17 1.619e-17 0.0 -82.64 0
RightS060813 -18.9163 18.1577 2.045e-16 1.519e-16 5.993e-17 0.0 -81.14 0
RightS060814 -18.9199 18.1524 1.074e-14 6.908e-15 2.16e-15 -0.0 -81.29 0
RightS060815 -18.9648 18.2758 2.508e-17 2.141e-17 1.096e-17 0.0 -82.71 0
RightS060816 -18.9264 18.148 5.3e-18 4.975e-18 3.16e-18 -0.0 -81.04 0
RightS060817 -18.9306 18.15 2.625e-16 1.888e-16 6.983e-17 0.001 -81.27 0
RightS060818 -18.9537 18.2825 6.234e-15 4.148e-15 1.335e-15 0.001 -82.78 0
RightS060819 -18.9499 18.2879 9.075e-18 8.03e-18 4.597e-18 0.0 -82.9 0
RightS060820 -18.9463 18.1453 7.254e-16 5.091e-16 1.762e-16 0.0 -80.91 0
RightS060821 -18.9402 18.2912 5.981e-17 4.733e-17 2.125e-17 0.0 -82.75 1
RightS060822 -18.9544 18.14 1.442e-16 1.093e-16 4.63e-17 0.0 -80.95 1
RightS060823 -18.9583 18.1393 2.814e-13 2.032e-13 7.631e-14 0.0 -81.0 0
RightS060824 -18.9233 18.2948 4.511e-16 3.233e-16 1.24e-16 -0.0 -82.91 0
RightS060825 -18.9196 18.2909 1.369e-17 1.127e-17 5.753e-18 -0.0 -82.9 0
RightS060826 -18.9136 18.2891 5.308e-18 5.027e-18 3.367e-18 0.0 -82.8 0
RightS060827 -18.907 18.2843 7.439e-18 6.492e-18 3.632e-18 0.001 -82.9 0
RightS060828 -18.9034 18.2827 4.268e-18 7.86e-18 2.095e-17 0.0 -82.78 0
RightS060829 -18.9871 18.1469 1.618e-13 1.116e-13 3.912e-14 0.001 -81.09 0
RightS060830 -18.89 18.2755 9.16e-17 7.131e-17 3.058e-17 -0.0 -82.76 1
RightS060831 -18.887 18.2724 1.072e-17 1.75e-17 3.478e-17 0.0 -82.78 0
RightS060832 -18.8801 18.2698 3.317e-17 2.634e-17 1.224e-17 0.0 -82.67 0
RightS060833 -18.8751 18.2614 3.639e-13 2.991e-13 1.441e-13 0.0 -82.56 1
RightS060834 -19.0192 18.1719 4.641e-16 3.245e-16 1.165e-16 -0.0 -81.33 0
RightS060835 -18.8702 18.2523 4.397e-16 3.201e-16 1.179e-16 -0.0 -82.53 0
RightS060836 -19.0315 18.1829 5.615e-16 3.876e-16 1.351e-16 0.001 -81.35 0
RightS060837 -18.8586 18.2386 8.257e-16 5.958e-16 2.195e-16 0.001 -82.41 0
RightS060838 -18.8553 18.2308 7.326e-16 4.995e-16 1.654e-16 0.001 -82.44 0
RightS060839 -19.0367 18.207 1.756e-16 1.264e-16 4.752e-17 0.0 -81.66 0
RightS060840 -19.0354 18.2144 2.113e-16 1.578e-16 6.298e-17 -0.0 -81.73 0
RightS060841 -18.852 18.2065 1.839e-17 2.792e-17 4.839e-17 0.0 -82.17 0
RightS060842 -19.0368 18.2314 4.898e-17 3.897e-17 1.767e-17 0.0 -81.86 1
