Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS104744 -5.7981 14.9238 6.036000000000001e-20 4.229e-20 1.488e-20 0.001 -0.42 0
RightS104746 -6.0019 14.6817 9.449e-16 8.34e-16 4.702e-16 0.0 -0.42 0
RightS104747 -5.9446 14.836 5.165e-16 4.653e-16 2.678e-16 0.001 -0.47 0
RightS104748 -3.9986 17.3405 2.703e-18 3.825e-18 5.457e-18 0.001 -0.97 0
RightS104749 -3.9606 17.3392 1.344e-16 1.423e-16 1.125e-16 0.001 -0.98 0
RightS104750 -6.0585 14.8614 1.868e-19 3.314e-19 7.579e-19 0.001 -0.5 0
RightS104751 -3.7784 17.4645 7.973e-16 1.462e-15 3.838e-15 0.001 -0.93 0
RightS104752 -3.7952 17.3179 1.51e-15 1.27e-15 6.545e-16 0.003 -0.87 0
RightS104753 -6.2332 14.7802 1.119e-15 9.449e-16 4.784e-16 -0.0 -0.42 0
RightS104754 -3.8253 17.1702 2.456e-11 2.079e-11 1.097e-11 0.001 -0.91 1
RightS104755 -3.7518 17.2419 1.917e-18 2.884e-18 5.084e-18 0.001 -0.99 0
RightS104757 -6.3501 15.185 1.577e-19 2.544e-19 4.886e-19 0.001 -0.69 0
RightS104760 -3.4115 16.913 1.88e-14 1.357e-14 5.26e-15 0.0 -0.77 0
RightS104761 -3.6021 17.0785 2.148e-19 3.912e-19 9.568e-19 0.0 -0.92 0
RightS104762 -6.3354 15.1856 7.521e-15 5.747e-15 2.36e-15 0.001 -0.69 1
RightS104763 -6.5509 15.3178 5.727e-18 7.403e-18 9.38e-18 0.0 -0.64 0
RightS104764 -6.5538 15.3361 3.575e-16 3.315e-16 2.149e-16 0.001 -0.73 0
RightS104765 -3.2949 16.8079 1.313e-16 1.298e-16 9.344e-17 0.001 -0.81 0
RightS104766 -6.5208 15.3451 7.592e-16 6.546e-16 3.656e-16 0.001 -0.66 0
RightS104767 -6.6325 15.5698 1.961e-15 1.555e-15 7.37e-16 0.002 -0.91 0
RightS104768 -6.5345 15.4682 4.939e-20 3.504e-20 1.288e-20 0.001 -0.63 0
RightS104769 -3.4692 16.5052 1.17e-16 1.195e-16 8.721e-17 0.001 -0.57 0
RightS104770 -6.5843 15.7566 1.277e-15 1.115e-15 5.934e-16 0.001 -0.87 0
RightS104771 -6.9174 15.6439 1.779e-17 2.128e-17 2.175e-17 0.001 -0.75 0
RightS104772 -6.6017 15.6573 1.664e-16 2.635e-16 4.87e-16 0.002 -0.77 0
RightS104773 -3.2854 16.4601 6.803e-17 7.029e-17 5.305e-17 0.001 -0.71 0
RightS104774 -6.6582 15.6777 9.13e-15 7.221e-15 3.182e-15 0.001 -0.88 1
RightS104775 -6.8478 15.8053 5.773e-15 4.408e-15 1.834e-15 0.001 -0.82 1
RightS104776 -6.6898 15.82 7.283e-20 4.9770000000000007e-20 1.646e-20 0.001 -0.79 0
RightS104777 -6.857 15.9467 1.901e-14 1.386e-14 5.334e-15 0.001 -0.85 0
RightS104778 -6.8303 16.0476 2.056e-15 1.686e-15 8.079e-16 0.001 -0.89 0
RightS104779 -3.2323 15.8413 2.537e-16 4.666e-16 1.171e-15 0.001 -0.38 0
RightS104780 -6.9108 16.2161 2.937e-18 4.219e-18 6.418e-18 0.0 -0.88 0
RightS104781 -3.0656 15.903 3.908e-11 2.893e-11 1.183e-11 0.001 -0.39 0
RightS104782 -3.4263 15.8619 1.415e-16 1.412e-16 9.948e-17 0.002 -0.46 0
RightS104783 -6.9423 16.271 3.522e-16 3.173e-16 1.859e-16 0.002 -1.02 0
RightS104784 -6.8062 16.2564 4.745e-16 6.648e-16 9.462e-16 0.001 -1.05 0
RightS104785 -3.2911 15.7374 2.523e-18 3.584e-18 5.371e-18 0.001 -0.53 0
RightS104786 -7.0673 16.5343 1.732e-17 2.076e-17 2.195e-17 0.0 -1.06 0
