Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS074662 261.1966 49.996 1.327e-18 1.198e-18 6.95e-19 0.001 -87.59 0
RightS074666 261.197 50.0046 1.546e-18 2.655e-18 5.954e-18 0.0 -87.69 0
RightS074669 261.2653 50.0591 5.085e-19 5.1e-19 3.601e-19 -0.001 -90.17 0
RightS074670 261.1877 49.9952 1.124e-18 1.034e-18 6.271e-19 -0.0 -87.44 0
RightS074677 261.1925 49.9894 1.174e-19 1.284e-19 1.137e-19 -0.001 -87.71 0
RightS074680 261.264 50.0655 9.399e-19 8.541e-19 5.156e-19 -0.0 -90.19 0
RightS074681 261.1918 49.9967 1.231e-19 1.292e-19 1.034e-19 -0.0 -87.49 0
RightS074684 261.2697 50.0598 7.355000000000001e-20 8.277000000000001e-20 7.434000000000001e-20 -0.0 -90.07 0
RightS074687 261.186 50.0048 1.0580000000000002e-20 1.4270000000000002e-20 1.87e-20 -0.0 -87.56 0
RightS074688 261.2657 50.0585 2.052e-18 1.796e-18 1.005e-18 -0.0 -90.25 0
RightS074691 261.1875 49.9941 1.011e-18 2.168e-18 7.792e-18 0.001 -87.57 0
RightS074692 261.1642 49.9699 7.649e-19 1.386e-18 3.244e-18 0.0 -87.69 0
RightS074693 261.1807 49.9866 2.218e-20 2.656e-20 2.7980000000000004e-20 -0.001 -87.69 0
RightS074694 261.1785 49.9865 4.97e-18 4.114e-18 2.041e-18 -0.0 -87.59 0
RightS074695 261.2753 50.0583 4.132e-19 4.009e-19 2.772e-19 -0.0 -90.14 0
RightS074698 261.1872 49.9925 3.644e-14 2.507e-14 8.898e-15 0.0 -87.61 0
RightS074701 261.2715 50.0579 3.349e-18 6.575e-18 1.929e-17 0.0 -90.12 0
RightS074702 261.1753 49.992 3.082e-18 5.248e-18 1.161e-17 -0.0 -87.73 0
RightS074703 261.3039 50.0853 1.154e-20 1.6300000000000002e-20 2.376e-20 -0.0 -89.94 0
RightS074705 261.273 50.0684 3.145e-19 6.702e-19 2.294e-18 -0.0 -90.08 0
RightS074706 261.2713 50.0558 1.954e-19 2.058e-19 1.682e-19 -0.0 -90.27 0
RightS074707 261.2757 50.0602 9.36e-19 8.671e-19 5.331e-19 0.001 -90.18 0
RightS074710 261.2797 50.0612 1.832e-19 1.937e-19 1.52e-19 -0.001 -90.05 0
RightS074711 261.1701 49.98 2.155e-20 2.6920000000000004e-20 3.209e-20 0.0 -87.76 0
RightS074712 261.178 49.9907 5.07e-14 3.865e-14 1.659e-14 0.0 -87.63 1
RightS074713 261.1818 49.9871 1.285e-17 1.018e-17 4.595e-18 0.001 -87.57 1
RightS074716 261.2834 50.069 1.35e-19 1.403e-19 1.1e-19 0.001 -90.1 0
RightS074717 261.2998 50.0768 5.747e-19 6.094e-19 5.039e-19 -0.001 -89.92 0
RightS074719 261.2832 50.064 3.557e-17 2.565e-17 9.875e-18 -0.0 -90.12 0
RightS074722 261.1793 49.9819 1.357e-20 1.777e-20 2.298e-20 0.0 -87.63 0
RightS074725 261.1608 49.9704 1.997e-18 1.767e-18 1.009e-18 0.001 -87.66 0
RightS074728 261.1607 49.9662 1.4130000000000002e-20 1.848e-20 2.402e-20 -0.0 -87.68 0
RightS074729 261.1756 49.9764 6.923e-18 5.727e-18 2.829e-18 0.001 -87.62 0
RightS074731 261.2883 50.0641 3.173e-19 3.319e-19 2.572e-19 0.0 -89.91 0
RightS074732 261.2982 50.0764 1.118e-18 1.026e-18 6.548e-19 0.0 -90.02 0
RightS074733 261.1867 49.9921 1.815e-19 1.959e-19 1.698e-19 0.001 -87.7 0
RightS074735 261.1706 49.9595 3.062e-20 3.7090000000000005e-20 3.879e-20 -0.001 -87.74 0
RightS074736 261.1786 49.9739 7.446000000000001e-20 8.241000000000001e-20 7.055000000000001e-20 -0.0 -87.58 0
RightS074739 261.166 49.9715 9.417e-15 6.043e-15 1.875e-15 0.0 -87.7 0
RightS074741 261.1642 49.9624 5.185e-19 5.08e-19 3.582e-19 0.0 -87.66 0
RightS074744 261.2888 50.0809 2.93e-18 2.508e-18 1.311e-18 -0.0 -90.07 0
RightS074746 261.2777 50.0731 2.645e-18 4.517e-18 9.641e-18 0.0 -90.07 0
RightS074748 261.2788 50.0781 1.977e-18 1.776e-18 1.039e-18 0.001 -90.0 0
RightS074750 261.2967 50.0766 8.672e-19 8.241e-19 5.323e-19 -0.0 -89.99 0
RightS074752 261.1681 49.9788 2.9490000000000005e-20 3.8470000000000005e-20 4.7790000000000005e-20 -0.001 -87.87 0
RightS074753 261.1553 49.9685 5.096e-19 1.045e-18 3.457e-18 0.0 -87.76 0
RightS074754 261.155 49.9669 4.145e-14 2.861e-14 9.823e-15 0.001 -87.75 0
RightS074755 261.3078 50.0839 6.517e-19 6.396e-19 4.498e-19 -0.0 -89.96 0
RightS074756 261.1689 49.9754 1.469e-18 3.174e-18 1.126e-17 -0.0 -87.7 0
