Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS105728 -41.5114 13.0381 9.453e-17 1.506e-16 2.881e-16 0.0 1.12 0
RightS105730 -41.3031 13.0026 4.95e-18 5.528e-18 4.915e-18 0.001 1.2 0
RightS105732 -41.3565 12.922 3.871e-19 5.93e-19 1.031e-18 0.001 1.12 0
RightS105733 -43.9268 12.4899 3.251e-18 4.076e-18 4.77e-18 0.001 0.33 0
RightS105734 -43.9634 12.5155 1.974e-15 1.455e-15 5.768e-16 0.0 0.23 0
RightS105735 -43.8767 12.5418 5.145e-16 4.118e-16 1.925e-16 0.001 0.26 0
RightS105736 -44.0188 12.5541 1.027e-20 1.904e-20 5.084e-20 -0.0 0.27 0
RightS105737 -41.0634 12.7635 1.323e-19 2.107e-19 3.939e-19 0.0 1.33 0
RightS105738 -41.1555 12.7099 2.959e-17 2.926e-17 2.057e-17 0.001 1.4 0
RightS105741 -44.1531 12.742 2.13e-16 4.022e-16 1.101e-15 0.001 0.22 0
RightS105742 -40.9816 12.5907 2.454e-17 4.553e-17 1.184e-16 0.0 1.34 0
RightS105743 -40.9165 12.5925 2.993e-17 2.971e-17 2.108e-17 0.001 1.33 0
RightS105744 -40.9933 12.5471 9.822e-16 7.999e-16 3.798e-16 0.001 1.48 0
RightS105745 -43.9809 12.9017 1.378e-15 1.072e-15 4.701e-16 0.0 0.24 1
RightS105746 -40.8515 12.5183 7.383e-17 1.286e-16 2.948e-16 0.0 1.47 0
RightS105748 -44.1686 13.0076 6.65e-15 4.754e-15 1.835e-15 -0.001 0.14 0
RightS105749 -41.016 12.3831 1.89e-16 3.067e-16 6.07e-16 0.001 1.54 0
RightS105750 -40.7504 12.2923 2.89e-16 2.455e-16 1.286e-16 0.001 1.54 0
RightS105751 -40.8648 12.3014 3.88e-12 3.321e-12 1.742e-12 0.001 1.61 1
RightS105752 -44.2097 13.1958 2.028e-15 1.545e-15 6.392e-16 0.001 -0.04 1
RightS105753 -44.3479 13.2148 1.165e-15 8.95e-16 3.784e-16 0.001 0.05 1
RightS105754 -40.7995 12.1721 2.764e-16 2.382e-16 1.295e-16 0.001 1.61 0
RightS105755 -43.9631 13.2888 1.273e-19 2.058e-19 4.102e-19 0.001 0.02 0
RightS105758 -28.0469 11.923 1.525e-20 2.913e-20 7.815000000000002e-20 -0.0 4.19 0
RightS105759 -28.0391 11.9604 1.287e-19 2.019e-19 3.686e-19 0.0 2.29 0
RightS105760 -28.1904 11.9728 4.109e-17 3.695e-17 2.204e-17 0.0 2.76 0
RightS105762 -28.0452 12.2214 2.4540000000000003e-20 4.4200000000000005e-20 1.072e-19 0.0 1.25 0
RightS105763 -28.0417 11.949 1.845e-20 3.3080000000000005e-20 8.141000000000001e-20 0.0 2.81 0
RightS105764 -28.0551 11.9429 1.151e-19 1.806e-19 3.247e-19 0.001 3.01 0
RightS105766 -27.9841 11.8413 2.432e-20 4.243e-20 9.749e-20 0.0 3.6 0
RightS105772 -27.877 12.1951 2.982e-18 3.31e-18 2.979e-18 -0.0 1.93 0
RightS105774 -28.0905 11.9588 3.361e-20 6.256e-20 1.644e-19 0.001 2.17 0
RightS105775 -28.058 12.1224 2.284e-12 1.561e-12 5.236e-13 0.0 1.34 0
RightS105776 -28.0455 12.1173 4.486e-19 6.359e-19 9.391e-19 0.001 1.4 0
RightS105777 -28.1298 11.8443 1.852e-16 3.145e-16 6.592e-16 0.0 3.82 0
RightS105779 -28.0928 11.9784 1.003e-17 1.08e-17 8.902e-18 0.001 1.96 0
RightS105780 -28.0292 11.7387 1.1e-20 2.088e-20 5.650000000000001e-20 0.0 4.07 0
RightS105781 -27.9598 11.8867 4.058e-20 6.938000000000001e-20 1.524e-19 0.001 3.19 0
RightS105782 -28.2946 11.9655 4.384e-19 5.924e-19 8.112e-19 0.0 2.86 0
RightS105784 -28.0527 12.1066 1.049e-12 7.12e-13 2.403e-13 0.001 1.41 0
RightS105785 -28.039 12.0139 4.9640000000000006e-20 8.624e-20 1.965e-19 0.0 1.82 0
RightS105787 -27.9561 12.1536 2.518e-18 3.004e-18 3.174e-18 0.0 1.95 0
RightS105788 -28.2442 12.1967 7.998e-17 7.555e-17 4.857e-17 0.0 2.09 0
RightS105789 -28.0929 11.9718 9.566e-18 1.056e-17 8.973e-18 0.0 1.43 0
RightS105792 -28.1073 11.9732 8.186e-20 1.385e-19 3.069e-19 0.001 1.8 0
RightS105793 -28.089 11.9516 1.982e-16 1.684e-16 9.075e-17 0.0 3.65 0
RightS105795 -27.942 11.6121 2.401e-18 2.835e-18 2.952e-18 0.001 3.86 0
RightS105797 -28.0979 11.9582 6.312e-18 6.744e-18 5.586e-18 -0.001 4.19 0
RightS105799 -28.2354 11.93 3.235e-19 4.575e-19 6.684e-19 -0.0 2.97 0
RightS105800 -28.0565 12.0691 6.065e-20 1.014e-19 2.056e-19 0.0 1.72 0
RightS105803 -28.0454 11.8582 4.069e-18 4.358e-18 3.721e-18 0.0 3.91 0
RightS105804 -27.7019 11.2925 1.738e-18 1.992e-18 1.889e-18 0.001 3.56 0
RightS105805 -28.0392 11.9094 5.809e-19 7.984e-19 1.091e-18 0.0 4.14 0
RightS105806 -28.0774 11.9378 3.588e-17 6.2e-17 1.387e-16 0.001 4.31 0
RightS105808 -28.3349 11.9318 8.796000000000001e-20 1.451e-19 2.909e-19 -0.001 2.91 0
RightS105809 -28.3253 12.9194 2.119e-18 2.549e-18 2.666e-18 -0.0 1.71 0
RightS105810 -28.1674 12.0495 1.791e-19 2.701e-19 4.501e-19 0.0 2.21 0
RightS105811 -28.1371 11.8983 1.048e-16 1.899e-16 4.633e-16 0.0 3.83 0
RightS105825 -28.0402 11.8565 2.93e-17 2.838e-17 1.98e-17 -0.0 4.09 0
RightS105826 -28.0874 11.6425 3.5160000000000004e-20 6.066000000000001e-20 1.392e-19 -0.0 4.15 0
RightS105828 -28.083 12.034 1.392e-16 2.311e-16 4.987e-16 0.0 1.71 0
RightS105829 -28.0559 11.9556 5.938e-18 6.679e-18 5.856e-18 -0.0 0.65 0
RightS105830 -27.8133 11.3487 1.371e-19 2.202e-19 4.167e-19 0.001 3.69 0
RightS105831 -28.1231 11.8626 1.226e-18 1.492e-18 1.574e-18 0.001 3.79 0
RightS105838 -28.0381 11.9994 1.138e-16 9.233e-17 4.533e-17 0.001 1.77 0
RightS105841 -28.0281 11.9551 6.94e-20 1.19e-19 2.647e-19 -0.0 1.57 0
RightS105844 -27.9988 12.1595 7.205000000000001e-20 1.204e-19 2.434e-19 0.002 1.47 0
RightS105847 -28.4562 12.0128 7.488e-18 7.579e-18 5.757e-18 0.001 2.75 0
RightS105849 -28.0272 12.2416 2.119e-16 1.713e-16 8.356e-17 -0.0 1.36 0
RightS105850 -28.0857 11.8829 9.62e-19 1.258e-18 1.507e-18 0.0 3.78 0
RightS105851 -27.9636 12.1865 1.173e-16 2.014e-16 4.53e-16 0.0 1.48 0
RightS105853 -27.9749 11.8895 8.821e-17 7.513e-17 3.937e-17 -0.0 3.09 0
RightS105855 -28.0318 11.8777 4.393e-18 4.682e-18 3.887e-18 0.001 3.84 0
RightS105858 -28.0655 11.9763 7.199e-18 7.803e-18 6.525e-18 -0.0 1.09 0
RightS105861 -28.0581 11.9358 3.177e-19 4.652e-19 7.097e-19 0.001 4.13 0
RightS105862 -28.0697 12.2595 1.986e-19 2.92e-19 4.535e-19 0.0 1.3 0
RightS105863 -28.0111 12.226 5.851e-17 5.189e-17 2.852e-17 -0.001 1.52 0
RightS105865 -27.9899 12.4364 4.797e-18 5.393e-18 4.896e-18 0.001 1.62 0
RightS105866 -28.2153 11.1215 3.686e-18 4.203e-18 4.024e-18 0.001 3.92 0
RightS105867 -28.0846 11.7486 2.411e-20 4.484e-20 1.152e-19 -0.0 4.22 0
RightS105868 -28.0192 12.015 8.976e-17 1.54e-16 3.544e-16 0.001 1.56 0
RightS105871 -28.1253 11.729 1.1e-16 2.467e-16 9.474e-16 0.001 4.22 0
RightS105872 -28.105 11.9117 1.36e-16 3.178e-16 1.377e-15 0.0 3.71 0
RightS105877 -28.2057 11.5549 8.706e-17 1.64e-16 4.444e-16 -0.0 3.92 0
RightS105882 -27.8709 11.4524 4.651e-20 8.692000000000002e-20 2.247e-19 0.001 3.73 0
RightS105886 -28.0111 11.7508 4.999e-19 6.764e-19 8.993e-19 0.0 3.98 0
RightS105889 -28.0273 12.2456 3.574e-19 4.648e-19 5.882e-19 0.0 1.47 0
RightS105890 -28.2662 12.1841 1.5750000000000002e-20 2.9780000000000004e-20 7.846000000000001e-20 0.0 2.27 0
RightS105892 -28.1059 11.6477 1.877e-19 2.991e-19 5.628e-19 0.0 4.26 0
RightS105894 -27.9909 11.8248 1.286e-19 1.973e-19 3.505e-19 -0.0 3.68 0
RightS105895 -28.3142 11.7284 5.087e-19 6.501e-19 8.106e-19 0.001 3.34 0
RightS105898 -28.0658 12.2018 5.807e-20 9.325e-20 1.791e-19 -0.0 1.35 0
RightS105899 -28.076 11.4334 7.269e-19 9.64e-19 1.204e-18 0.001 4.1 0
RightS105901 -27.7487 13.0109 1.033e-17 1.073e-17 8.036e-18 0.0 1.89 0
RightS105903 -28.0839 11.9518 1.443e-20 2.5130000000000003e-20 5.801e-20 0.001 2.87 0
RightS105904 -28.0708 11.9481 2.5780000000000004e-20 4.4400000000000005e-20 1.017e-19 -0.001 4.01 0
RightS105905 -28.2094 11.6623 9.982e-18 1.051e-17 8.342e-18 0.0 3.81 0
RightS105914 -27.9906 12.1635 1.362e-20 2.632e-20 7.239e-20 -0.0 1.5 0
RightS105915 -28.0682 11.8537 5.66e-19 7.514e-19 9.733e-19 -0.0 4.1 0
