Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
BackS033756 38.547 29.4752 6.067e-19 5.848e-19 3.964e-19 -0.0 -112.75 0
BackS033758 38.4883 29.5384 6.148e-19 5.822e-19 3.766e-19 0.001 -113.99 0
BackS033759 38.5044 29.4129 1.109e-20 1.538e-20 2.0990000000000003e-20 -0.0 -112.25 0
BackS033773 38.4592 29.4304 2.838e-19 2.86e-19 2.072e-19 -0.0 -112.66 0
BackS033776 38.5311 29.489 3.033e-18 2.661e-18 1.534e-18 0.0 -113.23 0
BackS033782 38.5422 29.4661 3.166e-19 3.274e-19 2.46e-19 0.0 -112.62 0
BackS033783 38.5509 29.3487 1.844e-18 1.623e-18 9.182e-19 0.001 -112.33 0
BackS033792 38.513 29.4829 2.391e-18 2.018e-18 1.003e-18 -0.0 -112.33 0
BackS033795 38.5791 29.4754 1.5100000000000002e-20 1.9540000000000003e-20 2.373e-20 0.001 -112.85 0
BackS033797 38.5097 29.4745 7.773e-19 1.162e-18 1.948e-18 0.0 -112.61 0
BackS033800 38.5124 29.519 1.832e-20 2.235e-20 2.5060000000000003e-20 -0.001 -114.35 0
BackS033801 38.5247 29.4897 4.9490000000000013e-20 5.665e-20 5.422e-20 0.001 -114.11 0
BackS033804 38.5239 29.4855 1.234e-18 2.546e-18 8.089e-18 -0.001 -112.58 0
BackS033805 38.458 29.5468 2.232e-18 3.165e-18 4.791e-18 0.001 -113.79 0
BackS033806 38.5007 29.4917 1.145e-19 1.255e-19 1.08e-19 0.0 -113.45 0
BackS033809 38.382 29.4461 4.637e-18 3.748e-18 1.771e-18 -0.0 -113.08 0
BackS033814 38.5792 29.6158 1.613e-14 1.991e-14 2.265e-14 0.0 -114.14 0
BackS033821 38.5205 29.4834 3.978e-19 3.815e-19 2.462e-19 0.001 -112.13 0
BackS033825 38.5291 29.4761 2.147e-18 3.814e-18 9.229e-18 -0.0 -112.38 0
BackS033829 38.5155 29.4852 1.302e-20 1.7380000000000002e-20 2.298e-20 -0.001 -112.45 0
BackS033831 38.5957 29.4246 3.418e-19 3.479e-19 2.688e-19 0.0 -112.76 0
BackS033833 38.5208 29.5268 9.986e-20 1.1e-19 9.642000000000001e-20 -0.0 -114.19 0
BackS033835 38.6276 29.6957 2.905e-18 2.433e-18 1.214e-18 -0.001 -114.06 0
BackS033837 38.5374 29.3247 1.045e-20 1.356e-20 1.684e-20 -0.0 -112.26 0
BackS033839 38.4976 29.4817 4.04e-18 7.756e-18 2.172e-17 -0.0 -113.33 0
BackS033841 38.5018 29.3678 1.319e-18 1.216e-18 7.282e-19 -0.0 -112.23 0
