Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
BackS034841 30.7236 30.9534 4.9230000000000006e-20 5.942000000000001e-20 6.095e-20 0.001 -112.28 0
BackS034844 30.7825 30.9232 6.387e-18 5.139e-18 2.465e-18 0.0 -110.95 0
BackS034845 30.745 30.9429 1.173e-18 1.834e-18 3.353e-18 -0.0 -111.64 0
BackS034846 30.8105 30.978 1.855e-17 1.42e-17 6.043e-18 0.001 -112.27 1
BackS034847 30.7415 30.942 2.769e-18 4.758e-18 1.021e-17 -0.001 -111.74 0
BackS034849 30.7966 30.9586 1.835e-18 3.87e-18 1.252e-17 0.0 -110.24 0
BackS034850 30.8305 31.0066 1.07e-17 8.335e-18 3.552e-18 0.001 -112.23 1
BackS034851 30.7674 30.9501 1.458e-18 2.995e-18 9.718e-18 0.001 -110.73 0
BackS034853 30.7445 30.9357 1.076e-19 1.204e-19 1.068e-19 0.0 -110.74 0
BackS034854 30.7931 30.9825 7.877000000000001e-20 9.266e-20 9.217e-20 0.0 -112.06 0
BackS034855 30.7664 30.9881 2.5060000000000003e-20 3.035e-20 3.311e-20 0.001 -112.11 0
BackS034856 30.7194 30.9671 2.728e-18 4.826e-18 1.126e-17 0.0 -112.15 0
BackS034857 30.7828 30.9742 2.635e-19 2.726e-19 2.158e-19 -0.001 -111.48 0
BackS034858 30.7375 30.9343 1.17e-18 1.067e-18 6.251e-19 0.0 -110.85 0
BackS034859 30.7538 30.9006 2.093e-20 2.5890000000000003e-20 2.946e-20 -0.0 -112.03 0
BackS034860 30.7301 30.9555 5.558e-20 6.271e-20 5.814e-20 -0.0 -110.48 0
BackS034861 30.7148 30.9704 8.234e-19 1.424e-18 3.172e-18 -0.002 -112.2 0
BackS034862 30.7882 30.9415 7.027e-19 1.265e-18 3.048e-18 -0.0 -112.47 0
BackS034863 30.7493 31.012 2.467e-20 2.8880000000000004e-20 2.814e-20 0.0 -112.12 0
