Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
LeftS005158 113.1662 102.4229 9.441e-19 8.507e-19 4.899e-19 -0.0 -131.44 0
LeftS005159 113.2416 102.257 1.6440000000000002e-20 2.111e-20 2.5240000000000003e-20 0.0 -130.53 0
LeftS005160 113.1712 102.4303 2.938e-19 6.415e-19 2.366e-18 -0.0 -131.48 0
LeftS005161 113.2386 102.2558 1.601e-18 2.946e-18 7.217e-18 0.0 -130.71 0
LeftS005162 113.1735 102.4301 2.215e-19 2.19e-19 1.586e-19 -0.0 -131.49 0
LeftS005163 113.1747 102.4377 4.665e-18 3.641e-18 1.648e-18 0.0 -131.45 0
LeftS005164 113.1783 102.4289 3.576e-20 4.312e-20 4.6050000000000006e-20 -0.001 -131.43 0
LeftS005165 113.232 102.2434 1.339e-19 1.391e-19 1.126e-19 0.0 -130.62 0
LeftS005166 113.1814 102.4281 2.653e-18 2.289e-18 1.222e-18 -0.001 -131.33 0
LeftS005169 113.2246 102.2376 2.436e-17 1.807e-17 7.16e-18 -0.0 -130.61 0
LeftS005170 113.1861 102.4443 9.107e-19 8.319e-19 4.93e-19 -0.0 -131.44 0
LeftS005171 113.1935 102.4344 1.054e-17 8.324e-18 3.734e-18 0.001 -131.41 1
LeftS005172 113.2015 102.4295 1.994e-18 1.735e-18 9.156e-19 -0.0 -131.32 0
LeftS005175 113.2128 102.2278 3.176e-19 3.039e-19 1.981e-19 -0.0 -130.69 0
LeftS005176 113.2126 102.233 2.592e-16 1.753e-16 6.019e-17 0.001 -130.73 0
LeftS005177 113.204 102.2343 2.604e-19 2.664e-19 1.981e-19 -0.0 -130.8 0
LeftS005178 113.2092 102.4374 2.105e-19 2.33e-19 2.114e-19 -0.0 -131.29 0
LeftS005179 113.1993 102.2386 4.352e-18 3.685e-18 1.865e-18 -0.0 -130.69 0
LeftS005180 113.1931 102.2447 2.455e-19 2.567e-19 1.997e-19 0.0 -130.82 0
LeftS005181 113.2063 102.4329 6.348e-19 5.624e-19 3.314e-19 0.001 -131.29 0
LeftS005184 113.2244 102.4432 1.362e-16 9.495e-17 3.431e-17 0.001 -131.28 0
LeftS005185 113.1788 102.2489 5.5e-18 4.712e-18 2.424e-18 0.0 -130.94 0
LeftS005187 113.1725 102.2419 1.9370000000000003e-20 2.449e-20 2.725e-20 -0.0 -130.86 0
LeftS005188 113.2362 102.439 9.273e-19 8.504e-19 5.026e-19 0.0 -131.36 0
LeftS005189 113.1761 102.2277 1.733e-18 2.952e-18 6.408e-18 -0.0 -130.85 0
LeftS005190 113.1695 102.2397 4.998e-19 4.863e-19 3.385e-19 -0.0 -130.93 0
LeftS005192 113.2347 102.4301 2.257e-17 1.69e-17 6.678e-18 0.001 -131.26 0
LeftS005193 113.1629 102.2422 3.048e-18 2.493e-18 1.265e-18 0.001 -130.96 0
LeftS005194 113.2629 102.4338 2.126e-17 1.662e-17 7.535e-18 -0.0 -131.09 1
LeftS005195 113.2595 102.4189 4.424e-20 4.954e-20 4.3990000000000005e-20 -0.0 -131.12 0
LeftS005200 113.1366 102.2569 2.63e-19 2.712e-19 2.026e-19 -0.001 -131.07 0
LeftS005201 113.2729 102.4159 4.234e-18 3.353e-18 1.579e-18 -0.0 -131.14 0
LeftS005202 113.1333 102.2522 1.12e-15 7.383e-16 2.323e-16 -0.001 -131.16 0
LeftS005203 113.2793 102.4188 7.654000000000001e-20 8.676000000000001e-20 8.347000000000001e-20 -0.001 -131.05 0
LeftS005204 113.1191 102.2642 2.98e-17 2.253e-17 9.487e-18 -0.0 -131.15 0
LeftS005207 113.2977 102.4028 8.903e-19 8.074e-19 4.838e-19 0.0 -130.97 0
LeftS005208 113.1083 102.2708 4.9580000000000005e-20 5.988e-20 6.441e-20 0.0 -131.09 0
LeftS005209 113.2931 102.3973 4.46e-18 3.549e-18 1.586e-18 -0.0 -130.96 0
LeftS005210 113.1086 102.2829 2.518e-17 1.879e-17 7.57e-18 0.0 -131.25 0
LeftS005211 113.2969 102.3932 7.302e-19 1.19e-18 2.365e-18 0.0 -130.96 0
LeftS005212 113.1098 102.2889 5.758e-18 4.468e-18 1.993e-18 -0.0 -131.29 0
LeftS005213 113.1014 102.2852 5.998e-19 5.784e-19 3.763e-19 -0.0 -131.16 0
LeftS005214 113.1103 102.2903 5.385e-18 4.367e-18 2.101e-18 0.001 -131.19 0
LeftS005215 113.0826 102.2945 7.275e-19 7.131e-19 4.861e-19 -0.001 -131.39 0
LeftS005216 113.3163 102.378 9.017e-17 6.515e-17 2.497e-17 -0.0 -130.81 0
LeftS005217 113.3148 102.3669 3.271e-19 3.352e-19 2.513e-19 -0.0 -130.72 0
LeftS005218 113.109 102.3072 2.879e-18 2.444e-18 1.241e-18 0.002 -131.34 0
LeftS005219 113.3196 102.3655 5.273e-14 3.858e-14 1.48e-14 0.001 -130.64 0
LeftS005220 113.3149 102.3598 5.058e-19 4.787e-19 3.19e-19 0.0 -130.59 0
LeftS005221 113.106 102.3201 2.273e-18 1.893e-18 9.379e-19 0.0 -131.41 0
LeftS005222 113.0918 102.3199 6.418e-14 5.498e-14 2.928e-14 -0.001 -131.41 1
LeftS005223 113.3449 102.3519 8.218e-19 7.647e-19 4.707e-19 0.001 -130.8 0
LeftS005224 113.0796 102.3287 3.086e-17 2.288e-17 9.119e-18 0.001 -131.45 0
LeftS005225 113.3388 102.342 2.333e-20 2.79e-20 2.8460000000000005e-20 0.001 -130.65 0
LeftS005227 113.0742 102.339 6.801e-19 1.102e-18 2.151e-18 -0.0 -131.48 0
LeftS005228 113.088 102.3504 1.272e-18 1.762e-18 2.47e-18 -0.0 -131.57 0
LeftS005229 113.3309 102.3212 2.868e-18 2.427e-18 1.26e-18 0.0 -130.64 0
LeftS005230 113.3227 102.3125 9.305e-18 7.042e-18 2.93e-18 0.0 -130.54 1
LeftS005231 113.0755 102.3514 1.989e-19 1.93e-19 1.333e-19 0.0 -131.49 0
LeftS005232 113.0823 102.3648 5.957e-19 5.625e-19 3.64e-19 0.0 -131.62 0
LeftS005234 113.3277 102.302 1.706e-18 1.427e-18 7.344e-19 0.0 -130.49 0
LeftS005235 113.3302 102.3013 8.936e-18 6.988e-18 3.092e-18 0.001 -130.58 1
LeftS005236 113.3236 102.2904 4.977e-18 4.276e-18 2.255e-18 0.0 -130.55 0
LeftS005237 113.3211 102.2907 1.372e-18 1.258e-18 7.619e-19 -0.0 -130.58 0
LeftS005238 113.3178 102.2873 1.01e-18 1.559e-18 2.666e-18 -0.001 -130.59 0
LeftS005239 113.3302 102.2815 6.353e-17 4.638e-17 1.811e-17 0.001 -130.59 0
LeftS005240 113.3272 102.2842 2.43e-18 2.063e-18 1.053e-18 -0.001 -130.47 0
LeftS005243 113.3224 102.2657 7.648e-19 1.532e-18 4.654e-18 -0.001 -130.59 0
LeftS005244 113.3215 102.258 1.105e-18 2.098e-18 5.801e-18 -0.001 -130.53 0
LeftS005245 113.1049 102.409 2.988e-17 2.143e-17 8.298e-18 -0.001 -131.66 0
LeftS005246 113.3188 102.2463 2.566e-17 1.965e-17 8.327e-18 0.001 -130.48 0
LeftS005247 113.3028 102.2397 1.114e-20 1.384e-20 1.6030000000000002e-20 0.0 -130.45 0
LeftS005252 113.1236 102.4486 5.515e-19 5.131e-19 3.167e-19 0.0 -131.56 0
LeftS005253 113.2867 102.2181 4.405e-16 2.876e-16 9.046e-17 -0.0 -130.53 0
LeftS005254 113.286 102.2222 3.496e-17 2.66e-17 1.136e-17 -0.0 -130.46 0
LeftS005255 113.2757 102.2125 1.115e-18 9.909e-19 5.498e-19 0.001 -130.53 0
LeftS005256 113.2701 102.2262 4.056e-19 3.924e-19 2.657e-19 0.001 -130.59 0
LeftS005257 113.1478 102.4696 4.262e-18 3.483e-18 1.714e-18 0.0 -131.5 0
LeftS005259 113.1576 102.4816 1.77e-18 2.641e-18 4.552e-18 -0.0 -131.49 0
LeftS005261 113.2409 102.201 3.556e-19 3.45e-19 2.414e-19 -0.0 -130.59 0
LeftS005262 113.2312 102.2148 5.0740000000000006e-20 6.004e-20 6.178000000000001e-20 0.001 -130.8 0
LeftS005263 113.1831 102.4798 1.794e-18 1.602e-18 9.157e-19 0.001 -131.32 0
LeftS005264 113.2168 102.1976 4.712e-19 8.797e-19 2.252e-18 0.001 -130.74 0
LeftS005265 113.2158 102.1939 1.003e-18 1.322e-18 1.658e-18 0.001 -130.72 0
LeftS005266 112.7964 101.0441 6.352e-19 6.264e-19 4.301e-19 0.0 -125.85 0
LeftS005268 112.9456 101.0447 1.956e-19 1.926e-19 1.323e-19 -0.0 -126.96 0
LeftS005269 112.9162 101.0443 6.58e-14 5.14e-14 2.202e-14 -0.0 -126.85 1
LeftS005278 112.9191 101.1347 1.857e-20 2.2720000000000003e-20 2.464e-20 -0.001 -124.71 0
LeftS005279 112.919 101.2362 1.623e-19 1.756e-19 1.498e-19 -0.0 -125.02 0
LeftS005304 112.9048 101.0339 3.016e-19 2.955e-19 2.042e-19 0.001 -126.69 0
LeftS005306 112.9002 101.0758 5.411e-19 1.011e-18 2.579e-18 0.001 -125.65 0
LeftS005308 112.9175 101.0862 1.091e-19 1.194e-19 1.028e-19 0.0 -125.17 0
LeftS005309 112.9017 101.1931 1.675e-18 2.607e-18 4.793e-18 -0.001 -124.84 0
LeftS005319 112.9236 101.0769 2.536e-18 2.077e-18 1.042e-18 0.0 -126.73 0
LeftS005327 112.9063 101.0681 9.346e-19 1.421e-18 2.423e-18 0.0 -126.11 0
LeftS005328 112.9096 101.0944 1.449e-19 1.509e-19 1.17e-19 -0.0 -124.91 0
LeftS005330 112.9025 101.0882 4.3360000000000006e-20 5.118e-20 5.326e-20 0.0 -125.38 0
LeftS005334 112.9271 101.0801 7.95e-19 7.224e-19 4.418e-19 -0.0 -125.04 0
LeftS005338 112.9351 101.0803 4.224e-19 4.084e-19 2.801e-19 0.001 -125.77 0
LeftS005343 112.9063 101.1614 1.641e-19 1.781e-19 1.538e-19 0.0 -124.86 0
LeftS005350 112.9342 101.0608 1.67e-20 2.0470000000000003e-20 2.204e-20 0.0 -126.88 0
LeftS005351 112.9507 101.0604 1.5510000000000002e-20 2.0090000000000003e-20 2.4e-20 0.0 -126.7 0
LeftS005353 112.93 101.0782 3.125e-20 3.9020000000000005e-20 4.3910000000000006e-20 -0.0 -125.88 0
LeftS005356 112.9278 101.0824 3.534e-14 2.49e-14 8.868e-15 0.001 -125.08 0
LeftS005358 112.9183 101.0136 4.401e-19 4.245e-19 2.895e-19 -0.0 -126.84 0
LeftS005366 112.9211 101.0727 3.939e-19 3.866e-19 2.691e-19 -0.001 -126.25 0
LeftS005369 112.9095 101.0454 3.2890000000000004e-20 3.947e-20 4.113e-20 0.0 -126.56 0
LeftS005375 112.9227 101.1037 2.8050000000000004e-20 3.437e-20 3.712e-20 -0.001 -124.58 0
LeftS005384 112.9216 101.0741 2.904e-18 2.513e-18 1.324e-18 0.001 -126.07 0
LeftS005385 112.9272 101.0784 9e-19 8.048e-19 4.713e-19 -0.001 -125.63 0
LeftS005386 112.9881 101.0348 4.764e-14 3.475e-14 1.31e-14 0.001 -126.38 0
LeftS005389 112.9169 101.1074 4.559e-19 4.278e-19 2.577e-19 0.0 -124.55 0
LeftS005390 112.9826 101.1186 7.543e-19 1.574e-18 5.131e-18 -0.001 -125.48 0
LeftS005400 112.945 101.0991 7.387000000000001e-20 8.1e-20 7.12e-20 -0.0 -125.25 0
LeftS005402 112.9374 101.0527 1.167e-18 9.935e-19 5.118e-19 0.0 -127.0 0
LeftS005405 112.9318 101.0574 1.903e-18 2.99e-18 5.533e-18 -0.001 -127.1 0
LeftS005408 112.9494 101.0789 3.528e-19 3.511e-19 2.59e-19 0.001 -125.95 0
LeftS005416 112.966 101.0826 3.794e-20 4.3080000000000006e-20 4.1420000000000006e-20 0.0 -125.93 0
LeftS005417 112.9717 101.0887 1.4580000000000002e-20 1.7160000000000003e-20 1.7690000000000002e-20 -0.0 -125.86 0
LeftS005418 112.9381 101.0311 4.4810000000000006e-20 5.0190000000000006e-20 4.511e-20 0.0 -127.03 0
LeftS005425 112.9043 101.0748 3.121e-20 3.747e-20 3.891e-20 -0.0 -125.74 0
LeftS005432 112.9306 101.0721 6.552e-19 5.908e-19 3.37e-19 -0.0 -126.43 0
LeftS005433 112.9256 101.0951 1.741e-19 1.754e-19 1.314e-19 -0.0 -124.7 0
LeftS005434 112.9696 101.1589 1.699e-18 3.032e-18 7.04e-18 -0.0 -125.15 0
LeftS005436 112.9629 100.9603 2.153e-19 2.235e-19 1.719e-19 -0.0 -126.77 0
LeftS005443 112.9518 101.0271 1.995e-15 1.292e-15 4.068e-16 0.0 -126.84 0
LeftS005445 112.9292 101.078 3.559e-19 3.537e-19 2.526e-19 -0.0 -126.08 0
