Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS055370 -14.8393 20.6892 2.232e-17 1.905e-17 9.948e-18 -0.001 -81.3 0
RightS055371 -15.0536 20.4753 3.381e-17 2.712e-17 1.293e-17 0.0 -82.03 0
RightS055372 -14.8403 20.6913 2.125e-13 1.51e-13 5.286e-14 -0.0 -81.17 0
RightS055373 -14.8557 20.6975 8.314e-17 6.477e-17 2.887e-17 0.001 -81.31 1
RightS055374 -14.8687 20.6999 1.178e-15 8.049e-16 2.736e-16 -0.0 -81.42 0
RightS055375 -15.0338 20.4575 1.203e-15 8.509e-16 3.122e-16 0.0 -81.8 1
RightS055376 -15.0175 20.4569 1.936e-13 1.363e-13 4.791e-14 0.001 -81.81 0
RightS055377 -14.879 20.7133 3.009e-18 2.803e-18 1.827e-18 0.001 -81.4 0
RightS055378 -15.0211 20.4455 3.688e-16 2.689e-16 1.028e-16 0.0 -81.68 0
RightS055379 -15.003 20.437 9.24e-16 6.349e-16 2.159e-16 0.0 -81.67 0
RightS055380 -14.8896 20.7258 3.199e-16 2.313e-16 8.843e-17 0.0 -81.54 0
RightS055381 -14.9985 20.4325 1.995e-17 1.58e-17 7.391e-18 -0.001 -81.72 0
RightS055382 -14.9824 20.4314 5.61e-18 5.268e-18 3.352e-18 -0.001 -81.51 0
RightS055383 -14.9218 20.7348 7.05e-18 6.369e-18 3.753e-18 0.0 -81.71 0
RightS055384 -14.9714 20.422 2.758e-19 3.392e-19 3.707e-19 -0.0 -81.52 0
RightS055385 -14.9742 20.4221 6.343e-17 4.954e-17 2.133e-17 0.0 -81.51 1
RightS055386 -14.929 20.7519 2.425e-16 1.79e-16 7.21e-17 -0.001 -81.76 0
RightS055387 -14.9487 20.4069 3.528e-19 3.999e-19 3.784e-19 0.0 -81.44 0
RightS055388 -14.9434 20.7525 5.674e-14 3.799e-14 1.227e-14 0.0 -81.77 0
RightS055389 -14.9606 20.7634 2.079e-17 1.748e-17 8.718e-18 -0.001 -81.95 0
RightS055390 -14.9278 20.3975 1.19e-17 1.825e-17 3.239e-17 0.0 -81.29 0
RightS055391 -14.9666 20.7554 2.501e-13 1.847e-13 7.182e-14 0.001 -81.91 0
RightS055392 -14.9076 20.4013 7.816e-17 6.14e-17 2.717e-17 0.0 -81.19 1
RightS055393 -14.907 20.3969 1.777e-17 1.444e-17 6.988e-18 -0.0 -81.19 0
RightS055394 -14.8934 20.3976 7.991e-17 6.017e-17 2.402e-17 -0.0 -81.2 0
RightS055395 -14.8888 20.3991 2.679e-13 1.893e-13 7.049e-14 0.0 -81.16 0
RightS055396 -15.0109 20.7728 6.338e-17 4.946e-17 2.27e-17 -0.001 -82.1 1
RightS055398 -15.0196 20.7622 7.32e-18 1.452e-17 4.267e-17 -0.001 -82.05 0
RightS055399 -15.032 20.7674 1.164e-13 1.323e-13 1.248e-13 0.001 -82.19 0
RightS055400 -15.045 20.7682 2.42e-18 4.172e-18 9.473e-18 0.0 -82.3 0
RightS055401 -14.8367 20.3936 4.779e-16 3.513e-16 1.343e-16 -0.0 -80.89 0
RightS055402 -14.8271 20.3921 3.188e-16 2.275e-16 8.259e-17 0.0 -80.92 0
RightS055403 -15.0804 20.7788 7.674e-17 5.804e-17 2.45e-17 0.001 -82.38 1
RightS055404 -15.0732 20.762 3.887e-18 6.803e-18 1.591e-17 0.001 -82.51 0
RightS055405 -15.0931 20.7724 4.755e-16 3.339e-16 1.24e-16 0.0 -82.47 0
RightS055406 -15.0918 20.758 2.459e-18 2.313e-18 1.546e-18 -0.0 -82.51 0
RightS055407 -15.0946 20.7523 2.951e-16 2.179e-16 8.53e-17 0.0 -82.57 0
RightS055408 -14.7797 20.4027 7.025e-16 4.974e-16 1.764e-16 0.0 -80.61 0
RightS055409 -14.7748 20.4031 1.314e-16 1.016e-16 4.262e-17 0.0 -80.69 1
RightS055410 -15.1276 20.7571 1.784e-16 1.349e-16 5.524e-17 0.0 -82.41 0
RightS055411 -14.7644 20.4115 3.88e-18 3.709e-18 2.43e-18 -0.0 -80.65 0
RightS055412 -15.1422 20.7468 1.641e-16 1.23e-16 4.924e-17 0.001 -82.64 0
RightS055413 -15.1493 20.7372 5.03e-18 4.515e-18 2.573e-18 -0.001 -82.62 0
