Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS080292 0.7434 -5.7448 1.572e-18 2.52e-18 4.855e-18 0.0 -51.03 0
RightS080294 0.7976 -5.7845 8.691e-18 7.577e-18 4.12e-18 0.0 -48.58 0
RightS080295 0.7935 -5.7602 7.482e-14 5.128e-14 1.797e-14 0.0 -49.52 0
RightS080300 0.7987 -5.7441 1.445e-20 1.953e-20 2.69e-20 0.001 -49.77 0
RightS080301 0.7852 -5.7471 1.791e-19 2.107e-19 2.143e-19 0.001 -50.04 0
RightS080304 0.7335 -5.7499 1.55e-20 2.045e-20 2.552e-20 0.0 -51.21 0
RightS080305 0.8134 -5.7947 1.86e-20 2.642e-20 3.862e-20 0.001 -48.34 0
RightS080307 0.8131 -5.7671 3.983e-20 5.1380000000000005e-20 6.261e-20 0.0 -48.64 0
RightS080308 0.7787 -5.742 1.032e-19 1.197e-19 1.187e-19 0.0 -50.95 0
RightS080310 0.7905 -5.7488 2.324e-19 2.493e-19 2.014e-19 0.0 -49.87 0
RightS080312 0.7953 -5.77 2.252e-18 1.924e-18 1.018e-18 0.001 -49.11 0
RightS080313 0.7647 -5.7388 4.258e-14 2.859e-14 9.558e-15 -0.001 -50.67 0
RightS080314 0.8187 -5.8027 4.224e-20 5.252e-20 5.792000000000001e-20 0.0 -48.28 0
RightS080315 0.8042 -5.7571 1.762e-18 1.603e-18 9.639e-19 0.0 -49.13 0
RightS080316 0.791 -5.7802 1.489e-19 1.813e-19 1.885e-19 0.001 -48.64 0
RightS080317 0.7955 -5.7625 1.801e-17 1.438e-17 6.668e-18 -0.001 -49.42 0
RightS080318 0.8058 -5.7388 1.301e-18 2.796e-18 9.601e-18 0.001 -49.76 0
RightS080320 0.8125 -5.7799 3.256e-18 2.796e-18 1.452e-18 -0.0 -49.1 0
RightS080322 0.7752 -5.7605 1.14e-18 1.1e-18 7.266e-19 0.0 -49.9 0
