Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS014832 8.4915 4.1358 4.227e-16 2.88e-16 9.753e-17 0.001 -146.99 0
RightS014833 8.4134 3.9956 4.206e-16 2.871e-16 9.895e-17 0.001 -148.19 0
RightS014834 8.495 4.1299 1.489e-19 1.659e-19 1.482e-19 0.001 -147.06 0
RightS014835 8.4116 4.0004 4.489e-18 3.834e-18 2.019e-18 0.0 -148.22 0
RightS014836 8.4122 4.0102 4.298e-17 3.149e-17 1.216e-17 -0.0 -148.22 0
RightS014837 8.4074 4.0052 7.4e-17 4.991e-17 1.647e-17 -0.0 -148.2 0
RightS014838 8.5033 4.1225 1.834e-18 1.609e-18 8.624e-19 0.0 -147.2 0
RightS014839 8.403 4.009 3.484e-16 2.371e-16 7.861e-17 0.0 -148.1 0
RightS014840 8.5062 4.1141 9.278e-18 7.452e-18 3.481e-18 -0.0 -147.25 0
RightS014841 8.4011 4.0204 4.789e-16 3.182e-16 1.046e-16 0.0 -148.0 0
RightS014842 8.3984 4.0203 9.073e-19 1.645e-18 4.165e-18 -0.0 -147.93 0
RightS014843 8.5121 4.1087 5.554e-18 4.618e-18 2.296e-18 0.0 -147.31 0
RightS014844 8.5146 4.0996 9.923e-18 7.667e-18 3.234e-18 -0.0 -147.42 1
RightS014845 8.3901 4.0254 1.378e-17 1.084e-17 4.789e-18 0.0 -147.84 1
RightS014848 8.4226 4.1174 1.01e-16 7.016e-17 2.434e-17 0.001 -147.0 0
RightS014849 8.4212 4.1203 1.745e-18 1.528e-18 8.66e-19 -0.0 -146.89 0
RightS014850 8.4232 4.118 2.908e-18 2.538e-18 1.444e-18 0.0 -146.9 0
RightS014851 8.4271 4.1187 1.568e-17 1.236e-17 5.618e-18 0.001 -146.81 1
RightS014852 8.4876 4.0069 8.612e-18 7.218e-18 3.602e-18 -0.0 -148.36 0
RightS014853 8.4212 4.1238 1.278e-17 1.053e-17 5.045e-18 -0.001 -146.77 0
RightS014854 8.4862 4.0036 3.579e-17 2.624e-17 1.037e-17 0.001 -148.46 0
RightS014855 8.4902 4.0014 2.697e-19 2.606e-19 1.797e-19 0.0 -148.45 0
RightS014858 8.4843 4.0032 1.314e-17 9.973e-18 4.126e-18 -0.0 -148.4 1
RightS014859 8.4283 4.1239 6.935e-19 1.304e-18 3.466e-18 -0.0 -146.83 0
RightS014860 8.4856 4.0005 3.89e-20 4.635e-20 4.808e-20 0.0 -148.45 0
RightS014861 8.4845 4.0044 1.634e-18 2.782e-18 6.124e-18 -0.0 -148.45 0
RightS014862 8.4837 4.0018 1.429e-17 1.116e-17 4.77e-18 -0.0 -148.47 1
RightS014863 8.4734 4.0061 2.004e-19 2.135e-19 1.72e-19 -0.0 -148.5 0
RightS014864 8.4297 4.1336 1.38e-19 1.529e-19 1.3e-19 -0.0 -146.74 0
RightS014865 8.4339 4.137 4.526e-19 4.334e-19 2.855e-19 0.0 -146.75 0
RightS014866 8.4819 3.9923 2.237e-19 2.295e-19 1.754e-19 0.001 -148.51 0
RightS014869 8.4739 3.9921 2.435e-18 6.024e-18 2.76e-17 0.001 -148.51 0
RightS014871 8.4409 4.1366 1.119e-18 1.033e-18 6.439e-19 0.0 -146.73 0
RightS014872 8.4674 3.995 6.806e-19 6.056e-19 3.538e-19 -0.001 -148.55 0
RightS014874 8.4687 3.9886 8.641e-19 8.432e-19 5.732e-19 0.001 -148.57 0
RightS014876 8.4703 3.9912 7.22e-19 1.081e-18 1.827e-18 -0.0 -148.51 0
RightS014877 8.4384 4.1428 1.2080000000000002e-20 1.5300000000000002e-20 1.873e-20 -0.0 -146.7 0
RightS014878 8.4594 3.9925 4.135e-18 3.452e-18 1.703e-18 -0.0 -148.55 0
RightS014879 8.4394 4.1437 2.422e-18 2.037e-18 1.015e-18 -0.001 -146.66 0
RightS014880 8.4662 3.9842 1.074e-19 1.219e-19 1.179e-19 0.0 -148.59 0
RightS014882 8.4598 3.9877 6.353e-19 1.085e-18 2.456e-18 0.0 -148.48 0
RightS014883 8.4594 3.9975 6.944e-18 5.679e-18 2.809e-18 0.0 -148.5 0
RightS014884 8.4586 4.1374 3.737e-18 3.101e-18 1.579e-18 -0.0 -146.79 0
RightS014885 8.4601 4.1434 4.313e-17 3.089e-17 1.152e-17 -0.0 -146.69 0
RightS014887 8.4529 4.1449 1.333e-17 2.634e-17 7.614e-17 -0.0 -146.72 0
RightS014888 8.4529 4.1407 8.588000000000001e-20 9.725e-20 9.149e-20 0.001 -146.76 0
RightS014889 8.4537 3.9818 1.356e-19 1.5e-19 1.356e-19 -0.0 -148.54 0
RightS014890 8.4454 3.9765 5.637e-17 4.003e-17 1.497e-17 -0.0 -148.53 0
RightS014891 8.4586 4.1518 9.399e-19 8.521e-19 5.106e-19 -0.001 -146.71 0
RightS014892 8.4469 3.9913 1.896e-20 2.4470000000000003e-20 2.844e-20 0.001 -148.47 0
RightS014894 8.4339 3.9804 3.466e-16 2.392e-16 8.143e-17 0.001 -148.53 0
RightS014896 8.4389 3.9797 2.602e-18 2.197e-18 1.118e-18 0.0 -148.51 0
RightS014897 8.4694 4.1468 4.299e-14 3.222e-14 1.293e-14 0.0 -146.87 0
RightS014898 8.4696 4.143 6.114e-18 5.21e-18 2.728e-18 0.0 -146.83 0
RightS014899 8.4734 4.1394 1.344e-17 1.025e-17 4.299e-18 0.001 -146.86 1
RightS014901 8.4831 4.1518 2.732e-18 5.648e-18 1.861e-17 -0.001 -146.84 0
RightS014902 8.4853 4.1471 4.2060000000000005e-20 5.05e-20 5.1290000000000007e-20 0.0 -146.9 0
RightS014903 8.4797 4.1403 2.046e-20 2.6510000000000003e-20 3.2740000000000005e-20 -0.001 -146.91 0
RightS014904 8.4844 4.1387 5.267e-17 3.873e-17 1.544e-17 -0.0 -147.0 0
RightS014905 8.4853 4.1413 1.319e-17 1.018e-17 4.307e-18 0.0 -147.0 1
RightS014906 8.4908 4.1414 4.624e-18 7.645e-18 1.583e-17 0.001 -146.95 0
RightS014907 8.4197 3.9944 3.083e-18 2.598e-18 1.339e-18 0.0 -148.27 0
RightS014909 8.4899 4.1283 6.016e-19 5.698e-19 3.632e-19 0.0 -147.06 0
RightS014910 8.4126 3.9972 2.881e-18 4.291e-18 7.02e-18 0.001 -148.17 0
RightS014911 8.4104 3.9995 4.713e-18 1.104e-17 4.548e-17 0.0 -148.21 0
RightS014913 8.4994 4.127 1.053e-17 8.665e-18 4.176e-18 0.001 -147.15 0
RightS014914 8.5033 4.1268 4.755e-18 4.002e-18 2.061e-18 0.001 -147.08 0
RightS014915 8.4088 4.0259 1.297e-19 1.415e-19 1.209e-19 0.001 -148.07 0
RightS014916 8.4031 4.0141 8.167e-18 2.019e-17 9.85e-17 -0.0 -148.09 0
RightS014919 8.5133 4.1098 3.875e-18 4.93e-18 5.913e-18 -0.0 -147.33 0
RightS014920 8.3968 4.0255 6.082e-14 4.743e-14 2.129e-14 0.0 -147.91 1
RightS014922 8.3895 4.0217 5.841e-19 5.428e-19 3.41e-19 -0.0 -147.91 0
RightS014923 8.5203 4.1038 2.9300000000000004e-20 3.58e-20 3.762e-20 0.001 -147.4 0
RightS014924 8.3899 4.0414 2.949e-19 2.714e-19 1.666e-19 0.001 -147.75 0
RightS014925 8.5221 4.0873 2.544e-18 2.209e-18 1.231e-18 0.001 -147.63 0
RightS014926 8.3845 4.0511 1.53e-18 2.929e-18 7.964e-18 -0.0 -147.76 0
RightS014927 8.3938 4.0422 5.033e-15 3.354e-15 1.079e-15 0.0 -147.81 0
RightS014940 7.2084 1.0514 4.325e-20 5.3040000000000005e-20 5.799000000000001e-20 0.0 -147.92 0
RightS014951 7.2194 1.1037 4.906e-19 7.53e-19 1.337e-18 0.001 -147.26 0
RightS014956 7.2544 1.1472 2.446e-19 2.495e-19 1.875e-19 0.0 -147.53 0
RightS014957 7.2276 1.0776 1.39e-18 1.262e-18 7.4e-19 -0.0 -147.78 0
RightS014960 7.2674 1.0713 8.416e-19 1.441e-18 3.201e-18 0.001 -148.02 0
RightS014963 7.2449 0.9956 1.53e-19 1.661e-19 1.448e-19 -0.0 -148.19 0
RightS014969 7.223 1.0785 4.361e-20 4.7300000000000005e-20 4.0250000000000006e-20 0.001 -147.59 0
RightS014970 7.2209 1.1028 1.605e-18 3.127e-18 8.958e-18 -0.0 -147.3 0
RightS014975 7.2733 1.0521 2.043e-19 2.146e-19 1.687e-19 0.0 -148.02 0
RightS014982 7.2315 1.0682 5.151e-19 4.748e-19 2.92e-19 -0.0 -148.14 0
