Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS057102 252.5817 64.7803 2.88e-13 2.211e-13 9.406e-14 -0.0 -80.45 1
RightS057103 252.5763 64.7879 2.203e-16 1.641e-16 6.516e-17 -0.0 -80.49 0
RightS057104 252.5722 64.7886 6.841e-17 5.378e-17 2.368e-17 0.0 -80.5 1
RightS057105 252.1767 64.7837 9.995e-17 7.953e-17 3.666e-17 -0.001 -79.1 0
RightS057106 252.5889 64.7998 7.496e-16 5.17e-16 1.763e-16 -0.001 -80.57 0
RightS057107 252.1709 64.7729 8.125e-16 5.857e-16 2.142e-16 -0.001 -79.01 0
RightS057108 252.1699 64.7745 8.036e-17 6.067e-17 2.583e-17 0.0 -78.93 1
RightS057109 252.1795 64.7676 4.848e-17 3.868e-17 1.727e-17 -0.0 -78.9 1
RightS057110 252.5926 64.813 3.002e-16 2.14e-16 8.018e-17 -0.0 -80.53 0
RightS057111 252.5832 64.8142 8.065e-17 6.348e-17 2.87e-17 0.001 -80.47 1
RightS057112 252.5733 64.8132 1.44e-15 9.801e-16 3.319e-16 -0.0 -80.55 0
RightS057113 252.5872 64.8223 4.483e-17 3.71e-17 1.795e-17 -0.001 -80.59 0
RightS057114 252.5886 64.8184 2.22e-16 1.707e-16 7.321e-17 -0.0 -80.55 0
RightS057115 252.1699 64.7428 2.998e-13 2.196e-13 8.411e-14 -0.001 -78.92 0
RightS057116 252.1679 64.742 2.02e-17 3.248e-17 6.036e-17 0.001 -79.03 0
RightS057117 252.6158 64.842 2.158e-18 2.058e-18 1.349e-18 0.0 -80.58 0
RightS057118 252.6036 64.8441 2.194e-13 2.299e-13 1.792e-13 -0.0 -80.64 1
RightS057119 252.6074 64.8439 1.245e-15 8.798e-16 3.171e-16 -0.001 -80.57 0
RightS057120 252.6108 64.8481 6.276e-17 5.071e-17 2.368e-17 0.0 -80.62 0
RightS057121 252.6035 64.8501 1.021e-16 7.699e-17 3.122e-17 0.0 -80.62 0
RightS057122 252.1521 64.7125 3.962e-18 7.243e-18 1.796e-17 0.0 -78.88 0
RightS057123 252.6061 64.8558 1.408e-16 1.069e-16 4.559e-17 0.001 -80.6 1
RightS057124 252.1534 64.7103 1.056e-16 8.466e-17 3.9e-17 0.0 -78.94 0
RightS057125 252.1533 64.6976 3.875e-17 3.129e-17 1.463e-17 -0.0 -78.98 0
RightS057126 252.6032 64.8742 5.829e-17 4.588e-17 2.074e-17 -0.001 -80.61 1
RightS057127 252.6028 64.8739 1.134e-16 8.856e-17 3.756e-17 -0.001 -80.64 1
RightS057128 252.5988 64.8863 2.58e-13 2.101e-13 1.008e-13 -0.0 -80.57 1
RightS057130 252.6017 64.8875 1.77e-17 1.472e-17 7.436e-18 -0.001 -80.62 0
RightS057131 252.5945 64.8912 1.501e-18 1.517e-18 1.121e-18 -0.001 -80.62 0
RightS057132 252.5948 64.8955 3.522e-17 2.792e-17 1.265e-17 -0.001 -80.66 0
RightS057133 252.1682 64.659 2.274e-16 1.579e-16 5.767e-17 -0.001 -78.95 0
RightS057134 252.1738 64.6602 1.247e-16 9.589e-17 4.008e-17 0.0 -78.9 1
RightS057135 252.1745 64.6648 5.634e-18 5.222e-18 3.35e-18 0.001 -78.96 0
RightS057136 252.1753 64.6539 1.829e-17 3.628e-17 1.066e-16 -0.0 -78.92 0
RightS057137 252.5889 64.925 2.068e-18 2.085e-18 1.517e-18 0.001 -80.64 0
RightS057138 252.5907 64.9302 1.783e-16 1.229e-16 4.339e-17 -0.0 -80.54 0
RightS057139 252.1887 64.6435 9.138e-17 7.298e-17 3.248e-17 0.001 -78.98 1
RightS057140 252.5786 64.9363 6.122e-16 4.272e-16 1.54e-16 -0.0 -80.56 0
