Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
BackS040512 30.3559 61.1593 1.857e-17 1.496e-17 6.759e-18 -0.001 -109.05 0
BackS040513 30.3533 61.1577 3.167e-17 2.428e-17 9.904e-18 -0.0 -109.02 1
BackS040514 30.5281 61.3733 1.129e-18 9.959e-19 5.583e-19 0.0 -111.27 0
BackS040515 30.5488 61.39 5.498e-19 8.114e-19 1.29e-18 0.001 -111.21 0
BackS040517 39.2964 57.411 2.1680000000000003e-20 2.864e-20 3.697e-20 0.001 -111.74 0
BackS040534 39.2496 57.3502 6.139000000000001e-20 7.4e-20 8.149e-20 0.0 -112.08 0
BackS040535 39.4444 57.4597 1.536e-19 1.653e-19 1.411e-19 -0.0 -111.58 0
BackS040537 39.298 57.3962 1.714e-19 1.867e-19 1.546e-19 0.001 -111.82 0
BackS040545 39.3146 57.4227 7.317e-14 5.141e-14 1.888e-14 0.0 -111.66 0
BackS040548 39.2713 57.4044 1.125e-18 1.795e-18 3.427e-18 -0.0 -112.33 0
BackS040549 39.2855 57.3961 8.276000000000001e-20 9.281e-20 8.166000000000001e-20 0.0 -112.1 0
BackS040556 39.2333 57.4948 8.602e-19 8.307e-19 5.708e-19 -0.0 -112.22 0
BackS040558 39.2957 57.4301 1.922e-18 3.46e-18 8.02e-18 -0.001 -111.91 0
BackS040559 39.2977 57.4143 4.942e-20 5.526000000000001e-20 5.0880000000000006e-20 0.0 -111.81 0
BackS040566 39.2948 57.4033 2.165e-18 1.981e-18 1.176e-18 -0.0 -111.96 0
BackS040567 39.2513 57.392 4.718e-20 5.522e-20 5.467000000000001e-20 -0.0 -112.32 0
BackS040568 39.2808 57.4168 1.176e-20 1.5710000000000003e-20 2.0300000000000003e-20 0.0 -112.2 0
BackS040572 39.2936 57.4081 2.031e-19 2.216e-19 1.929e-19 0.001 -112.21 0
BackS040588 39.3252 57.4084 4.43e-19 4.378e-19 3.081e-19 0.0 -111.68 0
BackS040591 39.2805 57.3987 4.807e-18 1.237e-17 6.346e-17 0.0 -112.14 0
BackS040595 39.2903 57.3951 1.956e-19 2.036e-19 1.583e-19 -0.001 -111.97 0
BackS040596 39.2976 57.4103 2.042e-19 2.202e-19 1.854e-19 0.0 -111.75 0
BackS040598 39.382 57.3932 2.427e-18 2.12e-18 1.187e-18 0.001 -111.55 0
BackS040600 39.2937 57.3548 9.914e-14 7.283e-14 2.879e-14 0.001 -111.99 0
BackS040603 39.3034 57.4099 4.439e-19 4.521e-19 3.441e-19 -0.0 -111.65 0
BackS040605 39.3084 57.3802 2.071e-18 1.854e-18 1.097e-18 -0.0 -111.75 0
BackS040608 39.3115 57.4245 2.596e-19 2.603e-19 1.871e-19 0.001 -111.67 0
BackS040612 39.2797 57.4133 3.249e-20 4.155e-20 4.8940000000000007e-20 0.0 -112.13 0
BackS040613 39.3136 57.4306 1.181e-20 1.604e-20 2.129e-20 -0.001 -111.77 0
BackS040616 39.3274 57.4508 1.038e-17 8.271e-18 3.768e-18 -0.0 -111.75 1
BackS040617 39.2734 57.3939 7.701e-19 7.179e-19 4.49e-19 0.0 -112.18 0
BackS040618 39.2595 57.3992 8.298e-19 7.661e-19 4.678e-19 -0.0 -112.33 0
BackS040622 39.2969 57.4164 9.113000000000001e-20 1.048e-19 1.016e-19 -0.0 -111.94 0
BackS040625 39.289 57.3867 3.148e-14 3.416e-14 2.965e-14 0.001 -112.01 0
BackS040627 39.3983 57.4028 5.185e-19 5.087e-19 3.5e-19 -0.0 -111.54 0
BackS040628 39.3469 57.4596 1.359e-18 1.25e-18 7.564e-19 -0.001 -111.68 0
BackS040633 39.2862 57.448 9.737e-19 8.92e-19 5.254e-19 -0.0 -112.06 0
BackS040636 39.3083 57.3915 3.9090000000000005e-20 4.4250000000000006e-20 4.196e-20 0.0 -111.8 0
