Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
LeftS091356 -1.0181 -15.5925 4.364e-17 3.291e-17 1.317e-17 0.001 -74.82 0
LeftS091357 -1.3859 -15.396 1.314e-16 9.891e-17 4.145e-17 0.0 -72.67 0
LeftS091358 -1.3815 -15.4041 1.223e-16 9.487e-17 4.083e-17 0.0 -72.66 0
LeftS091359 -1.4133 -15.398 1.631e-16 1.178e-16 4.477e-17 0.001 -72.76 0
LeftS091360 -1.2112 -15.4159 1.331e-19 1.607e-19 1.7e-19 0.0 -73.3 0
LeftS091361 -1.1908 -15.5598 1.229e-18 1.139e-18 7.36e-19 -0.0 -74.1 0
LeftS091362 -1.2111 -15.4204 2.023e-16 1.443e-16 5.219e-17 0.001 -73.37 0
LeftS091363 -1.2155 -15.4156 4.092e-17 3.235e-17 1.463e-17 0.0 -73.27 1
LeftS091364 -1.2143 -15.4234 1.026e-16 7.535e-17 2.997e-17 0.0 -73.35 0
LeftS091365 -1.2179 -15.4211 1.472e-16 1.071e-16 4.002e-17 0.0 -73.33 0
LeftS091367 -1.2197 -15.4134 4.834e-18 4.105e-18 2.114e-18 0.0 -73.22 0
LeftS091368 -1.1821 -15.5626 1.842e-18 2.864e-18 5.004e-18 0.0 -74.2 0
LeftS091369 -1.2181 -15.4227 1.297e-19 1.573e-19 1.656e-19 -0.0 -73.3 0
LeftS091370 -1.1824 -15.5741 7.363e-19 7.958e-19 6.908e-19 0.0 -74.18 0
LeftS091374 -1.2326 -15.4174 2.274e-17 1.878e-17 9.021e-18 0.0 -73.12 0
LeftS091375 -1.2284 -15.4181 1.88e-18 1.79e-18 1.151e-18 -0.0 -73.14 0
LeftS091376 -1.2277 -15.4108 8.793000000000001e-20 1.112e-19 1.285e-19 0.001 -73.22 0
LeftS091377 -1.1691 -15.5566 8.118e-18 7.121e-18 3.965e-18 -0.0 -74.37 0
LeftS091378 -1.17 -15.5709 3.384e-17 2.658e-17 1.186e-17 -0.001 -74.31 1
LeftS091379 -1.2357 -15.415 1.763e-18 2.554e-18 3.991e-18 0.0 -73.15 0
LeftS091381 -1.1707 -15.5602 3.149e-18 2.891e-18 1.755e-18 0.0 -74.35 0
LeftS091382 -1.2345 -15.4102 5.109e-17 3.924e-17 1.658e-17 0.0 -73.13 1
LeftS091383 -1.1667 -15.5648 1.095e-16 8.673e-17 3.765e-17 -0.001 -74.34 0
LeftS091384 -1.1547 -15.578 7.261e-18 1.343e-17 3.489e-17 -0.0 -74.41 0
LeftS091385 -1.2419 -15.4122 4.528e-17 3.54e-17 1.567e-17 -0.0 -73.05 1
LeftS091386 -1.158 -15.5772 1.771e-19 2.059e-19 2.013e-19 -0.0 -74.32 0
LeftS091387 -1.1581 -15.5682 3.826e-18 7.425e-18 2.143e-17 0.0 -74.48 0
