Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
LeftS003456 114.943 104.0951 9.404e-19 8.569e-19 4.986e-19 -0.001 -125.81 0
LeftS003457 114.9511 104.0581 1.175e-20 1.5170000000000002e-20 1.8710000000000003e-20 -0.001 -125.7 0
LeftS003463 115.041 103.9133 3.408e-20 3.81e-20 3.5790000000000004e-20 0.001 -128.04 0
LeftS003468 114.9682 104.0491 7.154000000000001e-20 8.157000000000001e-20 7.827000000000001e-20 -0.001 -126.76 0
LeftS003472 114.9652 104.0346 3.546e-20 4.2120000000000006e-20 4.145e-20 -0.0 -127.33 0
LeftS003473 114.9703 104.0428 4.69e-19 4.751e-19 3.493e-19 0.0 -126.89 0
LeftS003474 114.9665 104.0423 3.3710000000000004e-20 4.085e-20 4.4270000000000005e-20 -0.001 -125.24 0
LeftS003476 114.965 104.0157 2.0850000000000003e-20 2.649e-20 3.169e-20 -0.0 -127.3 0
LeftS003481 114.9437 104.0637 1.859e-20 2.2850000000000003e-20 2.4750000000000003e-20 0.0 -126.08 0
LeftS003483 114.968 104.0434 2.615e-15 2.019e-15 8.797e-16 -0.0 -126.73 0
LeftS003484 114.9734 104.0133 1.31e-18 2.814e-18 9.669e-18 -0.0 -127.42 0
LeftS003486 114.9561 104.0362 1.929e-20 2.207e-20 2.117e-20 0.001 -126.91 0
LeftS003494 114.977 104.0163 6.454000000000001e-20 7.026e-20 5.885e-20 0.0 -128.03 0
LeftS003501 114.9808 104.0399 2.005e-18 1.769e-18 1.009e-18 -0.0 -127.31 0
LeftS003503 114.9712 104.0252 3.058e-20 3.816e-20 4.401e-20 0.0 -127.58 0
LeftS003505 114.9616 104.0516 8.769e-20 9.621000000000001e-20 8.685000000000002e-20 0.001 -126.51 0
LeftS003506 114.966 104.0342 1.8780000000000003e-20 2.326e-20 2.683e-20 -0.001 -127.5 0
LeftS003508 114.9528 104.0535 6.376e-20 7.15e-20 6.544e-20 -0.0 -126.09 0
LeftS003510 114.9313 104.019 1.536e-18 2.339e-18 4.04e-18 -0.001 -127.27 0
LeftS003511 114.9746 104.0702 1.236e-19 1.314e-19 1.08e-19 -0.0 -125.62 0
LeftS003512 114.9692 104.0474 9.259e-19 8.65e-19 5.345e-19 0.001 -126.76 0
LeftS003515 114.9737 104.0076 2.745e-18 2.389e-18 1.299e-18 0.0 -128.14 0
LeftS003517 114.9574 104.0431 1.065e-17 8.484e-18 3.878e-18 -0.0 -126.64 1
LeftS003520 114.9741 104.0489 3.458e-18 8.075e-18 3.408e-17 -0.0 -126.32 0
LeftS003522 114.9742 104.0261 2.685e-14 2.562e-14 1.655e-14 0.0 -127.98 1
LeftS003523 114.9834 104.0725 3.897e-19 3.89e-19 2.831e-19 -0.0 -125.68 0
LeftS003524 114.9894 104.0183 1.899e-17 1.443e-17 6.123e-18 0.0 -127.7 1
LeftS003527 114.9242 104.0767 9.518e-17 6.904e-17 2.626e-17 -0.0 -125.65 0
LeftS003528 114.9474 104.0352 4.419e-14 3.164e-14 1.201e-14 -0.001 -126.76 0
