Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS059996 249.368 71.0632 2.75e-17 7.014e-17 3.561e-16 0.001 -79.73 0
RightS059997 249.3673 71.0867 4.671e-19 5.148e-19 4.656e-19 -0.0 -79.77 0
RightS059998 249.3736 71.1013 9.053e-14 6.221e-14 2.116e-14 -0.001 -79.93 0
RightS059999 249.3484 71.1262 8.229e-19 8.85e-19 7.358e-19 -0.001 -79.73 0
RightS060002 249.3721 71.1285 9.039e-18 1.574e-17 3.693e-17 -0.0 -79.84 0
RightS060003 249.7342 70.7872 8.116e-16 5.678e-16 1.995e-16 -0.0 -78.69 0
RightS060004 249.3759 71.1239 5.39e-16 3.972e-16 1.564e-16 -0.0 -79.82 0
RightS060006 249.7455 70.7433 8.815e-18 7.415e-18 3.919e-18 0.001 -78.72 0
RightS060007 249.718 70.7506 1.193e-17 1.013e-17 5.369e-18 0.0 -78.77 0
RightS060008 249.4319 71.1979 1.599e-16 1.151e-16 4.336e-17 -0.0 -79.79 0
RightS060009 249.7132 70.7693 1.314e-17 1.129e-17 6.17e-18 0.0 -78.66 0
RightS060010 249.7152 70.7454 4.126e-18 8.07e-18 2.329e-17 -0.001 -78.66 0
RightS060011 249.6937 70.7228 5.355e-18 4.974e-18 3.067e-18 0.0 -78.78 0
RightS060013 249.6853 70.6937 1.311e-17 1.157e-17 6.364e-18 -0.0 -78.6 0
RightS060014 249.6692 70.759 1.763e-17 1.429e-17 6.834e-18 0.0 -78.7 0
RightS060016 249.4926 71.2243 3.066e-19 3.341e-19 2.857e-19 -0.001 -79.78 0
RightS060017 249.6409 70.7287 1.381e-13 9.43e-14 3.166e-14 0.001 -78.73 0
RightS060018 249.6335 70.7256 5.499e-19 5.743e-19 4.53e-19 0.001 -78.75 0
RightS060019 249.6315 70.69 8.896e-19 8.928e-19 6.51e-19 0.0 -78.77 0
RightS060020 249.5296 71.21 1.55e-18 1.509e-18 1.047e-18 0.0 -79.75 0
RightS060021 249.5999 70.725 1.92e-18 1.873e-18 1.297e-18 0.0 -78.82 0
RightS060022 249.5457 71.2157 5.657e-19 6.069e-19 5.043e-19 0.001 -79.75 0
RightS060024 249.5665 71.2184 1.5620000000000002e-20 2.221e-20 3.327e-20 0.0 -79.7 0
RightS060025 249.5791 71.2138 1.201e-17 1.143e-17 7.456e-18 -0.001 -79.69 0
RightS060026 249.5909 71.251 3.325e-16 2.367e-16 8.399e-17 0.001 -79.63 0
RightS060027 249.5496 70.7163 6.99e-19 7.416e-19 5.9e-19 0.0 -78.86 0
RightS060028 249.5361 70.7155 1.84e-18 1.762e-18 1.163e-18 0.001 -78.95 0
RightS060029 249.6153 71.2508 2.917e-18 2.538e-18 1.348e-18 -0.001 -79.66 0
RightS060030 249.5307 70.6783 2.848e-19 3.307e-19 3.237e-19 0.0 -78.91 0
RightS060031 249.6319 71.1958 1.1700000000000002e-20 1.82e-20 3.237e-20 0.0 -79.68 0
RightS060032 249.4815 70.7216 8.174e-18 7.109e-18 3.833e-18 0.0 -78.97 0
RightS060033 249.4932 70.7547 6.053e-17 4.653e-17 1.984e-17 0.0 -79.05 1
RightS060034 249.6764 71.1885 2.376e-20 3.328e-20 4.919e-20 0.001 -79.56 0
RightS060036 249.6865 71.1951 4.891e-19 5.221e-19 4.409e-19 -0.0 -79.46 0
RightS060037 249.7101 71.1921 5.779e-18 1.079e-17 2.801e-17 0.0 -79.52 0
RightS060038 249.7087 71.1494 6.263e-17 4.644e-17 1.928e-17 -0.0 -79.47 0
RightS060039 249.7029 71.1842 1.032e-20 1.6340000000000002e-20 3.121e-20 -0.0 -79.52 0
RightS060040 249.7356 71.163 9.189e-18 8.429e-18 5.094e-18 0.0 -79.43 0
RightS060041 249.4094 70.7652 1.847e-18 1.814e-18 1.259e-18 -0.0 -79.16 0
RightS060042 249.6829 71.1581 1.736e-13 1.212e-13 4.321e-14 -0.0 -79.39 0
RightS060043 249.3838 70.7903 5.937e-19 6.449e-19 5.285e-19 0.0 -79.26 0
RightS060044 249.3962 70.7911 6.24e-19 6.745e-19 5.533e-19 -0.0 -79.28 0
RightS060045 249.7976 71.1758 2.338e-20 3.4120000000000005e-20 5.2540000000000006e-20 -0.0 -79.28 0
RightS060046 249.3498 70.7961 4.775e-19 5.19e-19 4.403e-19 0.001 -79.28 0
RightS060047 249.3274 70.8081 1.711e-16 1.248e-16 4.822e-17 0.001 -79.32 0
RightS060048 249.3438 70.8049 2.302e-19 2.738e-19 2.733e-19 -0.0 -79.29 0
RightS060050 249.7971 71.0714 9.221e-16 6.324e-16 2.111e-16 0.001 -79.29 0
RightS060051 249.8407 71.0904 6.222e-16 4.405e-16 1.607e-16 0.001 -79.11 0
RightS060052 249.8011 71.0774 1.15e-16 8.447e-17 3.252e-17 -0.001 -79.08 0
RightS060054 249.344 70.8616 3.739e-16 2.841e-16 1.139e-16 0.0 -79.38 0
RightS060055 249.8222 71.0547 4.299e-20 5.969e-20 8.467e-20 0.0 -79.12 0
RightS060056 249.3038 70.8903 6.017e-18 5.333e-18 2.977e-18 0.001 -79.6 0
RightS060057 249.8422 71.0256 5.456e-18 1.044e-17 2.944e-17 0.0 -79.0 0
RightS060058 249.3265 70.9146 4.503e-18 4.059e-18 2.388e-18 0.001 -79.5 0
RightS060059 249.8795 71.008 1.319e-13 9e-14 3.087e-14 -0.0 -79.11 0
RightS060060 249.8363 70.995 2.028e-18 1.982e-18 1.386e-18 0.0 -78.99 0
RightS060061 249.2788 70.9412 4.761e-17 3.521e-17 1.377e-17 0.001 -79.45 0
RightS060063 249.8954 70.9614 5.281e-18 8.401e-18 1.58e-17 -0.0 -78.97 0
RightS060064 249.8629 70.9498 3.368e-17 2.783e-17 1.367e-17 -0.0 -78.92 0
