Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS010918 280.1159 86.5998 2.322e-19 2.364e-19 1.786e-19 -0.001 -143.48 0
RightS010922 280.1306 86.6042 6.187e-19 6.009e-19 4.236e-19 -0.001 -144.01 0
RightS010924 280.1174 86.617 1.317e-18 2.3e-18 5.488e-18 -0.001 -144.84 0
RightS010927 280.1196 86.5852 4.7770000000000007e-20 5.375e-20 4.9160000000000006e-20 0.001 -143.43 0
RightS010928 280.1111 86.758 4.2460000000000006e-20 4.886e-20 4.6390000000000007e-20 0.001 -146.01 0
RightS010929 280.1196 86.6329 5.95e-20 6.782000000000001e-20 6.39e-20 -0.001 -145.5 0
RightS010936 280.12 86.6332 1.213e-20 1.7020000000000003e-20 2.4340000000000003e-20 0.001 -145.85 0
RightS010938 280.1174 86.6263 3.627e-20 4.279e-20 4.174e-20 -0.0 -145.79 0
RightS010943 280.1131 86.6197 2.517e-18 5.344e-18 1.798e-17 -0.001 -145.01 0
RightS010948 280.1211 86.645 5.937000000000001e-20 6.889000000000001e-20 6.666e-20 0.0 -145.54 0
RightS010950 280.1271 86.5904 5.096e-19 4.793e-19 3.07e-19 -0.0 -144.04 0
RightS010951 280.135 86.5812 6.725e-14 5.129e-14 2.168e-14 -0.001 -143.78 1
RightS010954 280.1075 86.5136 2.254e-19 2.257e-19 1.678e-19 0.001 -143.54 0
RightS010956 280.1243 86.6271 2.767e-18 4.33e-18 7.765e-18 0.001 -145.83 0
RightS010957 280.1145 86.6435 6.094000000000001e-20 7.072000000000001e-20 6.779000000000001e-20 -0.0 -145.43 0
RightS010959 280.1115 86.5856 1.768e-18 3.247e-18 8.144e-18 0.0 -143.77 0
RightS010970 280.1122 86.6011 6.567e-19 6.148e-19 3.881e-19 0.0 -144.35 0
RightS010971 280.1165 86.6153 7.695e-19 7.188e-19 4.454e-19 0.0 -143.67 0
RightS010974 280.1119 86.613 3.4760000000000003e-20 4.27e-20 4.773e-20 -0.0 -143.98 0
RightS010978 280.1058 86.591 1.563e-19 1.604e-19 1.223e-19 0.0 -143.86 0
RightS010980 280.1166 86.5772 5.121e-20 5.933000000000001e-20 5.781000000000001e-20 -0.0 -143.71 0
RightS010983 280.1322 86.5836 1.67e-20 2.1270000000000003e-20 2.5850000000000004e-20 0.0 -143.74 0
RightS010985 280.1143 86.5921 9.847e-14 8.274e-14 4.244e-14 -0.0 -143.51 1
RightS010987 280.1002 86.6467 1.143e-20 1.542e-20 2.07e-20 -0.001 -145.47 0
RightS010996 280.1107 86.6209 7.016000000000001e-20 7.667e-20 6.737000000000001e-20 -0.0 -144.81 0
RightS010997 280.1192 86.8131 2.429e-18 2.169e-18 1.25e-18 -0.0 -145.92 0
RightS011001 280.1192 86.5977 2.374e-19 2.385e-19 1.802e-19 0.0 -143.51 0
RightS011002 280.1119 86.6076 1.17e-18 1.08e-18 6.566e-19 -0.001 -143.56 0
RightS011003 280.1393 86.5955 2.606e-19 2.69e-19 2.022e-19 -0.0 -144.36 0
RightS011005 280.124 86.6285 1.7370000000000002e-20 2.469e-20 3.5150000000000005e-20 -0.0 -145.44 0
RightS011006 280.1301 86.7252 2.717e-18 2.194e-18 1.025e-18 -0.0 -145.73 0
RightS011007 280.1245 86.6182 1.362e-19 1.463e-19 1.201e-19 -0.0 -145.06 0
RightS011009 280.121 86.6118 4.766e-20 5.494e-20 5.465000000000001e-20 0.0 -144.37 0
RightS011010 280.1206 86.6168 1.5300000000000002e-20 2.105e-20 2.8940000000000005e-20 -0.001 -145.71 0
RightS011012 280.1189 86.6283 8.707000000000001e-20 9.845000000000001e-20 9.194e-20 -0.0 -145.21 0
RightS011013 280.1292 86.6439 7.787e-19 1.186e-18 2.018e-18 0.001 -145.31 0
RightS011020 280.1182 86.6399 3.042e-20 3.711e-20 4.0120000000000005e-20 -0.0 -145.9 0
RightS011022 280.1375 86.5206 7.793e-20 8.862e-20 8.43e-20 0.0 -143.61 0
RightS011027 280.098 86.5264 9.104000000000001e-20 1.01e-19 9.075e-20 0.0 -143.9 0
RightS011028 280.1269 86.6204 9.585e-19 1.648e-18 3.571e-18 -0.0 -144.86 0
RightS011036 280.1003 86.4818 4.2870000000000006e-20 4.9220000000000007e-20 4.897e-20 -0.0 -143.6 0
RightS011047 280.1138 86.6072 2.931e-14 1.967e-14 6.724e-15 -0.0 -143.58 0
RightS011053 280.1247 86.6157 2.308e-20 2.9100000000000003e-20 3.3e-20 -0.001 -143.56 0
RightS011054 280.1132 86.6163 1.943e-20 2.5130000000000003e-20 3.138e-20 -0.0 -144.69 0
RightS011056 280.1054 86.6641 2.508e-20 3.059e-20 3.148e-20 0.0 -145.7 0
RightS011062 280.1238 86.6175 1.447e-19 1.499e-19 1.134e-19 -0.0 -145.58 0
RightS011064 280.1519 86.7017 1.091e-19 1.193e-19 1.055e-19 -0.0 -145.29 0
RightS011071 280.13 86.6365 9.504e-19 8.494e-19 4.891e-19 0.0 -145.24 0
RightS011073 280.1312 86.6125 7.811000000000001e-20 8.292e-20 7.001e-20 0.001 -144.57 0
RightS011078 280.1142 86.6207 3.436e-20 4.181e-20 4.459e-20 -0.0 -145.5 0
