Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS057952 -14.3474 12.2652 1.638e-17 2.933e-17 6.718e-17 -0.0 -79.29 0
RightS057953 -14.3475 12.2668 5.028e-13 3.985e-13 1.799e-13 0.001 -79.26 1
RightS057954 -14.3689 12.5887 8.762e-18 1.295e-17 2.082e-17 0.0 -82.18 0
RightS057955 -14.3456 12.2677 1.174e-17 1.013e-17 5.526e-18 -0.0 -79.33 0
RightS057956 -14.3441 12.265 1.683e-17 1.398e-17 6.948e-18 -0.0 -79.34 0
RightS057957 -14.3438 12.2766 3.683e-13 3.145e-13 1.62e-13 0.001 -79.39 1
RightS057958 -14.3454 12.2793 3.936e-17 3.049e-17 1.304e-17 0.0 -79.44 1
RightS057959 -14.3437 12.2775 2.383e-16 1.722e-16 6.403e-17 0.0 -79.51 0
RightS057960 -14.3693 12.5595 3.598e-13 2.648e-13 1.054e-13 0.0 -81.89 0
RightS057961 -14.3685 12.5678 2.143e-13 1.509e-13 5.324e-14 -0.0 -81.89 0
RightS057962 -14.369 12.5548 1.737e-16 1.28e-16 5.145e-17 0.0 -81.77 0
RightS057963 -14.3467 12.329 2.721e-18 2.661e-18 1.775e-18 0.001 -79.87 0
RightS057964 -14.3449 12.3264 2.789e-17 2.35e-17 1.198e-17 0.001 -79.9 0
RightS057965 -14.346 12.3451 7.64e-16 5.647e-16 2.188e-16 -0.001 -80.08 0
RightS057966 -14.3667 12.5074 3.43e-17 2.838e-17 1.419e-17 0.0 -81.36 0
RightS057967 -14.3474 12.371 1.445e-13 9.851e-14 3.371e-14 -0.001 -80.27 0
RightS057968 -14.3468 12.384 7.556e-18 6.84e-18 4.071e-18 -0.0 -80.41 0
RightS057969 -14.368 12.4679 2.411e-15 1.692e-15 5.86e-16 0.001 -81.04 0
RightS057970 -14.3499 12.41 2.933e-16 2.086e-16 7.918e-17 0.001 -80.58 0
RightS057971 -14.3485 12.4332 1.058e-17 1.972e-17 5.33e-17 0.0 -80.77 0
RightS057972 -14.3507 12.4477 3.712e-16 2.646e-16 9.704e-17 -0.0 -80.87 0
RightS057973 -14.363 12.3979 3.314e-18 3.047e-18 1.844e-18 -0.0 -80.51 0
RightS057974 -14.3622 12.3815 1.563e-18 2.604e-18 5.492e-18 -0.0 -80.41 0
RightS057975 -14.3612 12.3666 2.064e-16 1.592e-16 6.735e-17 -0.001 -80.26 0
RightS057976 -14.3634 12.3434 1.411e-15 9.721e-16 3.383e-16 -0.0 -80.16 0
RightS057977 -14.3604 12.3311 4.538e-18 9.257e-18 2.929e-17 0.0 -80.03 0
RightS057978 -14.3545 12.5429 8.123e-18 7.032e-18 3.839e-18 0.001 -81.47 0
RightS057979 -14.3574 12.554 1.066e-16 7.951e-17 3.106e-17 -0.0 -81.58 0
RightS057980 -14.3567 12.298 6.863e-17 5.297e-17 2.345e-17 0.0 -79.81 1
RightS057981 -14.3594 12.5877 4.545e-16 3.23e-16 1.188e-16 0.0 -81.8 0
RightS057982 -14.3612 12.6042 2.085e-16 1.577e-16 6.607e-17 0.001 -81.84 0
RightS057983 -14.3539 12.2595 2.34e-17 1.832e-17 8.083e-18 0.001 -79.54 0
RightS057984 -14.3638 12.6131 3.08e-18 3.166e-18 2.336e-18 -0.0 -82.0 0
RightS057985 -14.3631 12.6304 8.086e-20 1.032e-19 1.236e-19 0.002 -82.04 0
RightS057986 -14.3486 12.2262 9.192e-17 7.153e-17 3.111e-17 -0.0 -79.4 1
RightS057987 -14.3665 12.6377 3.08e-16 2.206e-16 8.127e-17 0.0 -82.12 0
RightS057988 -14.3494 12.2115 1.196e-16 8.848e-17 3.487e-17 -0.0 -79.35 0
RightS057989 -14.3656 12.6399 2.131e-16 1.517e-16 5.649e-17 -0.001 -82.13 0
RightS057990 -14.368 12.6602 3.36e-17 2.644e-17 1.211e-17 -0.0 -82.15 0
RightS057991 -14.3439 12.2114 1.54e-13 1.033e-13 3.506e-14 0.0 -79.35 0
RightS057992 -14.3427 12.2061 1.293e-16 9.552e-17 3.635e-17 -0.0 -79.37 0
RightS057993 -14.3417 12.2127 7.026e-17 5.346e-17 2.217e-17 0.0 -79.38 1
RightS057994 -14.3741 12.6565 1.068e-16 7.825e-17 3.081e-17 0.0 -82.06 0
RightS057995 -14.3416 12.2097 3.842e-16 2.733e-16 1.029e-16 0.0 -79.47 0
