Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
LeftS000868 19.9742 -11.0306 1.453e-19 1.484e-19 1.105e-19 0.0 -128.87 0
LeftS000869 19.8125 -10.8767 2.689e-14 1.941e-14 7.243e-15 -0.001 -130.06 0
LeftS000872 19.9645 -10.9126 2.1920000000000003e-20 2.707e-20 2.995e-20 0.0 -130.27 0
LeftS000875 20.0989 -10.9146 1.895e-19 1.932e-19 1.464e-19 0.001 -130.11 0
LeftS000878 20.1101 -11.0071 3.045e-14 2.106e-14 7.502e-15 0.001 -128.88 0
LeftS000883 19.9926 -10.8678 9.239e-19 2.096e-18 8.486e-18 0.001 -130.09 0
LeftS000886 19.9282 -10.7933 6.923e-19 1.027e-18 1.651e-18 -0.0 -129.93 0
LeftS000888 19.7379 -11.1038 2.3e-14 1.643e-14 6.034e-15 -0.0 -129.24 0
LeftS000894 19.8363 -10.9812 8.376e-20 9.206e-20 7.932000000000001e-20 -0.0 -128.88 0
LeftS000895 19.83 -11.0145 2.536e-19 2.561e-19 1.923e-19 0.001 -129.54 0
LeftS000897 19.9767 -10.8685 1.562e-19 1.63e-19 1.276e-19 0.0 -129.65 0
LeftS000902 19.981 -11.057 1.509e-18 2.642e-18 6.288e-18 0.0 -129.66 0
LeftS000904 19.8938 -10.9744 1.228e-18 1.094e-18 6.286e-19 -0.0 -130.42 0
LeftS000915 20.0288 -11.0469 8.636e-19 1.895e-18 6.915e-18 -0.001 -128.92 0
LeftS000921 19.9981 -10.8926 9.219e-20 1.015e-19 8.751000000000001e-20 -0.0 -129.88 0
LeftS000924 19.9867 -11.0668 3.463e-19 3.247e-19 2.004e-19 -0.0 -129.95 0
LeftS000925 20.024 -11.0441 1.656e-19 1.65e-19 1.213e-19 0.0 -129.78 0
LeftS000926 19.9911 -10.8875 6.942e-20 7.872000000000001e-20 7.48e-20 -0.001 -129.08 0
LeftS000934 19.8881 -10.8751 6.851e-15 4.54e-15 1.466e-15 0.001 -130.18 0
LeftS000938 19.9667 -10.9642 6.212e-20 7.360000000000001e-20 7.595e-20 0.001 -129.15 0
LeftS000948 19.9582 -10.9514 1.731e-14 2.017e-14 2.087e-14 -0.001 -128.97 0
LeftS000958 20.062 -10.8773 1.207e-20 1.6330000000000003e-20 2.252e-20 -0.001 -129.11 0
LeftS000959 19.8881 -10.8467 5.572e-20 6.479e-20 6.133e-20 0.001 -129.57 0
LeftS000961 19.8267 -10.8681 1.003e-18 1.722e-18 3.749e-18 0.0 -130.12 0
LeftS000962 19.9307 -10.9519 5.335e-19 1.038e-18 2.953e-18 -0.0 -129.64 0
