Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
BottomS066074 265.535 138.7424 4.239e-18 7.698e-18 1.936e-17 -0.001 -96.15 0
BottomS066075 265.5528 138.7367 8.648000000000001e-20 1.035e-19 1.107e-19 -0.0 -96.1 0
BottomS066076 265.5534 138.7373 2.148e-18 4.468e-18 1.464e-17 -0.0 -96.12 0
BottomS066077 265.5408 138.7529 1.261e-18 1.181e-18 7.381e-19 -0.001 -96.16 0
BottomS066079 265.5685 138.7058 5.386e-18 4.981e-18 2.969e-18 0.001 -95.96 0
BottomS066080 265.5605 138.7034 1.538e-17 1.268e-17 6.149e-18 0.001 -95.97 0
BottomS066081 265.5587 138.7062 1.827e-20 2.477e-20 3.382e-20 0.0 -95.95 0
BottomS066082 265.2827 138.7848 1.775e-19 2.02e-19 1.932e-19 -0.0 -96.44 0
BottomS066083 265.2845 138.7782 3.81e-18 6.977e-18 1.814e-17 0.0 -96.4 0
BottomS066084 265.5629 138.6852 6.479e-14 5.088e-14 2.236e-14 -0.001 -95.87 0
BottomS066085 265.2686 138.8126 2.31e-19 2.568e-19 2.324e-19 0.001 -96.53 0
BottomS066086 265.5415 138.6925 8.429e-18 7.493e-18 4.278e-18 0.0 -95.84 0
BottomS066087 265.2724 138.8298 2.057e-18 1.94e-18 1.237e-18 0.0 -96.6 0
BottomS066088 265.2851 138.8216 3.771e-18 3.573e-18 2.293e-18 0.001 -96.65 0
BottomS066089 265.2833 138.8392 4.787e-18 7.192e-18 1.196e-17 0.0 -96.69 0
BottomS066090 265.5947 138.62 2.281e-19 2.644e-19 2.515e-19 -0.0 -95.7 0
BottomS066091 265.2708 138.8521 1.682e-17 4.093e-17 1.819e-16 0.0 -96.72 0
BottomS066092 265.2919 138.8462 1.509e-17 1.174e-17 5.334e-18 -0.0 -96.77 0
BottomS066093 265.5736 138.6073 5.496e-18 4.527e-18 2.289e-18 0.0 -95.59 0
BottomS066094 265.2812 138.8737 7.25e-17 5.479e-17 2.253e-17 0.0 -96.78 1
BottomS066095 265.299 138.8694 4.7e-18 9.117e-18 2.665e-17 0.001 -96.85 0
BottomS066096 265.2743 138.8926 2.696e-17 2.174e-17 1.031e-17 -0.001 -96.85 0
BottomS066097 265.5556 138.601 1.8920000000000003e-20 2.734e-20 4.166e-20 0.001 -95.51 0
BottomS066099 265.2746 138.9222 5.659e-18 1.12e-17 3.398e-17 -0.001 -96.86 0
BottomS066100 265.5314 138.5937 3.954e-19 4.234e-19 3.442e-19 0.001 -95.44 0
BottomS066102 265.5367 138.5562 4.135e-17 3.373e-17 1.623e-17 -0.0 -95.37 0
BottomS066103 265.308 138.9347 8.477e-19 8.417e-19 5.95e-19 0.0 -97.01 0
BottomS066104 265.2987 138.9421 2.626e-17 2.029e-17 8.435e-18 -0.0 -97.03 0
BottomS066105 265.3144 138.9356 7.515e-18 6.056e-18 2.913e-18 0.001 -97.07 0
BottomS066106 265.5316 138.5171 3.5020000000000005e-20 4.74e-20 6.368000000000001e-20 -0.001 -95.31 0
BottomS066108 265.3015 138.9906 6.331e-17 5.047e-17 2.267e-17 0.001 -97.05 1
BottomS066109 265.3349 138.9796 2.635e-18 4.759e-18 1.153e-17 0.001 -97.16 0
BottomS066110 265.5005 138.5286 1.463e-13 1.221e-13 5.955e-14 -0.0 -95.27 1
BottomS066111 265.5099 138.4955 4.44e-19 4.405e-19 3.286e-19 -0.0 -95.25 0
BottomS066112 258.9615 136.196 1.01e-19 1.16e-19 1.136e-19 -0.0 -98.4 0
BottomS066118 258.8958 136.1486 7.5e-19 7.853e-19 6.145e-19 0.001 -99.2 0
BottomS066119 258.8538 136.0707 7.915e-18 1.011e-17 1.196e-17 0.001 -99.57 0
BottomS066120 259.018 136.0906 1.397e-20 2.011e-20 3.1350000000000006e-20 -0.001 -98.2 0
BottomS066121 258.8788 136.2012 1.762e-19 2.089e-19 2.155e-19 0.0 -98.78 0
BottomS066133 258.8626 136.1355 4.063e-19 4.55e-19 3.954e-19 0.0 -99.35 0
BottomS066137 258.9901 136.123 3.837e-18 3.433e-18 2.001e-18 0.0 -97.77 0
BottomS066140 258.6252 136.0794 2.234e-19 2.514e-19 2.408e-19 0.0 -99.52 0
BottomS066141 258.9725 136.1682 5.1720000000000005e-20 6.282e-20 6.773e-20 0.0 -98.27 0
BottomS066143 259.0107 136.1801 1.4e-13 1.191e-13 6.096e-14 -0.0 -97.93 1
BottomS066148 259.1253 136.18 1.059e-18 1.821e-18 4.014e-18 -0.001 -97.49 0
BottomS066149 258.7691 136.0801 6.267e-19 6.406e-19 4.649e-19 0.001 -99.55 0
BottomS066150 259.0621 136.2209 2.849e-19 3.348e-19 3.269e-19 -0.0 -97.85 0
BottomS066153 258.9432 136.121 4.643e-19 5.13e-19 4.598e-19 -0.0 -99.27 0
BottomS066158 258.907 136.0856 1.758e-18 1.647e-18 1.094e-18 -0.0 -99.45 0
BottomS066159 259.116 136.1382 3.316e-19 3.583e-19 3.057e-19 0.001 -97.46 0
BottomS066162 258.8561 136.2157 1.13e-18 1.896e-18 3.922e-18 0.0 -98.82 0
BottomS066163 259.277 135.9165 2.127e-19 2.355e-19 2.127e-19 0.0 -98.29 0
BottomS066164 259.225 136.1811 6.399e-20 7.715000000000001e-20 8.395000000000002e-20 0.001 -97.46 0
BottomS066165 258.8669 136.1147 1.047e-17 8.803e-18 4.549e-18 -0.001 -99.58 0
BottomS066170 259.2696 136.0356 5.387e-19 6.006e-19 5.456e-19 -0.0 -97.83 0
BottomS066173 259.1977 136.1548 3.7150000000000006e-20 4.913e-20 6.271e-20 0.0 -97.58 0
BottomS066182 258.829 136.1042 1.5470000000000003e-20 2.3100000000000003e-20 3.903e-20 0.0 -99.69 0
BottomS066186 258.9968 136.1328 6.654e-19 7.206e-19 5.933e-19 -0.0 -97.87 0
BottomS066188 258.9655 136.2221 8.459000000000001e-20 1.045e-19 1.185e-19 -0.0 -98.36 0
BottomS066193 258.9157 136.1127 1.909e-18 1.846e-18 1.204e-18 -0.0 -99.42 0
BottomS066194 258.9282 136.0967 8.359e-19 8.258e-19 5.86e-19 0.0 -99.3 0
