Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS076861 2.7086 -4.7641 1.777e-16 1.287e-16 4.85e-17 -0.001 -53.2 0
RightS076862 2.7078 -4.7707 7.769e-19 7.567e-19 5.064e-19 0.001 -53.26 0
RightS076863 2.7037 -4.7741 3.221e-16 2.236e-16 7.468e-17 -0.0 -53.23 0
RightS076864 2.6985 -4.7737 1.08e-17 8.519e-18 3.953e-18 -0.001 -53.31 0
RightS076865 2.6964 -4.7777 8.069e-17 5.914e-17 2.281e-17 -0.0 -53.28 0
RightS076867 2.6597 -4.5693 6.183e-19 1.041e-18 2.245e-18 -0.001 -50.75 0
RightS076868 2.6849 -4.7705 1.983e-17 1.589e-17 7.093e-18 -0.0 -53.26 1
RightS076869 2.6707 -4.576 5.005e-16 3.545e-16 1.274e-16 0.0 -50.81 0
RightS076870 2.6712 -4.5692 2.174e-18 1.961e-18 1.15e-18 0.001 -50.88 0
RightS076871 2.6779 -4.5758 7.997e-18 6.732e-18 3.567e-18 0.0 -50.88 0
RightS076872 2.6668 -4.7698 5.001e-14 3.43e-14 1.203e-14 0.0 -53.03 0
RightS076873 2.6898 -4.5829 8.493e-18 6.797e-18 3.043e-18 0.001 -51.09 0
RightS076874 2.6594 -4.7609 1.775e-18 1.648e-18 9.939e-19 -0.0 -52.91 0
RightS076875 2.6978 -4.594 1.569e-16 1.14e-16 4.31e-17 -0.0 -51.2 0
RightS076876 2.6511 -4.7454 2.193e-18 3.614e-18 7.413e-18 -0.0 -52.74 0
RightS076877 2.6443 -4.7394 8.418e-17 6.197e-17 2.512e-17 -0.0 -52.67 0
RightS076878 2.6428 -4.7307 4.826e-17 3.667e-17 1.537e-17 0.001 -52.55 1
RightS076879 2.6358 -4.7241 8.567e-19 8.165e-19 5.351e-19 0.001 -52.46 0
RightS076880 2.6318 -4.716 9.519e-19 9.67e-19 7.005e-19 0.0 -52.39 0
RightS076881 2.6323 -4.7044 2.985e-17 2.342e-17 1.015e-17 -0.0 -52.21 1
RightS076882 2.723 -4.6533 2.369e-20 3.2680000000000004e-20 4.548e-20 -0.0 -51.91 0
RightS076883 2.6217 -4.687 2.198e-14 1.479e-14 4.83e-15 -0.0 -52.05 0
RightS076885 2.6195 -4.6652 4.924e-17 3.599e-17 1.381e-17 -0.0 -51.81 0
RightS076886 2.6171 -4.6558 2.055e-17 1.52e-17 6.163e-18 0.0 -51.65 0
RightS076887 2.6145 -4.6456 1.037e-16 7.73e-17 3.211e-17 0.0 -51.61 0
RightS076888 2.6127 -4.6396 3.787e-16 2.639e-16 9.293e-17 -0.0 -51.55 0
RightS076889 2.6131 -4.6202 2.264e-18 2.077e-18 1.278e-18 0.001 -51.36 0
RightS076890 2.7342 -4.7395 2.631e-16 1.779e-16 5.962e-17 0.0 -52.77 0
RightS076891 2.6154 -4.6016 3.075e-17 2.292e-17 9.15e-18 -0.001 -51.24 0
RightS076892 2.7376 -4.7644 3.345e-18 5.708e-18 1.259e-17 0.0 -52.82 0
RightS076893 2.731 -4.7609 3.288e-16 2.292e-16 8.28e-17 0.0 -52.92 0
RightS076894 2.6155 -4.5693 2.34e-18 2.063e-18 1.142e-18 0.0 -51.02 0
RightS076895 2.7294 -4.7825 1.572e-16 1.12e-16 3.987e-17 -0.0 -53.06 0
RightS076896 2.626 -4.5678 3.809e-16 2.629e-16 9.045e-17 -0.0 -50.93 0
RightS076897 2.6269 -4.5551 2.62e-16 1.814e-16 6.509e-17 -0.001 -50.87 0
RightS076898 2.7159 -4.7943 1.268e-18 1.157e-18 6.996e-19 -0.0 -53.16 0
RightS076900 2.6757 -4.6672 3.206e-19 3.381e-19 2.737e-19 -0.001 -51.1 0
RightS076901 2.6778 -4.6676 2.686e-18 3.757e-18 5.604e-18 0.001 -51.32 0
RightS076902 2.6683 -4.6834 3.574e-17 2.772e-17 1.161e-17 -0.0 -52.69 1
RightS076903 2.6729 -4.6817 8.023e-18 6.486e-18 3.043e-18 0.0 -52.69 0
RightS076904 2.6723 -4.6805 1.409e-17 1.104e-17 5.063e-18 -0.0 -52.59 0
RightS076905 2.6796 -4.6684 3.667e-17 2.773e-17 1.191e-17 -0.0 -51.57 1
RightS076906 2.6707 -4.6794 1.555e-16 1.121e-16 4.181e-17 0.0 -52.39 0
RightS076907 2.6821 -4.6706 1.665e-19 1.91e-19 1.837e-19 -0.0 -51.73 0
RightS076908 2.67 -4.6778 1.243e-17 2.303e-17 6.021e-17 0.0 -52.18 0
RightS076909 2.6805 -4.6725 3.117e-18 2.69e-18 1.47e-18 0.0 -51.92 0
RightS076910 2.6793 -4.6727 7.433e-18 1.051e-17 1.568e-17 -0.001 -51.94 0
RightS076912 2.6849 -4.675 7.674e-18 1.48e-17 4.124e-17 -0.001 -52.2 0
RightS076913 2.6651 -4.6716 2.276e-20 2.955e-20 3.712e-20 0.0 -51.6 0
RightS076916 2.6659 -4.6689 4.9e-18 7.471e-18 1.292e-17 0.0 -51.35 0
RightS076919 2.6853 -4.6841 1.749e-18 3.379e-18 9.374e-18 0.0 -52.88 0
RightS076920 2.6897 -4.6861 6.633e-18 5.74e-18 3.121e-18 0.001 -52.9 0
RightS076921 2.6867 -4.6838 1.415e-18 1.249e-18 6.741e-19 0.0 -52.85 0
RightS076922 2.6636 -4.6594 6.771e-18 5.739e-18 2.963e-18 -0.001 -50.8 0
RightS076924 2.6857 -4.697 7.258e-19 7.573e-19 6.011e-19 -0.001 -53.27 0
RightS076927 2.687 -4.6981 4.007e-18 7.003e-18 1.669e-17 -0.001 -53.43 0
RightS076928 2.6654 -4.6502 5.618e-19 5.79e-19 4.289e-19 -0.0 -50.53 1
RightS076930 2.6669 -4.6486 6.97e-18 5.855e-18 2.924e-18 0.0 -50.5 0
RightS076932 2.682 -4.7044 9.394e-18 7.874e-18 4.029e-18 0.0 -53.64 0
RightS076933 2.6665 -4.642 2.4510000000000003e-20 3.3720000000000004e-20 4.6050000000000006e-20 0.0 -50.37 0
RightS076934 2.6662 -4.64 2.072e-18 3.275e-18 6.345e-18 0.001 -50.44 0
RightS076935 2.6798 -4.7099 1.477e-17 1.179e-17 5.388e-18 -0.001 -53.59 0
RightS076936 2.6693 -4.641 1.372e-17 1.096e-17 5.139e-18 -0.0 -50.43 0
RightS076938 2.6777 -4.7077 3.935e-17 2.977e-17 1.218e-17 -0.0 -53.62 0
RightS076939 2.6763 -4.7098 6.222e-20 7.753000000000001e-20 8.475000000000001e-20 -0.0 -53.52 0
RightS076940 2.6764 -4.7105 1.491e-17 1.154e-17 4.855e-18 -0.0 -53.43 0
RightS076941 2.6739 -4.7126 1.005e-19 1.172e-19 1.165e-19 0.001 -53.46 0
RightS076942 2.6755 -4.7107 2.245e-17 1.648e-17 6.523e-18 0.001 -53.47 0
RightS076943 2.6743 -4.7105 3.632e-18 3.125e-18 1.66e-18 0.001 -53.47 0
RightS076944 2.6809 -4.6344 2.6620000000000003e-20 3.7570000000000005e-20 5.439000000000001e-20 -0.0 -50.82 0
RightS076945 2.6714 -4.7093 1.063e-13 7.91e-14 3.201e-14 0.0 -53.32 0
