Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
LeftS092244 89.9012 105.4126 2.667e-19 2.969e-19 2.616e-19 0.0 -72.05 0
LeftS092245 89.8989 105.4049 4.191e-17 3.297e-17 1.449e-17 0.0 -72.11 1
LeftS092246 89.9004 105.4032 1.495e-19 1.791e-19 1.899e-19 0.0 -72.1 0
LeftS092247 89.8854 105.4089 9.419e-17 6.939e-17 2.733e-17 0.0 -72.02 0
LeftS092248 89.8676 105.4208 4.278e-18 9.064e-18 3.094e-17 -0.0 -71.96 0
LeftS092249 89.8913 105.4246 7.614000000000001e-20 9.672000000000001e-20 1.155e-19 -0.001 -72.06 0
LeftS092250 89.878 105.4172 1.529e-17 1.266e-17 6.406e-18 0.0 -72.01 0
LeftS092251 89.8885 105.42 5.378e-18 4.653e-18 2.451e-18 0.0 -72.07 0
LeftS092252 89.895 105.4141 3.535e-18 3.233e-18 1.985e-18 0.0 -72.05 0
LeftS092253 89.8313 105.1731 3.941e-19 4.272e-19 3.521e-19 0.0 -72.15 0
LeftS092254 89.8568 105.4304 2.411e-18 4.337e-18 1.071e-17 0.0 -71.94 0
LeftS092255 89.8271 105.1647 1.418e-18 1.376e-18 9.683e-19 0.0 -72.21 0
LeftS092256 89.8258 105.1654 2.907e-17 2.319e-17 1.037e-17 -0.001 -72.2 1
LeftS092257 89.8354 105.4354 1.439e-18 1.387e-18 9.193e-19 0.001 -71.84 0
LeftS092258 89.858 105.4196 3.589e-18 3.438e-18 2.217e-18 0.0 -71.92 0
LeftS092259 89.8454 105.1669 5.231e-19 5.413e-19 4.002e-19 0.0 -72.26 0
LeftS092260 89.849 105.1648 3.218e-18 6.774e-18 2.283e-17 -0.0 -72.27 0
LeftS092261 89.8275 105.4349 4.497e-18 3.906e-18 2.149e-18 0.0 -71.78 0
LeftS092262 89.8447 105.1342 8.708e-18 7.756e-18 4.421e-18 -0.0 -72.22 0
LeftS092263 89.8583 105.1433 1.728e-19 1.877e-19 1.614e-19 0.001 -72.27 0
LeftS092264 89.8206 105.4524 6.062e-17 4.598e-17 1.842e-17 -0.001 -71.8 0
LeftS092265 89.8202 105.4415 3.0730000000000005e-20 3.979e-20 4.814e-20 -0.0 -71.79 0
LeftS092266 89.8103 105.4334 1.004e-18 9.651e-19 6.459e-19 0.001 -71.77 0
LeftS092268 89.7951 105.4451 5.795e-14 3.967e-14 1.313e-14 -0.0 -71.69 0
LeftS092270 89.9062 105.1079 9.89e-18 8.013e-18 3.845e-18 0.0 -72.4 0
LeftS092271 89.9157 105.1132 4.569e-20 6.040000000000001e-20 7.538e-20 -0.0 -72.46 0
LeftS092273 89.8822 105.1291 3.877e-19 4.181e-19 3.638e-19 -0.001 -72.34 0
LeftS092274 89.897 105.1461 1.109e-17 9.067e-18 4.382e-18 0.0 -72.38 0
LeftS092277 89.7627 105.4705 1.101e-17 1.012e-17 5.934e-18 -0.0 -71.71 0
LeftS092278 89.9167 105.1226 1.786e-18 1.627e-18 9.699e-19 -0.0 -72.36 0
LeftS106748 131.8573 87.3807 2.899e-16 5.946e-16 1.82e-15 0.071 -2.98 0
LeftS106749 131.7712 89.3651 5.538e-13 9.983e-13 2.508e-12 0.029 -2.0 0
LeftS106764 67.5864 89.4807 3.204e-15 4.822e-15 8.104e-15 0.052 -2.38 0
LeftS106765 73.8581 88.6454 4.494e-12 3.569e-12 1.663e-12 0.038 -2.33 0
LeftS106772 119.5178 88.992 9.43e-19 2.375e-18 1.168e-17 0.013 -1.74 0
LeftS106780 103.1742 92.4705 7.124e-18 1.63e-17 6.53e-17 0.028 -2.34 0
LeftS106791 124.6308 86.6428 9.713e-16 1.656e-15 3.608e-15 0.045 -2.61 0
LeftS106800 120.7865 86.3977 1.266e-18 4.238e-18 3.854e-17 0.047 -2.7 0
LeftS106801 134.4024 95.3997 2.899e-14 3.909e-14 5.222e-14 0.051 -2.69 0
LeftS106804 83.8085 80.7873 6.004e-17 1.432e-16 6.443e-16 0.09 -2.98 0
LeftS106811 117.3079 91.2178 4.367e-16 6.376e-16 1.028e-15 0.016 -1.88 0
LeftS106816 122.4581 87.232 2.853e-19 7.885e-19 4.909e-18 0.026 -2.05 0
LeftS106862 93.6565 94.4121 1.198e-14 1.528e-14 1.842e-14 0.034 -2.49 0
LeftS106881 89.6137 89.5293 3.086e-17 6.286e-17 2.068e-16 0.022 -2.19 0
LeftS106886 93.5101 82.534 1.98e-16 4.58e-16 1.878e-15 0.098 -3.14 0
LeftS106890 115.0557 87.6567 8.042e-16 1.661e-15 5.482e-15 0.097 -3.23 0
LeftS106904 75.0346 87.4588 9.283e-19 2.868e-18 2.072e-17 0.034 -2.28 0
LeftS106907 127.1281 90.7659 3.95e-19 9.588e-19 4.281e-18 0.011 -1.56 0
LeftS106909 89.1441 90.0094 1.369e-19 3.205e-19 1.323e-18 0.008 -1.84 0
LeftS106922 107.7176 87.3309 1.306e-18 3.835e-18 2.541e-17 0.048 -2.79 0
LeftS106923 117.0153 89.7143 2.865e-14 3.295e-14 3.17e-14 0.021 -2.05 0
LeftS106924 126.621 90.833 5.156e-08 4.487e-08 2.372e-08 0.027 -2.06 1
LeftS106940 130.4742 88.9187 2.407e-16 4.845e-16 1.456e-15 0.071 -3.03 0
LeftS106970 123.696 83.339 1.091e-13 1.162e-13 9.316e-14 0.042 -2.57 0
LeftS106989 130.4997 86.0291 8.026e-15 1.13e-14 1.636e-14 0.045 -2.59 0
LeftS107026 98.9538 96.5007 1.081e-18 3.704e-18 3.516e-17 0.103 -3.3 0
LeftS107027 120.5312 92.2294 1.067e-11 1.824e-11 4.029e-11 0.129 -3.24 0
LeftS107049 62.7006 92.9335 2.676e-16 5.831e-16 2.126e-15 0.084 -2.51 0
LeftS107052 115.7393 91.3164 2.633e-18 7.088e-18 4.075e-17 0.047 -2.75 0
LeftS107067 75.171 90.1811 1.161e-16 3.202e-16 1.89e-15 0.077 -2.77 0
LeftS107076 119.2982 103.2656 4.458e-14 6.191e-14 8.854e-14 0.127 -3.19 0
LeftS107077 114.2115 90.4672 1.543e-17 3.051e-17 8.946e-17 0.016 -1.92 0
LeftS107088 92.7186 102.1576 7.242e-17 1.767e-16 8.076e-16 0.082 -3.11 0
LeftS107100 134.1332 94.8481 2.419e-14 2.821e-14 2.797e-14 0.03 -2.0 0
LeftS107106 128.4225 116.4964 1.34e-14 1.914e-14 2.951e-14 0.06 -2.76 0
LeftS107117 133.9927 107.2307 8.012e-17 1.672e-16 5.412e-16 0.038 -2.28 0
LeftS107128 96.8133 132.0771 1.834e-10 1.484e-10 6.834e-11 0.2 -2.69 0
LeftS107144 125.4808 91.8095 4.956e-16 9.86e-16 2.899e-15 0.063 -3.01 0
LeftS107154 116.4749 72.184 2.096e-11 3.531e-11 7.553e-11 0.107 -3.11 0
LeftS107157 131.9785 98.634 1.538e-07 1.232e-07 5.554e-08 0.055 -2.82 1
LeftS107161 95.572 85.5142 6.612e-17 1.786e-16 9.77e-16 0.101 -3.2 0
LeftS107173 122.078 118.0142 4.116e-18 1.244e-17 8.667e-17 0.055 -2.74 0
LeftS107206 124.2544 74.6134 3.04e-11 2.524e-11 1.219e-11 0.098 -2.99 0
LeftS107216 103.3887 106.7705 7.008e-11 6.15e-11 3.506e-11 0.254 -3.32 0
LeftS107242 134.6247 121.0554 2.091e-16 4.108e-16 1.189e-15 0.043 -2.3 0
LeftS107245 108.2872 58.5866 3.35e-13 3.787e-13 3.389e-13 0.074 -2.66 0
LeftS107255 110.4554 68.3347 1.593e-11 3.242e-11 1.009e-10 0.113 -3.03 0
LeftS107288 133.7161 91.6633 5.793e-12 5.152e-12 3.002e-12 0.073 -2.97 0
LeftS107289 133.7314 91.8607 1.606e-10 1.153e-10 4.278e-11 0.078 -2.98 0
LeftS107290 132.7197 89.7299 1.223e-09 8.475e-10 2.907e-10 0.085 -2.99 0
LeftS107291 126.7198 88.604 1.904e-09 1.295e-09 4.292e-10 0.105 -3.15 0
LeftS107294 121.0032 90.0678 2.805e-10 2.231e-10 1.056e-10 0.183 -3.18 0
LeftS107313 127.8035 89.9194 1.047e-11 8.038e-12 3.408e-12 0.035 -2.3 1
LeftS107314 121.4231 90.1395 1.344e-12 1.234e-12 7.375e-13 0.034 -2.36 0
LeftS107315 116.9994 90.3063 1.206e-11 9.46e-12 4.068e-12 0.036 -2.43 1
LeftS107316 115.2863 89.1579 1.281e-12 1.206e-12 7.829e-13 0.041 -2.58 0
LeftS107317 105.9678 90.0001 1.037e-12 1.009e-12 6.773e-13 0.038 -2.56 0
LeftS107318 102.7894 91.2024 5.588e-13 5.437e-13 3.807e-13 0.043 -2.69 0
LeftS107320 92.0045 89.4387 1.843e-10 1.222e-10 3.78e-11 0.046 -2.66 0
LeftS107322 81.3054 89.3707 6.206e-12 5.244e-12 2.697e-12 0.05 -2.6 0
LeftS107323 67.7601 89.8957 2.385e-11 1.871e-11 8.437e-12 0.055 -2.41 1
LeftS107325 47.6264 90.1842 3.012e-12 2.743e-12 1.644e-12 0.059 -1.88 0
LeftS107341 132.0224 90.839 4.805e-11 3.365e-11 1.187e-11 0.021 -1.71 0
LeftS107342 128.1193 90.2799 5.304e-12 3.95e-12 1.53e-12 0.021 -1.82 0
LeftS107343 123.3821 90.4245 1.934e-13 1.949e-13 1.373e-13 0.021 -1.92 0
LeftS107344 120.2858 89.9995 9.255e-11 6.343e-11 2.192e-11 0.023 -2.03 0
LeftS107345 112.8285 89.7634 1.376e-15 2.277e-15 4.496e-15 0.021 -2.09 0
LeftS107346 108.9355 90.4753 1.234e-12 1.03e-12 5.274e-13 0.023 -2.18 0
LeftS107347 102.882 90.2319 8.894e-13 7.313e-13 3.68e-13 0.023 -2.22 0
LeftS107348 97.2114 90.3264 5.696e-13 8.243e-13 1.276e-12 0.025 -2.25 0
LeftS107349 92.4483 91.2555 7.909e-15 1.02e-14 1.213e-14 0.027 -2.32 0
LeftS107351 78.3186 88.8674 4.45e-13 1.02e-12 4.019e-12 0.027 -2.22 0
LeftS107352 74.0241 89.9499 4.085e-10 2.768e-10 9.283e-11 0.029 -2.18 0
LeftS107354 58.2706 89.6386 3.606e-12 3.057e-12 1.579e-12 0.028 -1.89 0
LeftS107355 49.9936 89.5535 3.205e-13 3.062e-13 1.988e-13 0.029 -1.69 0
LeftS107374 122.6766 89.8579 4.606e-14 4.715e-14 3.676e-14 0.016 -1.79 0
LeftS107377 106.4458 89.7905 5.055e-13 4.192e-13 2.082e-13 0.017 -2.01 0
LeftS107378 101.4292 90.4996 3.283e-13 5.623e-13 1.283e-12 0.017 -2.06 0
LeftS107380 90.3461 89.3937 4.209e-13 3.626e-13 1.96e-13 0.019 -2.11 0
LeftS107381 82.897 89.8749 1.417e-11 1.08e-11 4.486e-12 0.018 -2.05 0
LeftS107387 46.528 89.9016 7.472e-11 5.019e-11 1.707e-11 0.019 -1.5 0
LeftS107413 128.3978 84.6014 1.234e-10 9.509e-11 4.231e-11 0.107 -3.1 1
LeftS107415 125.0291 86.6839 3.49e-14 5.284e-14 8.892e-14 0.114 -3.17 0
LeftS107418 134.4697 89.2809 1.328e-15 2.939e-15 1.094e-14 0.18 -2.79 0
LeftS107441 131.4115 90.157 1.365e-18 3.988e-18 2.755e-17 0.034 -2.2 0
LeftS107442 130.6643 92.6913 1.774e-10 5.968e-10 5.354e-09 0.036 -2.3 0
LeftS107443 122.7813 90.8857 3.968e-14 4.757e-14 4.961e-14 0.034 -2.32 0
LeftS107445 118.3501 87.1488 4.736e-15 7.048e-15 1.121e-14 0.039 -2.52 0
LeftS107452 94.2445 88.7924 6.181e-16 1.16e-15 3.086e-15 0.048 -2.73 0
LeftS107453 84.2604 89.7041 1.361e-12 2.229e-12 4.623e-12 0.056 -2.75 0
LeftS107454 82.0552 89.9314 3.078e-13 3.076e-13 2.182e-13 0.048 -2.61 0
LeftS107455 66.6844 87.8671 8.027e-17 1.672e-16 5.513e-16 0.045 -2.29 0
LeftS107457 66.5266 87.2461 2.671e-12 2.337e-12 1.316e-12 0.064 -2.46 0
LeftS107458 54.4538 90.7752 5.765e-12 4.907e-12 2.569e-12 0.06 -2.1 0
LeftS107459 47.4965 83.7395 2.77e-16 5.851e-16 2.034e-15 0.069 -1.9 0
LeftS107481 128.7496 88.8212 2.177e-17 4.694e-17 1.632e-16 0.022 -1.83 0
LeftS107484 120.0613 88.3789 8.35e-17 5.617e-17 1.767e-17 0.024 -2.06 0
