Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS057954 252.2913 75.0779 8.762e-18 1.295e-17 2.082e-17 0.0 -82.18 0
RightS057955 252.3182 75.4399 1.174e-17 1.013e-17 5.526e-18 -0.0 -79.33 0
RightS057956 252.3199 75.4429 1.683e-17 1.398e-17 6.948e-18 -0.0 -79.34 0
RightS057957 252.3203 75.4296 3.683e-13 3.145e-13 1.62e-13 0.001 -79.39 1
RightS057958 252.3184 75.4267 3.936e-17 3.049e-17 1.304e-17 0.0 -79.44 1
RightS057959 252.3204 75.4286 2.383e-16 1.722e-16 6.403e-17 0.0 -79.51 0
RightS057960 252.2908 75.111 3.598e-13 2.648e-13 1.054e-13 0.0 -81.89 0
RightS057961 252.2917 75.1015 2.143e-13 1.509e-13 5.324e-14 -0.0 -81.89 0
RightS057962 252.2911 75.1163 1.737e-16 1.28e-16 5.145e-17 0.0 -81.77 0
RightS057963 252.3169 75.3704 2.721e-18 2.661e-18 1.775e-18 0.001 -79.87 0
RightS057964 252.319 75.3732 2.789e-17 2.35e-17 1.198e-17 0.001 -79.9 0
RightS057965 252.3177 75.352 7.64e-16 5.647e-16 2.188e-16 -0.001 -80.08 0
RightS057966 252.2938 75.1698 3.43e-17 2.838e-17 1.419e-17 0.0 -81.36 0
RightS057967 252.3161 75.3228 1.445e-13 9.851e-14 3.371e-14 -0.001 -80.27 0
RightS057968 252.3168 75.3079 7.556e-18 6.84e-18 4.071e-18 -0.0 -80.41 0
RightS057969 252.2923 75.2147 2.411e-15 1.692e-15 5.86e-16 0.001 -81.04 0
RightS057970 252.3132 75.2787 2.933e-16 2.086e-16 7.918e-17 0.001 -80.58 0
RightS057971 252.3148 75.2523 1.058e-17 1.972e-17 5.33e-17 0.0 -80.77 0
RightS057972 252.3123 75.236 3.712e-16 2.646e-16 9.704e-17 -0.0 -80.87 0
RightS057973 252.2981 75.2936 3.314e-18 3.047e-18 1.844e-18 -0.0 -80.51 0
RightS057974 252.299 75.3122 1.563e-18 2.604e-18 5.492e-18 -0.0 -80.41 0
RightS057975 252.3002 75.329 2.064e-16 1.592e-16 6.735e-17 -0.001 -80.26 0
RightS057976 252.2976 75.3555 1.411e-15 9.721e-16 3.383e-16 -0.0 -80.16 0
RightS057977 252.3011 75.3692 4.538e-18 9.257e-18 2.929e-17 0.0 -80.03 0
RightS057978 252.3079 75.1284 8.123e-18 7.032e-18 3.839e-18 0.001 -81.47 0
RightS057979 252.3045 75.1161 1.066e-16 7.951e-17 3.106e-17 -0.0 -81.58 0
RightS057980 252.3054 75.4065 6.863e-17 5.297e-17 2.345e-17 0.0 -79.81 1
RightS057981 252.3022 75.0781 4.545e-16 3.23e-16 1.188e-16 0.0 -81.8 0
RightS057982 252.3002 75.0596 2.085e-16 1.577e-16 6.607e-17 0.001 -81.84 0
