Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS053471 247.9821 71.4218 7.699e-14 5.187e-14 1.715e-14 0.0 -79.7 0
RightS053472 247.4313 71.5616 1.398e-16 1.024e-16 4.045e-17 0.001 -80.02 0
RightS053473 247.6156 71.3402 4.068e-19 4.401e-19 3.807e-19 -0.0 -79.57 0
RightS053474 247.8041 71.6564 3.159e-18 6.423e-18 2.012e-17 0.0 -80.35 0
RightS053475 247.616 71.3244 1.527e-18 1.534e-18 1.064e-18 0.0 -79.39 0
RightS053476 247.8061 71.6673 3.811e-19 4.112e-19 3.503e-19 0.0 -80.36 0
RightS053477 247.6292 71.3445 4.044e-18 8.154e-18 2.386e-17 -0.0 -79.52 0
RightS053478 247.8034 71.678 9.202e-18 1.866e-17 5.978e-17 0.0 -80.37 0
RightS053480 247.6185 71.3026 3.488e-17 2.743e-17 1.283e-17 -0.0 -79.46 0
RightS053481 247.6432 71.3237 9.172e-18 8.256e-18 4.701e-18 0.0 -79.44 0
RightS053482 247.6383 71.3199 5.882e-17 4.55e-17 1.928e-17 -0.0 -79.42 1
RightS053483 247.6395 71.3211 2.79e-13 2.169e-13 9.639e-14 0.0 -79.47 1
RightS053484 247.7768 71.6688 1.373e-17 1.154e-17 5.791e-18 0.001 -80.43 0
RightS053485 247.6315 71.3131 1.434e-17 1.22e-17 6.378e-18 0.0 -79.54 0
RightS053486 247.6516 71.3144 5.892e-19 6.54e-19 5.885e-19 -0.0 -79.48 0
RightS053487 247.6596 71.3344 3.635e-16 2.64e-16 1.027e-16 0.0 -79.37 0
RightS053488 247.6614 71.3146 7.137e-17 5.396e-17 2.167e-17 0.001 -79.43 0
RightS053489 247.7765 71.6971 7.779e-19 7.974e-19 5.961e-19 -0.0 -80.34 0
RightS053490 247.6425 71.3108 2.099e-17 1.755e-17 8.88e-18 0.0 -79.41 0
RightS053491 247.6632 71.2924 4.136e-18 6.431e-18 1.176e-17 -0.0 -79.43 0
RightS053492 247.7428 71.687 4.309e-17 3.448e-17 1.528e-17 0.0 -80.53 1
RightS053493 247.675 71.2937 9.943e-20 1.29e-19 1.572e-19 0.0 -79.43 0
RightS053494 247.7582 71.7037 2.83e-18 2.689e-18 1.82e-18 -0.0 -80.42 0
RightS053495 247.7608 71.7144 3.405e-18 3.162e-18 2.014e-18 0.0 -80.39 0
RightS053496 247.6735 71.3014 1.743e-13 1.202e-13 4.172e-14 -0.001 -79.4 0
RightS053497 247.7344 71.7169 1.419e-17 1.206e-17 6.197e-18 -0.001 -80.39 0
RightS053498 247.7525 71.7212 2.836e-18 5.105e-18 1.237e-17 0.0 -80.44 0
RightS053501 247.7357 71.7275 3.427e-18 3.454e-18 2.476e-18 0.001 -80.55 0
RightS053502 247.7162 71.7303 2.74e-19 3.144e-19 3.076e-19 -0.0 -80.43 0
RightS053504 247.7262 71.2799 3.297e-19 3.693e-19 3.489e-19 -0.0 -79.41 0
RightS053506 247.7285 71.7193 1.332e-16 1.003e-16 4.121e-17 0.0 -80.41 1
RightS053509 247.7161 71.2831 3.007e-19 3.37e-19 3.023e-19 -0.0 -79.41 0
RightS053510 247.6701 71.7252 4.955e-18 4.749e-18 3.067e-18 -0.0 -80.48 0
RightS053511 247.7698 71.2706 1.706e-16 1.265e-16 4.998e-17 -0.0 -79.45 0
RightS053512 247.6741 71.7229 6.02e-19 6.159e-19 4.585e-19 -0.0 -80.45 0
RightS053513 247.6659 71.7404 8.727e-20 1.091e-19 1.241e-19 0.001 -80.44 0
RightS053514 247.7707 71.2562 5.998000000000001e-20 7.232e-20 7.812e-20 0.0 -79.44 0
RightS053515 247.7719 71.2858 3.457e-17 2.775e-17 1.283e-17 0.0 -79.5 0
RightS053517 247.652 71.7241 4.023e-18 3.63e-18 2.122e-18 -0.0 -80.37 0
RightS053518 247.777 71.2828 2.597e-19 3.081e-19 3.169e-19 -0.0 -79.46 0
RightS053519 247.643 71.7278 5.635e-16 4.101e-16 1.564e-16 -0.001 -80.28 0
RightS053521 247.7953 71.2862 1.643e-17 1.428e-17 8.01e-18 0.0 -79.55 0
RightS053522 247.5865 71.737 5.106e-18 4.506e-18 2.523e-18 -0.001 -80.42 0
RightS053523 247.6216 71.7282 3.158e-17 5.242e-17 1.099e-16 0.001 -80.4 0
RightS053524 247.5951 71.7334 3.275e-17 2.686e-17 1.302e-17 -0.0 -80.34 0
RightS053527 247.8016 71.3305 8.161e-18 7.244e-18 3.987e-18 0.001 -79.45 0
RightS053528 247.8175 71.3103 2.258e-16 1.616e-16 6.139e-17 -0.0 -79.38 0
RightS053530 247.5765 71.7092 2.483e-18 2.346e-18 1.449e-18 0.0 -80.42 0
RightS053532 247.894 71.2767 4.614e-18 9.83e-18 3.418e-17 0.0 -79.6 0
RightS053533 247.8836 71.3001 2.329e-17 1.991e-17 1.023e-17 -0.001 -79.55 0
RightS053534 247.5194 71.7175 1.714e-16 1.262e-16 4.731e-17 0.0 -80.34 0
RightS053535 247.5743 71.663 7.865e-18 7.201e-18 4.413e-18 0.001 -80.25 0
RightS053536 247.544 71.6757 4.976e-18 4.546e-18 2.683e-18 0.0 -80.29 0
