Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
BackS042153 39.5335 65.8915 3.236e-18 2.748e-18 1.415e-18 0.001 -113.99 0
BackS042154 39.2266 66.1098 1.671e-17 1.287e-17 5.382e-18 -0.0 -111.6 1
BackS042155 39.5289 65.8822 5.926e-17 4.353e-17 1.687e-17 0.0 -113.93 0
BackS042156 39.518 65.8885 2.192e-18 3.741e-18 7.884e-18 -0.0 -113.91 0
BackS042157 39.5206 65.8798 9.641e-17 6.938e-17 2.571e-17 0.0 -113.83 0
BackS042159 39.3169 66.0005 9.534e-14 7.253e-14 2.971e-14 0.0 -112.03 1
BackS042160 39.4352 65.9826 2.028e-18 4.966e-18 2.238e-17 -0.0 -113.55 0
BackS042161 39.3095 66.0094 1.05e-17 8.428e-18 3.971e-18 -0.0 -112.09 0
BackS042163 39.3133 66.0054 2.162e-19 2.282e-19 1.881e-19 -0.0 -112.04 0
BackS042164 39.45 65.983 3.801e-18 7.283e-18 2.023e-17 0.0 -113.54 0
BackS042167 39.3209 66.0087 1.538e-17 1.148e-17 4.706e-18 -0.001 -111.88 0
BackS042169 39.4525 65.979 1.715e-17 1.272e-17 5.109e-18 -0.0 -113.64 0
BackS042171 39.3079 66.0162 6.779e-14 6.257e-14 3.796e-14 0.0 -111.94 1
BackS042172 39.4561 65.9743 3.069e-18 2.516e-18 1.222e-18 0.001 -113.66 0
BackS042173 39.4583 65.9763 4.994e-17 3.534e-17 1.307e-17 0.001 -113.63 0
BackS042175 39.4564 65.9733 1.284e-18 2.767e-18 9.838e-18 0.0 -113.73 0
BackS042177 39.3007 66.0179 1.926e-19 2.119e-19 1.81e-19 0.0 -111.83 0
BackS042179 39.4706 65.9702 9.868e-19 1.71e-18 3.829e-18 -0.0 -113.7 0
BackS042180 39.2958 66.0219 5.51e-18 4.657e-18 2.476e-18 0.001 -111.75 0
BackS042181 39.2916 66.0204 4.034e-18 3.295e-18 1.555e-18 0.001 -111.76 0
BackS042182 39.2967 66.0206 3.4530000000000005e-20 4.0810000000000005e-20 4.2060000000000005e-20 0.0 -111.79 0
BackS042183 39.4627 65.967 1.296e-18 1.167e-18 6.714e-19 0.0 -113.8 0
BackS042184 39.4651 65.9668 2.538e-20 3.106e-20 3.3500000000000005e-20 -0.0 -113.8 0
BackS042188 39.4724 65.9618 1.815e-18 3.609e-18 1.051e-17 0.001 -113.84 0
BackS042190 39.2862 66.0245 1.607e-14 1.072e-14 3.47e-15 0.0 -111.7 0
BackS042191 39.2884 66.0297 3.483e-18 2.992e-18 1.551e-18 0.0 -111.73 0
BackS042192 39.4614 65.963 1.508e-18 2.537e-18 5.445e-18 0.001 -113.85 0
BackS042194 39.4759 65.9582 2.742e-18 2.311e-18 1.168e-18 -0.0 -113.9 0
BackS042195 39.4733 65.9601 6.818e-19 6.727e-19 4.625e-19 -0.0 -113.89 0
BackS042197 39.4856 65.9529 2.844e-19 3.067e-19 2.57e-19 0.0 -113.94 0
BackS042198 39.4831 65.9533 1.234e-18 1.846e-18 3.166e-18 -0.001 -113.97 0
BackS042200 39.2923 66.0299 1.015e-20 1.3080000000000002e-20 1.667e-20 -0.0 -111.57 0
BackS042203 39.2892 66.0384 2.208e-20 2.8680000000000004e-20 3.485e-20 0.0 -111.59 0
BackS042204 39.2806 66.0395 9.578e-19 1.782e-18 4.734e-18 0.0 -111.54 0
BackS042205 39.4793 65.9503 1.514e-18 2.394e-18 4.397e-18 -0.0 -113.97 0
BackS042206 39.2742 66.0441 2.158e-17 1.661e-17 6.944e-18 -0.0 -111.54 1
BackS042207 39.2803 66.0417 3.409e-18 2.728e-18 1.28e-18 0.0 -111.52 0
BackS042208 39.2763 66.0443 1.59e-18 2.596e-18 4.992e-18 0.0 -111.49 0
BackS042210 39.2823 66.0448 7.361e-19 7.108e-19 4.76e-19 -0.001 -111.55 0
BackS042211 39.2811 66.0391 2.112e-19 2.255e-19 1.893e-19 -0.0 -111.54 0
BackS042212 39.4903 65.9427 4.105e-19 4.022e-19 2.68e-19 0.0 -114.03 0
BackS042213 39.2847 66.0469 2.831e-19 2.759e-19 1.847e-19 0.001 -111.51 0
BackS042214 39.4809 65.9439 9.766e-19 8.675e-19 4.977e-19 0.0 -114.02 0
BackS042215 39.4847 65.9342 9.372e-18 7.473e-18 3.452e-18 0.0 -114.02 0
BackS042216 39.2822 66.045 8.133e-19 1.416e-18 3.325e-18 -0.001 -111.56 0
BackS042218 39.4869 65.9377 8.237e-14 6.237e-14 2.654e-14 -0.0 -114.04 1
BackS042219 39.4888 65.9353 6.005e-19 5.52e-19 3.455e-19 -0.0 -114.06 0
BackS042220 39.2826 66.0516 1.091e-19 1.172e-19 9.738e-20 -0.001 -111.53 0
BackS042221 39.2764 66.0534 3.862e-19 3.834e-19 2.802e-19 0.001 -111.45 0
BackS042223 39.2716 66.0591 3.128e-18 5.16e-18 1.044e-17 0.0 -111.53 1
BackS042225 39.4749 65.9333 4.123e-18 3.525e-18 1.831e-18 0.0 -114.08 0
BackS042226 39.2769 66.0627 2.693e-18 2.362e-18 1.316e-18 0.0 -111.51 0
BackS042230 39.2761 66.0663 6.8e-18 5.555e-18 2.612e-18 -0.001 -111.53 0
BackS042231 39.2728 66.0712 1.392e-17 1.066e-17 4.713e-18 0.0 -111.52 1
BackS042232 39.4693 65.9368 1.337e-16 9.452e-17 3.5e-17 0.0 -113.99 0
BackS042233 39.4944 65.9169 3.9560000000000006e-20 4.877e-20 5.266e-20 0.001 -114.0 0
BackS042234 39.2805 66.0673 4.926e-14 4.135e-14 2.08e-14 -0.0 -111.53 1
BackS042235 39.2872 66.0623 2.289e-19 2.31e-19 1.623e-19 -0.0 -111.51 0
BackS042237 39.2926 66.0561 3.512e-19 3.344e-19 2.252e-19 -0.0 -111.53 0
BackS042238 39.4967 65.9089 1.105e-20 1.422e-20 1.7070000000000002e-20 -0.001 -113.95 0
BackS042239 39.2768 66.0744 7.394e-19 7.356e-19 5.142e-19 -0.001 -111.6 0
BackS042240 39.4934 65.9126 1.015e-19 1.1e-19 8.999000000000001e-20 0.001 -113.99 0
BackS042241 39.2745 66.0765 2.363e-20 3.2950000000000005e-20 4.566e-20 0.0 -111.61 0
BackS042242 39.2816 66.0753 3.597e-18 3.202e-18 1.812e-18 0.0 -111.6 0
BackS042244 39.297 66.0654 8.87e-19 1.686e-18 4.566e-18 0.0 -111.61 0
BackS042246 39.4752 65.9186 1.929e-16 1.416e-16 5.523e-17 0.0 -113.88 0
BackS042250 39.2868 66.0789 5.36e-18 4.402e-18 2.107e-18 0.001 -111.69 0
BackS042251 39.3098 66.0633 1.962e-20 2.511e-20 2.9710000000000004e-20 0.0 -111.72 0
BackS042252 39.2956 66.077 1.665e-17 1.285e-17 5.743e-18 0.0 -111.74 1
BackS042253 39.3119 66.068 3.629e-18 2.996e-18 1.508e-18 -0.0 -111.75 0
BackS042254 39.2996 66.0755 1.74e-18 1.588e-18 9.549e-19 -0.001 -111.76 0
BackS042255 39.4579 65.9226 3.141e-17 2.421e-17 1.025e-17 0.0 -113.8 1
BackS042256 39.3099 66.0736 7.893e-17 5.615e-17 2.151e-17 -0.0 -111.84 0
BackS042257 39.4479 65.9185 4.221e-20 5.059e-20 5.504e-20 0.0 -113.75 0
BackS042259 39.4542 65.9207 2.381e-18 1.96e-18 9.596e-19 -0.0 -113.67 0
BackS042260 39.3214 66.0628 1.008e-18 9.305e-19 5.855e-19 0.0 -111.87 0
BackS042261 39.4559 65.9111 2.159e-18 1.911e-18 1.061e-18 0.0 -113.67 0
BackS042262 39.4574 65.9122 9.19e-19 8.909e-19 6.081e-19 -0.0 -113.67 0
BackS042263 39.3199 66.0698 6.57e-19 1.264e-18 3.474e-18 -0.001 -111.94 0
BackS042264 39.4392 65.9204 2.492e-18 5.729e-18 2.367e-17 0.0 -113.56 0
BackS042265 39.3307 66.0623 7.041e-19 1.288e-18 3.149e-18 0.0 -112.07 0
BackS042266 39.4378 65.9231 9.71e-19 8.63e-19 4.922e-19 0.0 -113.6 0
BackS042268 39.3417 66.0635 1.255e-17 1.006e-17 4.549e-18 0.001 -112.12 0
BackS042270 39.4155 65.9311 2.535e-20 3.251e-20 3.903e-20 0.0 -113.32 0
BackS042271 39.4153 65.9288 2.675e-17 1.968e-17 7.539e-18 0.0 -113.37 0
BackS042272 39.3458 66.0584 3.549e-18 2.894e-18 1.435e-18 -0.0 -112.17 0
BackS042273 39.3521 66.0614 2.914e-18 2.496e-18 1.326e-18 -0.001 -112.22 0
BackS042275 39.3743 66.0439 5.896e-19 5.801e-19 3.965e-19 -0.0 -112.46 0
BackS042276 39.3759 66.0454 3.402e-18 3.083e-18 1.76e-18 0.0 -112.45 0
BackS042278 39.3823 66.0444 2.1e-19 2.214e-19 1.727e-19 0.0 -112.51 0
BackS042279 39.3799 66.0496 6.285e-14 4.771e-14 2.005e-14 0.0 -112.52 1
BackS042280 39.3779 66.0462 2.388e-18 2.038e-18 1.06e-18 -0.0 -112.46 0
BackS042281 39.3717 65.9451 1.276e-17 1.058e-17 5.262e-18 -0.0 -113.01 0
BackS042282 39.3928 66.0424 1.477e-18 2.629e-18 6.085e-18 0.0 -112.64 0
BackS042284 39.3906 66.0392 3.05e-18 2.501e-18 1.191e-18 -0.0 -112.58 0
BackS042287 39.3473 65.9518 1.158e-18 1.036e-18 5.789e-19 0.001 -112.77 0
BackS042289 39.4204 66.0244 1.319e-18 3.025e-18 1.205e-17 -0.001 -112.91 0
BackS042290 39.3504 65.962 8.095e-18 6.326e-18 2.743e-18 0.0 -112.72 0
BackS042291 39.3345 65.9652 6.282e-19 6.006e-19 4.029e-19 0.0 -112.63 0
