Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
BackS106751 0.332 -5.849 1.041e-15 7.004e-16 2.337e-16 0.089 -0.05 0
BackS106752 -6.0693 0.9361 5.125e-14 5.31e-14 4.1e-14 0.022 0.28 0
BackS106753 16.0493 -0.4033 4.9240000000000005e-20 1.797e-19 1.906e-18 0.023 -0.71 0
BackS106767 -35.2956 -1.5107 3.496e-12 6.539e-12 1.749e-11 0.031 1.37 0
BackS106803 -17.6521 -1.1942 1.019e-18 3.129e-18 2.429e-17 0.027 0.78 0
BackS106813 -14.5147 29.7877 2.119e-13 3.227e-13 5.659e-13 0.365 0.96 0
BackS106832 20.7347 -1.0479 3.852e-17 7.424e-17 1.996e-16 0.015 -0.81 0
BackS106850 -1.17 2.9473 5.503e-17 1.321e-16 6.049e-16 0.152 0.08 0
BackS106851 -6.2045 0.6976 1.431e-16 2.834e-16 8.368e-16 0.051 0.33 0
BackS106868 35.374 0.8258 2.997e-13 7.635e-13 3.986e-12 0.012 -1.19 0
BackS106888 -23.1323 -1.5639 3.074e-13 3.088e-13 2.234e-13 0.045 1.07 0
BackS106896 -27.3527 0.1876 6.976e-19 1.697e-18 7.527e-18 0.022 1.09 0
BackS106969 -3.7538 -1.0981 8.334e-14 1.082e-13 1.27e-13 0.059 0.2 0
BackS106996 16.6783 -10.8876 2.735e-17 9.039e-17 8.203e-16 0.306 -1.11 0
BackS106997 40.5486 5.7574 2.165e-14 3.092e-14 4.557e-14 0.078 -1.77 0
BackS107030 -43.9281 -6.407 8.492e-17 1.766e-16 5.893e-16 0.038 1.6 0
BackS107075 -24.3142 -3.9575 5.049e-14 6.486e-14 7.881e-14 0.059 1.18 0
BackS107080 14.5149 -1.586 2.882e-16 5.531e-16 1.606e-15 0.075 -0.8 0
BackS107085 19.4028 15.0606 1.428e-13 2.138e-13 3.549e-13 0.281 -1.17 0
BackS107327 24.8098 -2.1424 3.042e-10 2.1e-10 7.041e-11 0.064 -1.22 0
BackS107328 13.3455 0.1954 7.04e-14 8.668e-14 9.474e-14 0.065 -0.71 0
