Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS074658 -6.9689 38.2185 2.651e-18 2.225e-18 1.12e-18 -0.0 -87.39 0
RightS074661 -6.9879 38.2289 2.484e-18 3.911e-18 7.062e-18 0.0 -87.71 0
RightS074662 -6.9691 38.215 1.327e-18 1.198e-18 6.95e-19 0.001 -87.59 0
RightS074666 -6.9688 38.2034 1.546e-18 2.655e-18 5.954e-18 0.0 -87.69 0
RightS074669 -6.9139 38.1226 5.085e-19 5.1e-19 3.601e-19 -0.001 -90.17 0
RightS074670 -6.9763 38.2171 1.124e-18 1.034e-18 6.271e-19 -0.0 -87.44 0
RightS074677 -6.9724 38.2244 1.174e-19 1.284e-19 1.137e-19 -0.001 -87.71 0
RightS074680 -6.9149 38.1141 9.399e-19 8.541e-19 5.156e-19 -0.0 -90.19 0
RightS074681 -6.973 38.2146 1.231e-19 1.292e-19 1.034e-19 -0.0 -87.49 0
RightS074684 -6.9103 38.1212 7.355000000000001e-20 8.277000000000001e-20 7.434000000000001e-20 -0.0 -90.07 0
RightS074687 -6.9776 38.2042 1.0580000000000002e-20 1.4270000000000002e-20 1.87e-20 -0.0 -87.56 0
RightS074688 -6.9135 38.1234 2.052e-18 1.796e-18 1.005e-18 -0.0 -90.25 0
RightS074691 -6.9764 38.2186 1.011e-18 2.168e-18 7.792e-18 0.001 -87.57 0
RightS074692 -6.9952 38.2537 7.649e-19 1.386e-18 3.244e-18 0.0 -87.69 0
RightS074693 -6.9819 38.2294 2.218e-20 2.656e-20 2.7980000000000004e-20 -0.001 -87.69 0
RightS074694 -6.9837 38.2298 4.97e-18 4.114e-18 2.041e-18 -0.0 -87.59 0
RightS074695 -6.9058 38.1226 4.132e-19 4.009e-19 2.772e-19 -0.0 -90.14 0
RightS074698 -6.9767 38.2208 3.644e-14 2.507e-14 8.898e-15 0.0 -87.61 0
RightS074701 -6.9089 38.1236 3.349e-18 6.575e-18 1.929e-17 0.0 -90.12 0
RightS074702 -6.9862 38.2226 3.082e-18 5.248e-18 1.161e-17 -0.0 -87.73 0
RightS074703 -6.8828 38.0833 1.154e-20 1.6300000000000002e-20 2.376e-20 -0.0 -89.94 0
RightS074705 -6.9077 38.1092 3.145e-19 6.702e-19 2.294e-18 -0.0 -90.08 0
RightS074706 -6.909 38.1265 1.954e-19 2.058e-19 1.682e-19 -0.0 -90.27 0
RightS074707 -6.9055 38.1201 9.36e-19 8.671e-19 5.331e-19 0.001 -90.18 0
RightS074710 -6.9023 38.1183 1.832e-19 1.937e-19 1.52e-19 -0.001 -90.05 0
RightS074711 -6.9904 38.2394 2.155e-20 2.6920000000000004e-20 3.209e-20 0.0 -87.76 0
RightS074712 -6.9841 38.2242 5.07e-14 3.865e-14 1.659e-14 0.0 -87.63 1
RightS074713 -6.981 38.2286 1.285e-17 1.018e-17 4.595e-18 0.001 -87.57 1
RightS074716 -6.8993 38.1074 1.35e-19 1.403e-19 1.1e-19 0.001 -90.1 0
RightS074717 -6.8861 38.0951 5.747e-19 6.094e-19 5.039e-19 -0.001 -89.92 0
RightS074719 -6.8995 38.1142 3.557e-17 2.565e-17 9.875e-18 -0.0 -90.12 0
RightS074722 -6.983 38.2359 1.357e-20 1.777e-20 2.298e-20 0.0 -87.63 0
RightS074725 -6.9979 38.2534 1.997e-18 1.767e-18 1.009e-18 0.001 -87.66 0
RightS074728 -6.998 38.2591 1.4130000000000002e-20 1.848e-20 2.402e-20 -0.0 -87.68 0
RightS074729 -6.986 38.2438 6.923e-18 5.727e-18 2.829e-18 0.001 -87.62 0
RightS074731 -6.8954 38.1135 3.173e-19 3.319e-19 2.572e-19 0.0 -89.91 0
RightS074732 -6.8874 38.0959 1.118e-18 1.026e-18 6.548e-19 0.0 -90.02 0
RightS074733 -6.9771 38.2213 1.815e-19 1.959e-19 1.698e-19 0.001 -87.7 0
RightS074735 -6.99 38.2672 3.062e-20 3.7090000000000005e-20 3.879e-20 -0.001 -87.74 0
RightS074736 -6.9836 38.2468 7.446000000000001e-20 8.241000000000001e-20 7.055000000000001e-20 -0.0 -87.58 0
RightS074739 -6.9937 38.2514 9.417e-15 6.043e-15 1.875e-15 0.0 -87.7 0
RightS074741 -6.9952 38.2639 5.185e-19 5.08e-19 3.582e-19 0.0 -87.66 0
RightS074744 -6.895 38.0907 2.93e-18 2.508e-18 1.311e-18 -0.0 -90.07 0
RightS074746 -6.9039 38.1024 2.645e-18 4.517e-18 9.641e-18 0.0 -90.07 0
RightS074748 -6.903 38.0955 1.977e-18 1.776e-18 1.039e-18 0.001 -90.0 0
RightS074750 -6.8886 38.0958 8.672e-19 8.241e-19 5.323e-19 -0.0 -89.99 0
RightS074752 -6.992 38.2413 2.9490000000000005e-20 3.8470000000000005e-20 4.7790000000000005e-20 -0.001 -87.87 0
RightS074753 -7.0023 38.2566 5.096e-19 1.045e-18 3.457e-18 0.0 -87.76 0
RightS074754 -7.0026 38.2588 4.145e-14 2.861e-14 9.823e-15 0.001 -87.75 0
RightS074755 -6.8797 38.0847 6.517e-19 6.396e-19 4.498e-19 -0.0 -89.96 0
RightS074756 -6.9914 38.2458 1.469e-18 3.174e-18 1.126e-17 -0.0 -87.7 0
RightS074758 -7.0001 38.2532 2.04e-19 2.064e-19 1.581e-19 -0.0 -87.7 0
RightS074760 -7.0031 38.2564 1.292e-18 2.586e-18 7.923e-18 0.0 -87.74 0
RightS074762 -6.8837 38.0842 2.959e-20 3.5860000000000004e-20 3.775e-20 0.0 -89.93 0
RightS074763 -6.8813 38.0677 4.679e-18 3.732e-18 1.707e-18 -0.001 -89.96 0
RightS074764 -6.8814 38.0773 6.069e-20 6.847000000000001e-20 6.31e-20 0.0 -89.99 0
RightS074765 -6.8735 38.0716 2.514e-18 5.248e-18 1.788e-17 0.0 -89.91 0
RightS074769 -7.0094 38.2751 2.854e-17 2.086e-17 8.109e-18 -0.0 -87.67 0
RightS074771 -7.0091 38.276 4.737e-14 3.329e-14 1.164e-14 -0.0 -87.76 0
RightS074772 -6.8845 38.0895 2.314e-20 2.994e-20 3.636e-20 0.001 -89.87 0
RightS074774 -7.004 38.2586 1.042e-19 1.187e-19 1.133e-19 -0.0 -87.76 0
RightS074775 -7.0026 38.2702 9.29e-20 1.011e-19 8.515000000000001e-20 0.001 -87.72 0
RightS074776 -6.9423 38.1707 6.044e-17 4.491e-17 1.799e-17 -0.001 -89.45 0
RightS074777 -6.9423 38.1708 1.085e-16 7.575e-17 2.666e-17 -0.0 -85.69 0
