Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
BackS039613 30.4125 61.2351 3.3930000000000003e-20 4.1160000000000005e-20 4.359e-20 0.001 -108.84 0
BackS039628 30.4209 61.2414 1.387e-19 1.484e-19 1.189e-19 -0.001 -109.35 0
BackS039631 30.4367 61.2672 2.415e-20 2.938e-20 3.1700000000000005e-20 -0.0 -110.26 0
BackS039635 30.4664 61.2706 1.632e-19 1.764e-19 1.462e-19 -0.0 -110.67 0
BackS039643 30.4395 61.2679 7.016e-19 6.786e-19 4.47e-19 0.001 -111.62 0
BackS039650 30.4282 61.2507 1.166e-17 9.011e-18 3.979e-18 0.001 -108.92 1
BackS039651 30.4253 61.2567 3.148e-18 4.541e-18 7.045e-18 -0.001 -108.97 0
BackS039652 30.4569 61.2265 1.383e-19 1.419e-19 1.099e-19 -0.0 -109.97 0
BackS039653 30.4322 61.2555 9.857e-14 7.112e-14 2.698e-14 -0.001 -108.93 0
BackS039661 30.4202 61.2556 5.924e-19 1.214e-18 3.852e-18 -0.001 -109.16 0
BackS039669 30.4426 61.2603 5.278e-20 5.650000000000001e-20 4.616e-20 -0.002 -109.15 0
BackS039671 30.4415 61.2639 8.813e-19 1.831e-18 6.11e-18 -0.001 -110.22 0
BackS039678 30.4407 61.2717 2.911e-20 3.547e-20 3.803e-20 -0.001 -111.11 0
BackS039679 30.4088 61.2273 1.806e-19 1.943e-19 1.607e-19 -0.0 -108.91 0
BackS039681 30.4668 61.2386 6.571000000000001e-20 7.486000000000001e-20 7.397000000000001e-20 0.0 -110.09 0
BackS039691 30.4532 61.2801 8.502e-20 9.337e-20 8.275e-20 0.0 -110.91 0
BackS039692 30.4369 61.2667 1.145e-20 1.494e-20 1.948e-20 0.0 -110.13 0
BackS039693 30.4454 61.2642 3.344e-18 2.736e-18 1.351e-18 -0.0 -110.84 0
BackS039695 30.3861 61.2147 2.426e-18 3.711e-18 6.502e-18 0.001 -108.96 0
BackS039701 30.4144 61.2345 4.389e-20 5.148e-20 5.285e-20 -0.0 -109.13 0
BackS039707 30.3905 61.2016 5.091e-14 3.838e-14 1.627e-14 0.0 -108.96 1
BackS039708 30.3507 61.1679 9.942e-19 2.181e-18 8.096e-18 0.0 -108.96 0
BackS039714 30.3862 61.181 5.496e-20 6.431000000000001e-20 6.519e-20 -0.0 -109.13 0
BackS039716 30.4448 61.2637 3.995e-20 4.983e-20 5.505000000000001e-20 0.0 -111.75 0
BackS039719 30.5233 61.32 5.081e-14 3.721e-14 1.456e-14 0.0 -111.11 0
BackS039721 30.4283 61.2534 1.241e-19 1.345e-19 1.138e-19 -0.001 -109.3 0
BackS039723 30.4406 61.2648 2.384e-14 1.622e-14 5.473e-15 -0.0 -111.79 0
BackS039724 30.4569 61.2743 2.0300000000000003e-20 2.581e-20 3.2000000000000003e-20 -0.0 -111.01 0
BackS039730 30.3569 61.1372 1.598e-20 2.112e-20 2.814e-20 -0.001 -109.22 0
BackS039740 30.4014 61.2359 7.671e-19 6.893e-19 4.062e-19 0.0 -109.01 0
BackS039745 30.4078 61.2648 1.889e-20 2.5340000000000003e-20 3.339e-20 0.0 -109.83 0
BackS039749 30.4641 61.2952 3.692e-20 4.445e-20 4.742e-20 0.0 -110.92 0
BackS039757 30.404 61.2518 8.486e-20 9.435e-20 8.594000000000001e-20 0.001 -109.56 0
BackS039759 30.4269 61.2372 3.793e-19 3.842e-19 2.745e-19 -0.001 -109.38 0
