Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
FrontS092279 222.5901 93.8114 1.724e-19 2.941e-19 6.27e-19 0.001 2.9 0
FrontS092281 222.9093 94.0289 4.866e-16 3.89e-16 1.816e-16 0.001 4.44 0
FrontS092282 223.3275 93.7686 6.84e-17 6.595e-17 4.606e-17 -0.0 3.42 0
FrontS092284 222.991 93.4109 3.155e-17 3.554e-17 3.379e-17 -0.0 3.94 0
FrontS092285 222.3923 93.9085 4.858e-18 5.829e-18 6.24e-18 0.0 2.78 0
FrontS092286 222.6904 93.8895 2.164e-20 4.423e-20 1.451e-19 0.001 2.91 0
FrontS092287 222.6897 93.9423 6.649e-17 6.528e-17 4.624e-17 0.001 3.39 0
FrontS092289 222.752 93.724 5.136e-18 6.555e-18 7.83e-18 0.0 3.86 0
FrontS092290 222.695 93.6192 2.62e-15 2.026e-15 8.647e-16 -0.0 3.54 1
FrontS092292 222.4213 93.6568 1.246e-15 9.992e-16 4.762e-16 0.001 2.88 0
FrontS092293 222.3292 94.3963 4.829e-16 4.157e-16 2.248e-16 -0.0 4.02 0
FrontS092294 222.2734 93.4344 2.589e-16 2.23e-16 1.175e-16 0.001 4.07 0
FrontS092295 222.785 94.7976 1.329e-15 1.066e-15 4.863e-16 0.001 3.82 0
FrontS092296 223.2115 93.9936 6.982e-19 1.038e-18 1.693e-18 -0.001 4.29 0
FrontS092297 223.0438 94.449 5.1e-18 6.034e-18 6.182e-18 0.0 2.71 0
FrontS092298 222.6426 94.1926 6.323e-17 1.143e-16 2.839e-16 0.0 4.23 0
FrontS092302 222.7379 94.003 4.127e-17 4.267e-17 3.147e-17 0.001 3.57 0
FrontS092303 222.8503 93.8804 1.411e-17 1.513e-17 1.303e-17 0.001 4.71 0
FrontS092304 221.9286 93.9699 4.973e-18 6.324e-18 7.543e-18 0.0 4.08 0
FrontS092308 222.4654 94.19 1.875e-16 1.631e-16 8.652e-17 -0.0 4.2 0
FrontS092311 222.7502 94.4999 2.204e-18 2.922e-18 3.701e-18 0.001 4.61 0
FrontS092313 222.5716 94.4808 6.576e-18 7.669e-18 7.733e-18 0.001 4.73 0
FrontS092314 221.9838 94.0392 1.573e-18 2.14e-18 2.805e-18 0.001 4.07 0
FrontS092315 222.8905 93.6576 3.284e-16 7.117e-16 2.661e-15 -0.001 3.67 0
FrontS092316 222.7049 94.0943 9.084e-20 1.637e-19 3.996e-19 0.0 4.29 0
FrontS092317 222.4914 94.218 8.915e-17 8.703e-17 6.088e-17 -0.0 4.61 0
FrontS092318 222.4566 94.1553 2.119e-16 3.186e-16 5.172e-16 0.001 4.34 0
FrontS092319 222.6025 94.574 2.773e-19 4.383e-19 8.145e-19 0.0 3.99 0
FrontS092320 222.6646 94.1905 5.226e-19 7.441e-19 1.103e-18 0.001 2.74 0
FrontS092321 222.4731 94.0148 1.678e-17 1.922e-17 1.765e-17 -0.001 3.4 0
FrontS092322 222.7617 94.5124 1.819e-20 3.686e-20 1.135e-19 0.0 3.88 0
FrontS092325 222.9597 93.7103 3.151e-18 3.759e-18 3.798e-18 0.001 2.67 0
