Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS012935 278.9364 88.3144 1.002e-20 1.3820000000000002e-20 1.922e-20 0.0 -145.2 0
RightS012936 278.94 88.3142 8.454e-18 6.621e-18 2.827e-18 0.0 -145.24 1
RightS012937 278.9443 88.3127 9.248e-19 8.738e-19 5.624e-19 0.001 -145.35 0
RightS012938 279.0138 88.2631 5.487e-19 1.004e-18 2.468e-18 0.0 -146.39 0
RightS012939 278.9472 88.3111 1.611e-17 1.234e-17 5.177e-18 -0.001 -145.38 1
RightS012940 279.0123 88.2653 1.894e-18 3.565e-18 9.522e-18 0.0 -146.37 0
RightS012941 279.0096 88.2636 4.441e-18 3.64e-18 1.766e-18 0.0 -146.3 0
RightS012942 278.9529 88.3091 1.447e-17 1.154e-17 5.19e-18 0.001 -145.45 1
RightS012943 278.9538 88.3078 8.006e-18 6.392e-18 3.041e-18 0.001 -145.45 0
RightS012944 278.9568 88.3096 6.673e-17 4.927e-17 1.878e-17 0.001 -145.53 0
RightS012945 278.9533 88.3095 1.577e-16 1.086e-16 3.75e-17 0.001 -145.46 0
RightS012946 278.9983 88.2684 1.843e-18 1.733e-18 1.073e-18 0.0 -146.19 0
RightS012947 278.995 88.2677 3.114e-16 2.12e-16 7.249e-17 0.0 -146.15 0
RightS012948 278.9894 88.2679 5.727e-19 1.117e-18 3.268e-18 0.001 -146.06 0
RightS012949 278.9898 88.2708 6.85e-14 5.386e-14 2.464e-14 0.0 -146.05 1
RightS012950 278.9727 88.3054 1.175e-17 9.14e-18 3.847e-18 0.001 -145.74 1
RightS012951 278.9709 88.3035 4.307e-17 2.999e-17 1.058e-17 0.0 -145.69 0
RightS012952 278.9866 88.2719 2.649e-17 1.961e-17 7.68e-18 0.001 -146.02 0
RightS012953 278.9778 88.2752 1.867e-20 2.277e-20 2.446e-20 0.0 -145.9 0
RightS012954 278.9804 88.3004 7.082e-16 4.677e-16 1.501e-16 -0.001 -145.83 0
RightS012955 278.9841 88.2986 1.793e-18 1.556e-18 8.167e-19 0.0 -145.88 0
RightS012956 278.9847 88.2998 5.393e-17 3.831e-17 1.411e-17 -0.0 -145.85 0
RightS012957 278.9708 88.2785 1.377e-16 9.451e-17 3.358e-17 -0.0 -145.8 0
RightS012958 278.9902 88.2987 5.612e-16 3.779e-16 1.26e-16 0.001 -145.93 0
RightS012959 278.9651 88.2785 7.845e-18 6.126e-18 2.646e-18 0.0 -145.73 0
RightS012960 278.9961 88.2955 3.014e-19 3.059e-19 2.204e-19 -0.0 -146.01 0
RightS012961 278.9585 88.2811 9.556e-17 7.245e-17 2.882e-17 -0.0 -145.66 0
RightS012962 278.9527 88.2827 3.026e-17 2.232e-17 8.893e-18 -0.0 -145.6 0
RightS012963 279.0067 88.2935 7.961000000000001e-20 8.738e-20 7.860000000000001e-20 -0.0 -146.13 0
RightS012964 278.9483 88.2834 2.038e-16 1.341e-16 4.191e-17 -0.0 -145.56 0
RightS012966 279.0153 88.2898 9.048e-19 1.242e-18 1.772e-18 -0.001 -146.26 0
RightS012967 278.9383 88.2884 1.071e-16 7.662e-17 2.803e-17 0.001 -145.42 0
RightS012968 279.0222 88.2863 3.12e-16 2.109e-16 7.061e-17 0.0 -146.32 0
