Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS104747 262.4747 71.9001 5.165e-16 4.653e-16 2.678e-16 0.001 -0.47 0
RightS104748 264.9222 69.0016 2.703e-18 3.825e-18 5.457e-18 0.001 -0.97 0
RightS104749 264.9702 69.0016 1.344e-16 1.423e-16 1.125e-16 0.001 -0.98 0
RightS104750 262.3322 71.8767 1.868e-19 3.314e-19 7.579e-19 0.001 -0.5 0
RightS104751 265.2004 68.8566 7.973e-16 1.462e-15 3.838e-15 0.001 -0.93 0
RightS104752 265.1792 69.0191 1.51e-15 1.27e-15 6.545e-16 0.003 -0.87 0
RightS104753 262.1138 71.9781 1.119e-15 9.449e-16 4.784e-16 -0.0 -0.42 0
RightS104754 265.1412 69.1838 2.456e-11 2.079e-11 1.097e-11 0.001 -0.91 1
RightS104755 265.2341 69.1017 1.917e-18 2.884e-18 5.084e-18 0.001 -0.99 0
RightS104757 261.9678 71.5238 1.577e-19 2.544e-19 4.886e-19 0.001 -0.69 0
RightS104760 265.6646 69.4556 1.88e-14 1.357e-14 5.26e-15 0.0 -0.77 0
RightS104761 265.4234 69.2778 2.148e-19 3.912e-19 9.568e-19 0.0 -0.92 0
RightS104762 261.9862 71.5223 7.521e-15 5.747e-15 2.36e-15 0.001 -0.69 1
RightS104763 261.7173 71.3842 5.727e-18 7.403e-18 9.38e-18 0.0 -0.64 0
RightS104764 261.7137 71.3636 3.575e-16 3.315e-16 2.149e-16 0.001 -0.73 0
RightS104765 265.8123 69.5691 1.313e-16 1.298e-16 9.344e-17 0.001 -0.81 0
RightS104766 261.7549 71.3516 7.592e-16 6.546e-16 3.656e-16 0.001 -0.66 0
RightS104767 261.6156 71.104 1.961e-15 1.555e-15 7.37e-16 0.002 -0.91 0
RightS104768 261.7378 71.2132 4.939e-20 3.504e-20 1.288e-20 0.001 -0.63 0
RightS104769 265.5916 69.9127 1.17e-16 1.195e-16 8.721e-17 0.001 -0.57 0
RightS104770 261.6757 70.891 1.277e-15 1.115e-15 5.934e-16 0.001 -0.87 0
RightS104771 261.2609 71.037 1.779e-17 2.128e-17 2.175e-17 0.001 -0.75 0
RightS104772 261.654 71.0037 1.664e-16 2.635e-16 4.87e-16 0.002 -0.77 0
RightS104773 265.8243 69.9576 6.803e-17 7.029e-17 5.305e-17 0.001 -0.71 0
RightS104774 261.5836 70.9839 9.13e-15 7.221e-15 3.182e-15 0.001 -0.88 1
RightS104775 261.3475 70.8514 5.773e-15 4.408e-15 1.834e-15 0.001 -0.82 1
RightS104776 261.5442 70.8257 7.283e-20 4.9770000000000007e-20 1.646e-20 0.001 -0.79 0
RightS104777 261.336 70.6932 1.901e-14 1.386e-14 5.334e-15 0.001 -0.85 0
RightS104778 261.3693 70.5786 2.056e-15 1.686e-15 8.079e-16 0.001 -0.89 0
RightS104779 265.8916 70.6526 2.537e-16 4.666e-16 1.171e-15 0.001 -0.38 0
RightS104780 261.2691 70.395 2.937e-18 4.219e-18 6.418e-18 0.0 -0.88 0
RightS104781 266.1028 70.5782 3.908e-11 2.893e-11 1.183e-11 0.001 -0.39 0
RightS104782 265.6459 70.635 1.415e-16 1.412e-16 9.948e-17 0.002 -0.46 0
RightS104783 261.2299 70.3356 3.522e-16 3.173e-16 1.859e-16 0.002 -1.02 0
RightS104784 261.3993 70.3437 4.745e-16 6.648e-16 9.462e-16 0.001 -1.05 0
RightS104785 265.8171 70.7718 2.523e-18 3.584e-18 5.371e-18 0.001 -0.53 0
RightS104786 261.0745 70.0501 1.732e-17 2.076e-17 2.195e-17 0.0 -1.06 0
RightS104787 265.8444 71.0183 1.758e-15 1.482e-15 7.732e-16 0.001 -0.37 0
RightS104790 265.9288 71.2936 3.795e-18 5.485e-18 8.127e-18 0.001 -0.36 0
RightS104791 261.5042 69.8066 5.453e-15 4.276e-15 1.932e-15 0.001 -1.03 1
RightS104792 261.2686 69.5624 2.359e-11 1.656e-11 5.929e-12 0.001 -1.22 0
RightS104793 261.4945 69.6254 2.891e-18 3.811e-18 4.842e-18 0.001 -1.13 0
RightS104794 265.9326 71.6026 7.219000000000001e-20 4.9e-20 1.6780000000000003e-20 0.0 -0.3 0
RightS104795 261.6231 69.5466 9.126e-15 7.02e-15 2.887e-15 0.001 -1.05 1
RightS104796 265.9253 71.8111 8.123e-15 6.096e-15 2.42e-15 0.001 -0.3 0
RightS104797 261.5217 69.2758 1.569e-15 1.31e-15 6.59e-16 0.001 -1.06 0
RightS104798 265.7835 71.9368 1.048e-20 2.319e-20 8.562000000000001e-20 -0.0 -0.13 0
RightS104802 261.7683 69.0063 3.255e-16 2.968e-16 1.788e-16 0.0 -1.22 0
RightS104803 265.5419 72.2917 1.564e-16 2.8e-16 6.763e-16 0.001 -0.25 0
RightS104804 265.2251 72.2094 7.613e-15 5.97e-15 2.573e-15 0.001 0.03 1
RightS104806 265.6162 72.6376 4.961e-16 4.481e-16 2.631e-16 0.001 -0.07 0
RightS104807 261.7103 68.4738 1.193e-15 9.753e-16 4.81e-16 0.001 -1.28 0
RightS104808 265.0684 72.5133 5.868e-18 7.567e-18 9.149e-18 0.001 -0.15 0
RightS104809 262.0645 68.4163 2.505e-17 2.77e-17 2.444e-17 0.001 -1.14 0
RightS104810 262.1349 68.3769 8.126e-16 6.859e-16 3.545e-16 0.0 -1.32 0
RightS104811 264.773 72.721 1.554e-11 1.257e-11 5.82e-12 0.001 -0.2 1
RightS104812 265.1657 72.8754 1.531e-17 1.75e-17 1.644e-17 0.002 -0.1 0
RightS104814 264.8369 73.0207 7.592e-16 1.386e-15 3.479e-15 0.0 -0.1 0
RightS104815 264.5693 72.5404 1.142e-18 1.631e-18 2.481e-18 0.001 -0.2 0
RightS104816 262.6751 67.9923 3.295e-16 3.017e-16 1.843e-16 0.001 -1.23 0
RightS104817 262.4964 67.9766 1.143e-20 2.6230000000000004e-20 1.027e-19 0.001 -1.21 0
RightS104818 264.3861 73.2317 6.776e-17 6.881e-17 5.005e-17 0.001 -0.05 0
