Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
LeftS004274 114.905 104.1569 2.912e-19 2.964e-19 2.158e-19 -0.0 -125.57 0
LeftS004275 114.9087 104.1564 2.07e-17 1.626e-17 7.084e-18 0.0 -125.59 1
LeftS004276 115.0219 103.9262 8.291e-18 6.406e-18 2.756e-18 0.0 -128.16 0
LeftS004277 114.9132 104.1551 5.439e-19 5.261e-19 3.439e-19 -0.0 -125.6 0
LeftS004278 114.9083 104.1665 1.803e-18 1.533e-18 8.141e-19 0.001 -125.63 0
LeftS004280 115.0122 103.9346 1.279e-15 2.277e-15 5.389e-15 -0.0 -128.1 0
LeftS004281 114.9151 104.1584 1.846e-17 1.442e-17 6.271e-18 0.0 -125.63 1
LeftS004282 115.0178 103.9178 1.095e-17 8.986e-18 4.268e-18 -0.0 -128.1 0
LeftS004283 114.9134 104.1567 3.557e-18 2.931e-18 1.435e-18 -0.0 -125.68 0
LeftS004284 114.909 104.1684 2.157e-20 2.6200000000000003e-20 2.87e-20 -0.0 -125.65 0
LeftS004287 114.9169 104.1587 2.007e-17 1.533e-17 6.773e-18 -0.0 -125.79 1
LeftS004288 114.9983 103.9435 2.182e-19 2.263e-19 1.77e-19 0.0 -127.91 0
LeftS004289 114.918 104.1497 9.152e-14 7.231e-14 3.251e-14 0.001 -125.77 1
LeftS004290 114.9275 104.1372 4.182e-19 7.595e-19 1.956e-18 0.001 -125.84 0
LeftS004291 114.9246 104.1484 3.234e-18 2.588e-18 1.177e-18 0.001 -125.86 0
LeftS004292 114.9368 104.1333 1.206e-18 1.048e-18 5.754e-19 0.001 -126.03 0
LeftS004295 114.9933 103.9445 7.333e-19 6.761e-19 4.095e-19 -0.001 -127.72 0
LeftS004297 114.9378 104.1279 9.389e-18 7.439e-18 3.388e-18 -0.0 -126.05 1
LeftS004298 114.9843 103.9545 6.535e-19 6.332e-19 4.401e-19 0.001 -127.65 0
LeftS004299 114.9388 104.1304 1.47e-18 2.013e-18 2.868e-18 -0.0 -126.09 0
LeftS004300 114.9549 104.1156 2.5130000000000003e-20 3.097e-20 3.4530000000000005e-20 0.001 -126.28 0
LeftS004302 114.9551 104.1157 1.28e-17 9.993e-18 4.347e-18 0.0 -126.26 1
LeftS004303 114.966 103.9725 3.001e-19 2.959e-19 2.139e-19 0.0 -127.31 0
LeftS004304 114.9586 104.1047 1.972e-18 2.968e-18 5.038e-18 0.001 -126.36 0
LeftS004306 114.9703 104.0977 7.486e-18 6.174e-18 3.139e-18 0.001 -126.54 0
LeftS004308 114.9557 103.9952 4.692e-18 3.704e-18 1.696e-18 0.001 -127.17 0
LeftS004310 114.9494 104.0044 2.076e-18 1.761e-18 9.257e-19 0.0 -127.06 0
LeftS004311 114.9486 104.0081 5.417e-20 6.348e-20 6.288000000000001e-20 0.0 -127.07 0
LeftS004312 114.9423 104.0156 7.864e-18 6.086e-18 2.627e-18 0.0 -126.96 1
LeftS004313 114.9847 104.0607 2.17e-20 2.8180000000000005e-20 3.5150000000000005e-20 0.001 -126.79 0
LeftS004314 114.9366 104.0258 1.439e-20 1.8230000000000003e-20 2.2090000000000003e-20 -0.0 -126.87 0
LeftS004315 114.9313 104.0309 8.096e-19 1.67e-18 5.608e-18 0.001 -126.82 0
LeftS004316 114.9309 104.0374 6.016e-18 5.153e-18 2.763e-18 0.0 -126.76 0
LeftS004318 114.9219 104.046 4.668e-18 3.675e-18 1.633e-18 0.0 -126.71 0
LeftS004319 115.0048 104.0266 1.207e-19 1.223e-19 8.938000000000001e-20 -0.001 -127.07 0
LeftS004321 114.9173 104.0631 3.582e-17 2.7e-17 1.082e-17 0.0 -126.55 0
LeftS004322 113.204 102.3387 6.468000000000001e-20 7.648e-20 7.69e-20 -0.0 -131.42 0
LeftS004323 113.3325 102.2813 1.5470000000000003e-20 2.032e-20 2.6060000000000003e-20 0.0 -130.45 0
LeftS004324 113.228 102.3357 2e-19 2.032e-19 1.538e-19 0.0 -130.74 0
LeftS004326 113.0612 102.3573 6.59e-19 6.244e-19 4.117e-19 -0.0 -131.53 0
LeftS004327 113.1975 102.302 3.562e-18 3.062e-18 1.585e-18 -0.0 -130.85 0
LeftS004328 113.1251 102.3668 1.229e-19 1.305e-19 1.035e-19 -0.0 -131.63 0
LeftS004332 113.2472 102.3547 2.584e-20 3.222e-20 3.6110000000000006e-20 0.001 -130.9 0
LeftS004334 113.2012 102.3317 1.261e-20 1.538e-20 1.721e-20 -0.0 -131.09 0
LeftS004338 113.2479 102.3441 6.418e-20 7.038e-20 6.056e-20 0.0 -130.59 0
LeftS004339 113.205 102.3391 2.601e-20 3.1700000000000005e-20 3.456e-20 0.0 -131.53 0
LeftS004343 113.2031 102.3473 2.598e-19 2.456e-19 1.599e-19 0.001 -131.37 0
LeftS004345 113.2298 102.2919 3.604e-14 2.783e-14 1.234e-14 0.0 -130.59 1
LeftS004355 113.2295 102.3436 2.4e-20 2.918e-20 3.159e-20 -0.001 -130.84 0
LeftS004356 113.3067 102.4114 1.295e-19 1.384e-19 1.118e-19 -0.0 -130.82 0
LeftS004363 113.204 102.3414 9.072e-19 8.231e-19 4.956e-19 0.0 -131.31 0
LeftS004364 113.1882 102.3486 5.758e-20 6.116e-20 5.001e-20 0.0 -131.38 0
LeftS004365 113.2008 102.3459 6.087000000000001e-20 6.579e-20 5.635e-20 -0.0 -131.34 0
LeftS004367 113.1668 102.3711 6.219e-18 1.026e-17 2.06e-17 -0.001 -131.55 0
LeftS004370 113.2446 102.3393 5.699e-19 5.466e-19 3.611e-19 -0.001 -130.69 0
LeftS004379 113.2156 102.3485 3.6530000000000005e-20 4.25e-20 4.175e-20 0.0 -131.05 0
LeftS004383 113.2156 102.351 3.983e-20 4.8950000000000006e-20 5.459e-20 -0.001 -131.09 0
LeftS004384 113.1972 102.3746 1.4400000000000003e-20 1.931e-20 2.58e-20 -0.0 -131.36 0
LeftS004387 113.1682 102.3658 4.615e-19 4.414e-19 2.889e-19 -0.001 -131.53 0
LeftS004389 113.2093 102.34 5.385e-19 5.03e-19 3.168e-19 -0.0 -130.96 0
LeftS004390 113.2161 102.345 1.669e-19 1.806e-19 1.534e-19 0.0 -130.9 0
LeftS004394 113.2006 102.3024 1.056e-19 1.135e-19 9.496e-20 -0.0 -130.83 0
LeftS004399 113.2143 102.3545 5.237e-20 6.337000000000001e-20 6.643e-20 0.001 -131.14 0
LeftS004400 113.2378 102.2815 5.502e-19 5.061e-19 3.125e-19 0.001 -130.67 0
LeftS004401 113.2287 102.3237 8.197000000000001e-20 8.938000000000001e-20 7.656000000000001e-20 0.001 -130.58 0
LeftS004403 113.1838 102.3708 7.473e-19 6.872e-19 4.232e-19 0.0 -131.52 0
LeftS004409 113.1736 102.384 7.927e-14 6.328e-14 2.836e-14 0.001 -131.47 1
LeftS004410 113.2113 102.3317 2.442e-19 2.508e-19 1.88e-19 -0.0 -130.67 0
LeftS004411 113.2091 102.1481 1.6240000000000002e-20 2.065e-20 2.393e-20 0.0 -130.89 0
LeftS004412 113.1947 102.3977 1.4e-20 1.8370000000000003e-20 2.2780000000000003e-20 -0.0 -131.42 0
LeftS004413 113.1945 102.375 5.307e-14 4.419e-14 2.235e-14 0.0 -131.47 1
LeftS004415 113.227 102.3494 1.154e-19 1.201e-19 8.954000000000002e-20 0.0 -130.83 0
LeftS004416 113.1838 102.3796 3.693e-18 6.867e-18 1.78e-17 -0.0 -131.54 0
LeftS004422 113.2146 102.3311 2.99e-19 2.964e-19 2.083e-19 -0.0 -130.66 0
LeftS004425 113.2177 102.3328 1.336e-18 1.224e-18 7.362e-19 -0.0 -130.73 0
LeftS004428 113.2084 102.3311 8.289e-18 2.012e-17 9.444e-17 -0.0 -130.77 0
LeftS004429 113.2214 102.3177 1.872e-19 1.936e-19 1.554e-19 -0.0 -130.68 0
