Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS051084 253.7971 67.8055 5.462e-19 5.851e-19 4.895e-19 0.001 -75.91 0
RightS051090 253.8062 67.8332 1.6030000000000002e-20 2.442e-20 4.19e-20 -0.0 -75.72 0
RightS051091 253.6337 67.7544 6.858e-19 7.639e-19 6.711e-19 -0.0 -75.04 0
RightS051094 253.6808 67.8469 1.053e-18 1.078e-18 8.245e-19 -0.001 -75.12 0
RightS051097 253.6419 67.8558 3.316e-19 3.646e-19 3.186e-19 0.001 -74.62 0
RightS051098 253.6809 67.7899 5.249e-20 6.979e-20 9.153000000000001e-20 -0.001 -75.83 0
RightS051102 253.5489 67.8771 2.7990000000000004e-20 3.7980000000000005e-20 5.093e-20 0.001 -74.53 0
RightS051103 253.7412 67.7969 1.437e-19 1.677e-19 1.708e-19 0.001 -76.03 0
RightS051108 253.6502 67.8197 1.602e-18 1.533e-18 1.035e-18 0.001 -74.49 0
RightS051109 253.6214 67.9141 1.8e-18 1.715e-18 1.117e-18 -0.001 -74.66 0
RightS051110 253.5487 67.9421 4.251e-19 4.605e-19 3.835e-19 -0.0 -74.75 0
RightS051111 253.6176 67.8385 1.148e-19 1.298e-19 1.243e-19 0.001 -74.44 0
RightS051112 253.5955 67.8353 5.084e-18 9.088e-18 2.146e-17 0.001 -74.32 0
RightS051114 253.6821 67.775 9.863e-18 1.744e-17 4.096e-17 0.001 -75.68 0
RightS051124 253.7225 67.833 1.9160000000000003e-20 2.583e-20 3.4550000000000003e-20 0.0 -75.63 0
RightS051125 253.7141 67.7163 7.776e-19 8.13e-19 6.479e-19 0.0 -75.68 0
RightS051126 253.6825 67.7995 6.924e-19 7.139e-19 5.447e-19 0.0 -75.93 0
RightS051127 253.6294 67.8468 3.52e-19 3.859e-19 3.299e-19 0.0 -74.51 0
RightS051128 253.6761 67.8155 5.36e-20 7.081000000000001e-20 8.808e-20 0.0 -75.51 0
RightS051129 253.6681 67.814 1.327e-18 1.329e-18 9.636e-19 0.0 -74.68 0
RightS051137 253.678 67.8102 2.048e-19 2.188e-19 1.823e-19 -0.0 -75.59 0
RightS051138 253.6801 67.7896 1.4e-18 1.342e-18 9.099e-19 -0.001 -75.91 0
RightS051144 253.7398 67.8487 2.555e-18 2.503e-18 1.691e-18 0.0 -75.67 0
RightS051145 253.8543 67.8187 8.167000000000001e-20 1.036e-19 1.241e-19 0.0 -75.86 0
RightS051147 253.6232 67.7272 1.359e-19 1.651e-19 1.794e-19 -0.0 -75.23 0
RightS051157 253.5301 67.7926 1.7240000000000002e-20 2.493e-20 3.8180000000000006e-20 0.0 -74.62 0
RightS051159 253.6903 67.7945 1.229e-20 1.905e-20 3.334e-20 0.001 -76.19 0
RightS051165 253.7183 67.8409 1.21e-20 1.798e-20 2.9570000000000004e-20 0.0 -75.6 0
RightS051167 253.6604 67.7987 2.375e-19 2.568e-19 2.219e-19 0.0 -74.77 0
