Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
BackS023183 34.8357 30.3338 1.095e-20 1.431e-20 1.784e-20 -0.0 -109.37 0
BackS023185 34.7769 30.2839 9.017e-19 8.83e-19 6.031e-19 -0.001 -109.79 0
BackS023186 34.8613 30.3594 1.644e-18 2.909e-18 6.74e-18 -0.001 -111.05 0
BackS023187 34.7552 30.3445 1.994e-18 1.72e-18 9.503e-19 0.0 -109.44 0
BackS023188 34.8092 30.3282 2.197e-18 1.853e-18 9.425e-19 0.0 -109.88 0
BackS023191 34.8378 30.3067 1.017e-18 9.185e-19 5.432e-19 0.0 -110.79 0
BackS023194 34.7665 30.3076 1.319e-18 2.089e-18 3.973e-18 0.0 -109.56 0
BackS023195 34.8478 30.3385 1.689e-18 3.505e-18 1.143e-17 -0.0 -109.92 0
BackS023198 34.7336 30.3441 8.102e-20 8.795000000000001e-20 7.568000000000001e-20 -0.0 -108.83 0
BackS023210 34.7732 30.3073 2.984e-18 6.263e-18 2.094e-17 0.001 -109.33 0
BackS023211 34.8072 30.3306 6.389e-18 5.152e-18 2.431e-18 0.001 -109.79 0
BackS023213 34.7886 30.3184 1.937e-18 3.023e-18 5.657e-18 0.0 -110.27 0
BackS023214 34.7736 30.348 6.549e-14 5.708e-14 3.164e-14 -0.0 -110.41 1
BackS023215 34.7886 30.2883 3.05e-18 7.726e-18 4e-17 0.0 -109.83 0
BackS023216 34.8012 30.3045 9.168e-20 9.857000000000001e-20 8.535e-20 0.0 -108.87 0
BackS023217 34.7307 30.2744 1.759e-18 1.527e-18 7.999e-19 -0.001 -108.93 0
BackS023220 34.7761 30.3225 1.368e-18 1.192e-18 6.758e-19 -0.0 -109.17 0
BackS023223 34.7494 30.263 2.2090000000000003e-20 2.7770000000000005e-20 3.2680000000000004e-20 -0.001 -110.4 0
BackS023225 34.8333 30.3392 8.734e-19 7.99e-19 4.952e-19 -0.001 -110.03 0
BackS023228 34.8056 30.3577 1.666e-20 2.225e-20 2.9440000000000004e-20 -0.0 -110.46 0
BackS023229 34.8274 30.3326 5.653e-14 4.17e-14 1.592e-14 -0.0 -110.17 0
BackS023231 34.8866 30.3322 5.62e-17 4.056e-17 1.526e-17 -0.0 -109.62 0
BackS023233 34.7962 30.3586 3.743e-18 3.224e-18 1.669e-18 -0.001 -109.3 0
BackS023235 34.7822 30.3299 2.668e-19 2.61e-19 1.801e-19 0.0 -110.55 0
BackS023236 34.7709 30.3126 2.645e-18 4.13e-18 7.574e-18 0.0 -109.24 0
BackS023238 34.8481 30.3115 3.872e-18 8.032e-18 2.573e-17 0.001 -109.23 0
BackS023239 34.7949 30.299 1.148e-20 1.591e-20 2.187e-20 0.001 -109.65 0
BackS023240 34.7265 30.2556 1.397e-18 2.432e-18 5.484e-18 0.001 -110.3 0
BackS023242 34.8073 30.3156 7.523e-19 1.354e-18 3.307e-18 0.0 -109.56 0
BackS023244 34.8302 30.3078 1.391e-17 1.092e-17 4.898e-18 0.0 -109.9 1
BackS023245 34.8123 30.298 1.021e-14 6.92e-15 2.285e-15 0.0 -108.97 0
BackS023247 34.8862 30.3297 5.203e-20 6.21e-20 6.513000000000001e-20 -0.001 -109.96 0
BackS023249 34.8536 30.332 5.564e-19 5.481e-19 3.877e-19 0.001 -109.85 0
BackS023251 34.7939 30.2936 2.57e-14 1.975e-14 8.241e-15 0.0 -109.37 0
BackS023252 34.8473 30.3835 6.991e-18 6.057e-18 3.182e-18 0.0 -109.23 0
BackS023253 34.8011 30.3392 6.241e-19 1.092e-18 2.515e-18 0.0 -110.92 0
BackS023254 34.8046 30.3184 2.892e-20 3.464e-20 3.6530000000000005e-20 -0.0 -109.72 0
BackS023257 34.7997 30.2713 1.196e-19 1.353e-19 1.256e-19 0.001 -110.73 0
BackS023261 34.7786 30.3422 7.835e-18 6.324e-18 2.974e-18 0.001 -110.81 0
BackS023263 34.7529 30.2703 8.472e-20 9.914e-20 1.022e-19 0.001 -108.93 0
BackS023266 34.7952 30.3059 2.016e-19 2.112e-19 1.648e-19 0.001 -109.86 0
BackS023267 34.7572 30.284 5.585e-18 4.897e-18 2.72e-18 0.0 -109.52 0
BackS023268 34.7757 30.3056 8.277e-15 5.522e-15 1.763e-15 -0.0 -110.03 0
BackS023269 34.8519 30.2914 1.577e-19 1.736e-19 1.519e-19 -0.0 -109.47 0
BackS023274 34.7879 30.2736 1.93e-17 1.523e-17 6.679e-18 0.0 -109.87 1
BackS023276 34.7993 30.3566 1.194e-19 1.312e-19 1.137e-19 -0.0 -110.22 0
BackS023277 34.8731 30.3522 7.182e-19 1.335e-18 3.505e-18 -0.0 -109.0 0
BackS023278 34.7548 30.3234 8.851e-14 6.734e-14 2.786e-14 -0.0 -110.6 1
BackS023279 34.7877 30.295 7.523e-19 1.266e-18 2.63e-18 -0.001 -110.03 0
BackS023280 34.8662 30.3637 2.194e-20 2.8610000000000004e-20 3.574e-20 0.0 -109.97 0
BackS023281 34.8007 30.305 4.4e-20 4.939e-20 4.6950000000000006e-20 0.0 -110.0 0
BackS023282 34.8023 30.3122 3.463e-20 4.183e-20 4.283e-20 -0.0 -110.39 0
BackS023284 34.8204 30.2965 1.913e-19 1.962e-19 1.512e-19 0.0 -110.56 0
BackS023288 34.7983 30.3533 8.596e-18 6.994e-18 3.36e-18 0.0 -110.95 0
BackS023289 34.7762 30.3337 1.219e-18 2.296e-18 6.225e-18 0.0 -110.89 0
BackS023290 34.7472 30.3071 7.749e-18 1.991e-17 9.943e-17 -0.0 -109.18 0
BackS023291 34.8434 30.3623 3.494e-19 3.445e-19 2.501e-19 0.001 -109.81 0
