Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
LeftS005992 112.8689 101.1671 6.188e-19 5.747e-19 3.475e-19 0.0 -124.99 0
LeftS005993 112.8668 101.1788 2.514e-17 1.843e-17 7.236e-18 0.0 -124.99 0
LeftS005994 112.9807 100.9764 7.433e-19 6.865e-19 4.208e-19 0.001 -126.71 0
LeftS005995 112.8741 101.1869 1.436e-19 2.272e-19 4.24e-19 0.0 -125.07 0
LeftS005996 112.8764 101.1892 4.715e-19 4.67e-19 3.359e-19 0.0 -124.83 0
LeftS005997 112.8739 101.1883 7.392e-18 5.837e-18 2.603e-18 0.0 -124.98 0
LeftS005998 112.9709 100.9693 3.739e-17 2.703e-17 1.004e-17 0.0 -126.7 0
LeftS005999 112.8829 101.1874 4.9e-16 3.419e-16 1.19e-16 0.0 -125.0 0
LeftS006000 112.9659 100.9619 1.366e-18 2.72e-18 8.414e-18 0.0 -126.77 0
LeftS006002 112.96 100.9565 6.128e-19 5.82e-19 3.733e-19 -0.0 -126.76 0
LeftS006003 112.9568 100.9561 1.749e-17 1.314e-17 5.424e-18 0.001 -126.8 1
LeftS006004 112.8991 101.2075 5.277e-17 3.717e-17 1.306e-17 0.0 -124.89 0
LeftS006005 112.9037 101.2094 7.423e-19 7.267e-19 4.949e-19 0.0 -124.92 0
LeftS006006 112.9055 101.2038 7.567e-19 1.653e-18 6.019e-18 0.0 -124.89 0
LeftS006007 112.9092 101.2031 7.329e-14 6.011e-14 2.915e-14 0.0 -124.85 1
LeftS006008 112.9128 101.2022 2.308e-18 2.093e-18 1.249e-18 0.0 -124.84 0
LeftS006009 112.9368 100.9437 2.142e-18 1.898e-18 1.047e-18 -0.001 -126.78 0
LeftS006010 112.9204 101.2116 6.488e-14 4.674e-14 1.826e-14 0.0 -124.88 0
LeftS006011 112.9296 100.9422 4.083e-17 2.911e-17 1.048e-17 0.0 -126.79 0
LeftS006012 112.927 101.2082 8.443e-19 1.457e-18 3.154e-18 0.0 -124.96 0
LeftS006013 112.9169 101.0705 2.283e-14 1.514e-14 5.067e-15 -0.001 -126.22 0
LeftS006014 112.919 101.0707 3.115e-18 4.577e-18 7.276e-18 -0.0 -126.14 0
LeftS006015 112.916 101.0701 1.067e-16 7.435e-17 2.706e-17 0.001 -126.35 0
LeftS006016 112.9368 101.0841 1.168e-17 9.12e-18 3.93e-18 -0.001 -125.53 1
LeftS006017 112.915 101.0707 4.446e-14 3.14e-14 1.134e-14 -0.0 -126.12 0
