Name Equat Polar BlueF GreenF RedF Parallax RadialVelocity Variable?
LeftS091358 88.2416 108.8885 1.223e-16 9.487e-17 4.083e-17 0.0 -72.66 0
LeftS091359 88.2011 108.8812 1.631e-16 1.178e-16 4.477e-17 0.001 -72.76 0
LeftS091360 88.4582 108.9038 1.331e-19 1.607e-19 1.7e-19 0.0 -73.3 0
LeftS091361 88.4842 109.0678 1.229e-18 1.139e-18 7.36e-19 -0.0 -74.1 0
LeftS091362 88.4584 108.909 2.023e-16 1.443e-16 5.219e-17 0.001 -73.37 0
LeftS091363 88.4528 108.9035 4.092e-17 3.235e-17 1.463e-17 0.0 -73.27 1
LeftS091364 88.4543 108.9124 1.026e-16 7.535e-17 2.997e-17 0.0 -73.35 0
LeftS091365 88.4497 108.9097 1.472e-16 1.071e-16 4.002e-17 0.0 -73.33 0
LeftS091367 88.4474 108.9009 4.834e-18 4.105e-18 2.114e-18 0.0 -73.22 0
LeftS091368 88.4952 109.0711 1.842e-18 2.864e-18 5.004e-18 0.0 -74.2 0
LeftS091369 88.4494 108.9115 1.297e-19 1.573e-19 1.656e-19 -0.0 -73.3 0
LeftS091370 88.4949 109.0842 7.363e-19 7.958e-19 6.908e-19 0.0 -74.18 0
LeftS091374 88.431 108.9053 2.274e-17 1.878e-17 9.021e-18 0.0 -73.12 0
LeftS091375 88.4363 108.9062 1.88e-18 1.79e-18 1.151e-18 -0.0 -73.14 0
LeftS091376 88.4372 108.8979 8.793000000000001e-20 1.112e-19 1.285e-19 0.001 -73.22 0
LeftS091377 88.5118 109.0644 8.118e-18 7.121e-18 3.965e-18 -0.0 -74.37 0
LeftS091378 88.5106 109.0807 3.384e-17 2.658e-17 1.186e-17 -0.001 -74.31 1
LeftS091379 88.4271 108.9026 1.763e-18 2.554e-18 3.991e-18 0.0 -73.15 0
LeftS091381 88.5098 109.0685 3.149e-18 2.891e-18 1.755e-18 0.0 -74.35 0
LeftS091382 88.4286 108.8971 5.109e-17 3.924e-17 1.658e-17 0.0 -73.13 1
LeftS091383 88.5148 109.0738 1.095e-16 8.673e-17 3.765e-17 -0.001 -74.34 0
LeftS091384 88.5301 109.0889 7.261e-18 1.343e-17 3.489e-17 -0.0 -74.41 0
LeftS091385 88.4192 108.8993 4.528e-17 3.54e-17 1.567e-17 -0.0 -73.05 1
LeftS091386 88.5259 109.0879 1.771e-19 2.059e-19 2.013e-19 -0.0 -74.32 0
LeftS091387 88.5258 109.0777 3.826e-18 7.425e-18 2.143e-17 0.0 -74.48 0
LeftS091389 88.5301 109.0863 1.491e-19 1.775e-19 1.806e-19 0.001 -74.43 0
LeftS091390 88.4056 108.8906 2.334e-17 3.571e-17 6.275e-17 0.001 -72.94 0
LeftS091391 88.4139 108.903 2.519e-19 2.792e-19 2.429e-19 0.001 -73.04 0
LeftS091393 88.5377 109.0904 1.035e-19 1.242e-19 1.28e-19 -0.001 -74.46 0
LeftS091394 88.5371 109.0916 2.16e-18 3.841e-18 9.445e-18 -0.0 -74.45 0
LeftS091395 88.5531 109.089 8.796e-18 7.325e-18 3.744e-18 -0.0 -74.54 0
LeftS091398 88.5556 109.0898 2.204e-18 4.318e-18 1.223e-17 0.0 -74.6 0
LeftS091399 88.5604 109.0886 3.373e-18 6.395e-18 1.757e-17 0.0 -74.6 0
LeftS091400 88.5654 109.0846 4.291e-18 1e-17 4.102e-17 -0.0 -74.59 0
LeftS091401 88.5534 109.0851 1.045e-18 1.067e-18 8.025e-19 -0.0 -74.5 0
LeftS091403 88.5496 109.0865 2.364e-17 1.902e-17 9.082e-18 0.0 -74.55 0
LeftS091404 88.5684 109.0928 1.139e-19 1.402e-19 1.54e-19 -0.0 -74.68 0
LeftS091405 88.5579 109.0892 3.29e-17 2.562e-17 1.134e-17 0.001 -74.55 1
LeftS091406 88.5704 109.0884 1.685e-13 1.476e-13 8.115e-14 0.0 -74.58 1
LeftS091407 88.3751 108.8912 8.166e-18 6.793e-18 3.554e-18 -0.0 -72.81 0
LeftS091409 88.367 108.887 2.284e-17 1.905e-17 9.38e-18 0.0 -72.7 0
LeftS091410 88.3816 108.8916 3.01e-18 2.815e-18 1.75e-18 -0.0 -72.82 0
LeftS091411 88.5986 109.0921 5.066e-18 8.286e-18 1.704e-17 -0.0 -74.72 0
LeftS091412 88.581 109.093 4.027e-18 7.527e-18 1.902e-17 -0.001 -74.66 0
LeftS091413 88.5986 109.1046 1.942e-16 1.287e-16 4.017e-17 -0.001 -74.67 0
LeftS091414 88.3646 108.884 8.142e-17 6.172e-17 2.61e-17 0.001 -72.7 1
LeftS091415 88.3567 108.8859 3.092e-13 2.738e-13 1.553e-13 0.0 -72.83 1
LeftS091416 88.5811 109.0916 1.204e-16 8.878e-17 3.576e-17 -0.0 -74.72 0
LeftS091417 88.3433 108.8776 2.656e-16 1.869e-16 6.912e-17 0.0 -72.68 0
LeftS091418 88.3557 108.8906 9.843e-19 1.005e-18 7.726e-19 0.0 -72.71 0
LeftS091419 88.3549 108.887 4.371e-18 7.336e-18 1.514e-17 0.0 -72.72 0
LeftS091421 88.6058 109.0929 6.516e-17 4.902e-17 2.016e-17 0.001 -74.82 0
LeftS091422 88.6021 109.0917 1.445e-19 1.666e-19 1.593e-19 0.001 -74.78 0
LeftS091423 88.608 109.0807 8.04e-19 8.205e-19 5.999e-19 -0.0 -74.82 0
LeftS091424 88.6001 109.0866 1.205e-19 1.474e-19 1.657e-19 -0.0 -74.77 0
LeftS091425 88.5804 109.0756 1.978e-17 1.641e-17 8.122e-18 0.001 -74.7 0
LeftS091426 88.6328 109.0964 4.123e-18 3.608e-18 2.005e-18 0.001 -74.9 0
LeftS091427 88.3491 108.9085 1e-18 9.895e-19 6.814e-19 0.0 -72.73 0
LeftS091428 88.6104 109.0974 9.935e-15 1.527e-14 2.673e-14 0.001 -74.76 0
LeftS091429 88.3222 108.8971 1.159e-18 1.17e-18 8.572e-19 -0.0 -72.6 0
LeftS091430 88.6149 109.0887 4.741e-17 3.624e-17 1.585e-17 0.0 -74.85 1
LeftS091431 88.6227 109.0769 3.151e-19 3.666e-19 3.647e-19 -0.0 -74.86 0
LeftS091432 88.6051 109.0776 9.996e-18 8.233e-18 4.061e-18 0.001 -74.85 0
LeftS091433 88.6367 109.0911 5.284e-17 4.074e-17 1.736e-17 -0.0 -74.86 1
LeftS091435 88.6309 109.081 5.007e-18 4.522e-18 2.667e-18 -0.0 -74.86 0
LeftS091436 88.3154 108.9018 1.099e-18 1.11e-18 8.135e-19 -0.0 -72.58 0
LeftS091437 88.311 108.8938 2.977e-19 3.415e-19 3.297e-19 0.0 -72.57 0
LeftS091438 88.3381 108.9131 8.358e-18 7.165e-18 3.785e-18 -0.0 -72.64 0
LeftS091439 88.3156 108.9053 2.303e-17 1.859e-17 8.546e-18 0.0 -72.58 0
LeftS091442 88.638 109.0722 1.817e-18 3.565e-18 1.059e-17 -0.0 -74.93 0
LeftS091443 88.2984 108.9052 2.731e-17 2.287e-17 1.123e-17 0.0 -72.56 0
LeftS091445 88.6338 109.066 1.507e-20 2.253e-20 3.758e-20 0.001 -74.94 0
LeftS091446 88.6171 109.0568 2.381e-18 5.775e-18 2.57e-17 -0.0 -74.76 0
LeftS091447 88.6485 109.064 5.798e-19 6.178e-19 5.068e-19 0.0 -74.81 0
LeftS091448 88.6168 109.0523 1.131e-18 2.2e-18 6.428e-18 0.0 -74.79 0
LeftS091449 88.65 109.0644 6.791e-18 6.184e-18 3.667e-18 0.001 -74.77 0
LeftS091450 88.3246 108.9257 1.535e-13 1.217e-13 5.499e-14 -0.0 -72.67 1
LeftS091451 88.31 108.9289 2.36e-18 2.29e-18 1.582e-18 0.001 -72.71 0
LeftS091452 88.631 109.0432 4.259e-18 3.927e-18 2.438e-18 0.0 -74.78 0
LeftS091453 88.2785 108.9156 2.827e-18 5.934e-18 1.968e-17 -0.0 -72.65 0
LeftS091454 88.2897 108.9137 1.081e-18 1.192e-18 1.069e-18 -0.0 -72.68 0
LeftS091455 88.6355 109.043 4.081e-17 3.17e-17 1.42e-17 0.0 -74.76 1
LeftS091457 88.3017 108.9353 1.6130000000000002e-20 2.208e-20 3.022e-20 0.001 -72.64 0
LeftS091458 88.272 108.9289 1.914e-17 1.685e-17 9.744e-18 0.0 -72.74 0
LeftS091459 88.2652 108.9281 8.515e-18 7.642e-18 4.395e-18 0.001 -72.66 0
LeftS091460 88.6198 109.0253 5.718e-18 5.151e-18 2.945e-18 0.001 -74.69 0
LeftS091461 88.663 109.0379 9.244e-18 1.696e-17 4.253e-17 0.0 -74.74 0
LeftS091462 88.2888 108.9388 1.089e-16 8.1e-17 3.213e-17 -0.0 -72.69 0
LeftS091463 88.2904 108.9484 4.348e-20 5.860000000000001e-20 7.653e-20 0.001 -72.72 0
LeftS091464 88.317 108.9601 1.275e-17 1.047e-17 5.125e-18 0.0 -72.82 0
LeftS091465 88.6398 109.024 8.349000000000001e-20 9.866e-20 9.962000000000001e-20 0.0 -74.66 0
LeftS091466 88.3184 108.9568 3.955e-20 4.9430000000000006e-20 5.639e-20 0.0 -72.74 0
LeftS091467 88.6422 109.0142 1.763e-13 1.254e-13 4.555e-14 -0.0 -74.65 0
LeftS091468 88.6481 109.0138 1.767e-19 1.966e-19 1.813e-19 -0.0 -74.65 0
LeftS091469 88.3048 108.968 2.696e-19 2.919e-19 2.404e-19 -0.001 -72.81 0
LeftS091470 88.3108 108.9803 1.045e-18 1.551e-18 2.608e-18 0.001 -72.87 0
LeftS091472 88.6259 108.9906 4.4e-18 4.023e-18 2.485e-18 -0.0 -74.46 0
LeftS091473 88.6205 108.9869 1.543e-17 1.349e-17 7.31e-18 0.0 -74.48 0
LeftS091474 88.3147 108.9778 9.293e-18 7.804e-18 3.918e-18 -0.0 -72.96 0
LeftS091475 88.3286 108.9986 1.535e-17 1.302e-17 6.785e-18 -0.001 -73.08 0
LeftS091477 88.6449 108.9883 5.89e-19 6.388e-19 5.179e-19 -0.0 -74.45 0
LeftS091480 88.6137 108.9694 1.033e-20 1.512e-20 2.364e-20 0.0 -74.32 0
LeftS091481 88.5914 108.9707 1.074e-18 1.092e-18 8.397e-19 0.0 -74.26 0
LeftS091483 88.61 108.9592 1.01e-20 1.519e-20 2.584e-20 0.0 -74.25 0
LeftS091484 88.599 108.9445 5.735e-18 5.079e-18 2.804e-18 0.0 -74.15 0
LeftS091486 88.5782 108.9475 3.472e-19 3.724e-19 3.197e-19 0.0 -74.15 0
LeftS091487 88.5753 108.9434 7.948e-17 5.828e-17 2.34e-17 -0.0 -74.09 0
LeftS091489 88.364 109.0366 1.046e-17 8.311e-18 3.798e-18 0.0 -73.36 0
LeftS091490 88.3605 109.0389 6.354000000000001e-20 8.418e-20 1.062e-19 -0.001 -73.39 0
LeftS091491 88.5664 108.9292 8.136e-14 5.882e-14 2.148e-14 0.001 -73.98 0
