Name X Y BlueF GreenF RedF Parallax RadialVelocity Variable?
RightS099991 -14.9176 -12.7375 1.262e-16 1.191e-16 7.639e-17 0.001 2.85 0
RightS099993 -14.983 -12.7388 2.392e-18 3.293e-18 4.542e-18 0.0 2.86 0
RightS099995 -15.0402 -12.8319 1.765e-16 1.796e-16 1.307e-16 0.002 2.94 0
RightS099996 -15.809 -13.1267 7.931e-17 1.225e-16 2.162e-16 0.001 3.41 0
RightS099997 -15.7603 -13.0143 1.46e-15 1.102e-15 4.573e-16 0.001 3.35 1
RightS099999 -15.0283 -12.9521 4.39e-15 3.209e-15 1.239e-15 0.0 3.06 0
RightS100004 -15.625 -12.8162 2.347e-17 2.314e-17 1.588e-17 0.0 3.13 0
RightS100005 -15.6712 -12.8136 1.009e-15 8.296e-16 3.91e-16 0.001 3.14 0
RightS100006 -15.623 -12.7815 4.947e-15 3.74e-15 1.51e-15 -0.001 3.13 0
RightS100007 -15.1382 -13.0823 9.009e-16 7.158e-16 3.372e-16 0.001 3.21 0
RightS100011 -15.5773 -12.6384 4.022e-18 5.119e-18 6.001e-18 0.001 3.0 0
RightS100013 -15.2681 -13.3452 3.069e-17 3.172e-17 2.54e-17 0.0 3.41 0
RightS100014 -15.2741 -13.3394 4.1840000000000006e-20 7.909000000000001e-20 2.133e-19 0.0 3.48 0
RightS100016 -15.5437 -12.5796 5.583e-20 9.922e-20 2.394e-19 -0.0 2.97 0
RightS100017 -15.3125 -12.2255 1.796e-16 1.594e-16 8.58e-17 -0.001 2.59 0
RightS100022 -15.3393 -12.1558 2.389e-17 2.545e-17 2.111e-17 0.0 2.64 0
RightS100024 -15.5172 -13.7575 5.248e-12 3.676e-12 1.303e-12 -0.0 3.8 0
RightS100025 -15.4285 -13.6419 2.726e-15 2.059e-15 8.691e-16 0.001 3.66 1
RightS100027 -15.262 -12.224 2.461e-16 2.15e-16 1.186e-16 0.001 2.63 0
RightS100028 -15.4937 -13.7212 6.946e-17 6.693e-17 4.297e-17 0.001 3.78 0
RightS100030 -15.1199 -11.8601 5.44e-15 3.921e-15 1.468e-15 0.0 2.41 0
RightS100031 -15.5969 -13.9823 4.548e-18 5.383e-18 5.564e-18 -0.0 3.98 0
RightS100032 -15.1259 -11.7963 1.99e-18 2.644e-18 3.526e-18 0.001 2.4 0
RightS100033 -15.1048 -11.8858 1.05e-16 1.888e-16 4.686e-16 0.0 2.38 0
RightS100034 -15.0996 -11.8538 2.508e-20 5.037e-20 1.542e-19 0.001 2.37 0
RightS100035 -15.1362 -12.0427 1.075e-16 9.522e-17 5.268e-17 -0.0 2.4 0
RightS100036 -15.1687 -12.1207 1.618e-15 1.242e-15 5.266e-16 -0.001 2.39 1
RightS100037 -15.8847 -14.3002 4.182e-16 3.637e-16 2.006e-16 -0.001 4.11 0
RightS100039 -15.0297 -11.8607 2.088e-17 2.298e-17 1.978e-17 0.0 2.28 0
RightS100040 -15.9003 -14.418 2.542e-16 4.259e-16 8.973e-16 0.001 4.14 0
RightS100041 -15.8513 -14.1693 1.438e-14 1.026e-14 3.762e-15 0.0 4.16 0
RightS100042 -15.872 -14.3026 1.314e-11 1.103e-11 5.48e-12 0.001 4.16 1
RightS100043 -14.9246 -11.7018 1.002e-17 1.112e-17 1.02e-17 0.001 2.14 0
RightS100044 -15.9321 -14.4192 1.816e-15 1.495e-15 7.078e-16 0.001 4.19 0
RightS100045 -14.877 -11.6573 5.603e-12 3.891e-12 1.369e-12 0.0 2.14 0
RightS100046 -14.8414 -11.5814 7.189e-16 5.708e-16 2.594e-16 -0.0 2.15 0
RightS100050 -16.0026 -14.4067 4.598e-16 3.753e-16 1.875e-16 0.001 4.3 0
RightS100052 -14.723 -11.41 2.504e-16 2.107e-16 1.123e-16 0.0 2.08 0
RightS100054 -14.6589 -11.3551 1.683e-16 2.956e-16 7.026e-16 0.001 2.07 0
RightS100055 -14.7065 -11.4462 9.346e-16 1.653e-15 3.753e-15 0.001 2.04 0
RightS100056 -14.6706 -11.5419 1.138e-15 8.889e-16 3.863e-16 -0.0 2.05 0
RightS100058 -14.6091 -11.4376 1.039e-15 8.768e-16 4.472e-16 0.0 2.07 0
RightS100060 -14.7345 -11.57 1.092e-16 1.708e-16 3.095e-16 0.0 2.02 0
RightS100063 -16.2496 -14.4476 1.367e-15 1.028e-15 4.283e-16 0.0 4.34 0
RightS100064 -14.5109 -11.2966 1.032e-18 1.409e-18 1.884e-18 0.0 2.06 0
RightS100065 -14.6197 -11.619 3.85e-16 3.347e-16 1.783e-16 0.001 2.04 0
RightS100066 -14.5794 -11.5321 6.049e-16 5.045e-16 2.561e-16 0.0 2.02 0
RightS100068 -16.2706 -14.385 5.392e-16 4.648e-16 2.406e-16 0.001 4.28 0
RightS100069 -14.5213 -11.4973 1.266e-18 1.788e-18 2.65e-18 0.001 2.07 0
RightS100070 -16.2575 -14.3755 7.25e-17 7.046e-17 4.58e-17 0.0 4.29 0
RightS100073 -14.4888 -11.5278 1.391e-16 1.3e-16 8.456e-17 0.001 2.09 0
RightS100075 -16.3809 -14.412 1.112e-17 1.293e-17 1.286e-17 -0.001 4.16 0
RightS100077 -14.4887 -11.7162 5.179e-16 4.202e-16 1.956e-16 0.0 2.21 0
RightS100078 -14.4283 -11.6489 2.208e-17 2.29e-17 1.778e-17 0.0 2.28 0
RightS100081 -16.237 -14.0805 1.74e-16 2.804e-16 5.437e-16 0.001 4.01 0
RightS100082 -16.2333 -13.9402 3.222e-16 2.702e-16 1.357e-16 0.001 3.97 0
RightS100083 -14.563 -12.0596 3.074e-16 2.644e-16 1.453e-16 0.001 2.47 0
RightS100084 -14.5754 -11.9426 2.7230000000000004e-20 5.439000000000001e-20 1.61e-19 0.0 2.39 0
RightS100085 -14.5799 -12.1185 3.84e-16 8.017e-16 2.603e-15 0.0 2.51 0
RightS100086 -16.2397 -13.7638 4.459e-20 8.689e-20 2.533e-19 0.0 3.74 0
RightS100087 -16.2097 -13.7563 2.605e-12 1.774e-12 6.013e-13 -0.0 3.78 0
RightS100088 -14.66 -12.2151 1.769e-17 1.827e-17 1.468e-17 0.001 2.55 0
RightS100089 -14.6739 -12.2451 3.652e-19 5.808e-19 1.121e-18 0.001 2.62 0
RightS100090 -16.1336 -13.5645 1.644e-16 3.012e-16 7.684e-16 0.0 3.64 0
RightS100094 -16.0148 -13.3067 8.719e-16 2.179e-15 1.022e-14 -0.0 3.51 0
RightS100095 -15.9307 -13.2301 8.03e-17 7.903e-17 5.664e-17 0.001 3.46 0
RightS100096 -16.0031 -13.2498 2.333e-16 2.069e-16 1.174e-16 -0.0 3.41 0
RightS100097 -14.8027 -12.702 3.013e-16 5.671e-16 1.463e-15 0.0 2.98 0
RightS100099 -15.8054 -12.9287 1.647e-15 1.341e-15 6.433e-16 0.0 3.23 0
RightS101989 -12.6851 -22.7662 8.708e-20 1.343e-19 2.37e-19 0.001 4.58 0
RightS101994 -13.1689 -23.2432 3.2890000000000004e-20 5.657000000000001e-20 1.24e-19 0.0 3.04 0
RightS101999 -12.855 -22.8551 2.577e-19 4.182e-19 7.979e-19 0.0 3.03 0
RightS102000 -13.0316 -23.1313 1.288e-18 1.646e-18 1.959e-18 0.001 2.95 0
RightS102001 -12.8817 -22.7209 1.127e-19 1.818e-19 3.653e-19 -0.0 4.06 0
RightS102002 -12.8096 -22.8404 3.182e-19 4.497e-19 6.561e-19 0.0 3.35 0
RightS102011 -12.8286 -22.6161 1.631e-16 1.408e-16 7.335e-17 0.001 4.75 0
RightS102016 -13.0558 -23.2356 8.268e-18 9.697e-18 9.766e-18 0.001 3.1 0
RightS102019 -13.1583 -22.5809 3.036e-20 5.665e-20 1.446e-19 0.001 4.18 0
RightS102020 -12.864 -22.8789 4.039e-19 6.314e-19 1.117e-18 0.001 3.56 0
RightS102025 -12.6649 -22.6577 3.089e-16 2.648e-16 1.385e-16 0.0 5.2 0
RightS102027 -12.8702 -22.7341 2.779e-18 3.285e-18 3.23e-18 0.001 3.73 0
RightS102032 -12.649 -22.633 2.019e-19 3.193e-19 5.798e-19 0.001 5.04 0
RightS102037 -12.9159 -23.3231 5.526000000000001e-20 9.879e-20 2.308e-19 0.0 3.41 0
RightS102038 -12.9373 -22.7818 5.302e-17 5.076e-17 3.343e-17 0.0 3.7 0
RightS102041 -12.758 -22.7251 5.2e-17 5.049e-17 3.416e-17 0.001 5.56 0
RightS102044 -12.7963 -22.6801 1.749e-20 3.394e-20 9.504000000000001e-20 -0.0 4.82 0
RightS102046 -12.7881 -22.7337 1.385e-18 1.713e-18 1.885e-18 0.001 5.66 0
RightS102048 -12.8638 -22.8519 6.497e-20 1.101e-19 2.419e-19 -0.001 3.26 0
RightS102049 -12.7978 -22.7118 3.0890000000000004e-20 5.825000000000001e-20 1.509e-19 0.001 4.96 0
